date_id,T_name,T_irret,T_close,T_settle,TF_name,TF_irret,TF_close,TF_settle,FutYHret,quan90,quan80,quan70,quan60,quan50,quan40,quan30,quan20,quan10,position_T90,position_TF90,position_T80,position_TF80,position_T70,position_TF70,position_T60,position_TF60,position_T,position_TF,lag_position_T,lag_position_TF,ZHJE,KCSS,XZZJ,position_T_ZS,position_TF_ZS,MAXJZ,MINJZ,ismax,Drawdowns,FCKC,ZHJE1,KCSS1,XZZJ1
2017/3/23,T1706.CFE,0.034133332999999995,96.7,96.655,TF1706.CFE,0.032333333,98.945,98.945,18.0,27.67,26.67,24.67,23.67,22.0,20.53,19.23,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1467428,15,398822,-3,6,1482430,1444929,0,0.0252969786094453,0.015571007295168136,1584559,16,444712
2017/3/24,T1706.CFE,0.033266667,97.315,97.33,TF1706.CFE,0.031533333,99.26,99.3,17.33,27.67,26.67,24.67,23.67,21.84,20.33,19.0,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1483178,15,410738,-3,6,1483178,1483178,0,0.0,0.0,1601359,16,457423
2017/3/27,T1706.CFE,0.0333,97.31,97.3,TF1706.CFE,0.031433333,99.375,99.34,18.67,27.67,26.67,24.67,23.67,21.5,20.2,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1532678,15,459805,-3,6,1532678,1532678,0,0.0,0.0,1654159,16,509762
2017/3/28,T1706.CFE,0.033766667,96.91,96.945,TF1706.CFE,0.031733332999999996,99.22,99.22,20.33,27.67,26.67,24.67,23.67,21.33,20.2,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1584427,15,512851,-3,6,1584427,1584427,0,0.0,0.0,1709358,16,566343
2017/3/29,T1706.CFE,0.0336,96.905,97.075,TF1706.CFE,0.031633333,99.205,99.255,19.67,27.67,26.67,24.67,23.67,21.33,20.0,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1557426,15,485472,-3,6,1584427,1557426,0,0.017041491971545548,0.0,1680557,16,537139
2017/3/30,T1706.CFE,0.033966667,96.85,96.785,TF1706.CFE,0.0319,99.21,99.135,20.67,27.67,26.67,24.67,23.47,21.16,20.0,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-3.0,6.0,1579926,15,509268,-3,6,1584427,1557426,0,0.017041491971545548,0.014446914331724268,1704557,16,562521
2017/3/31,T1706.CFE,0.033866667,96.84,96.85,TF1706.CFE,0.031733332999999996,99.24,99.205,21.33,27.67,26.67,24.67,23.33,21.16,20.0,18.9,18.0,17.3,0,0,0,0,0,0,0,0,0,0,-3.0,6.0,1613675,15,542261,-3,6,1613675,1613675,0,0.0,0.0,1740556,16,597714
2017/4/5,T1706.CFE,0.034266667,96.54,96.52,TF1706.CFE,0.032033333,99.055,99.06,22.33,27.67,26.67,24.67,23.33,21.16,20.0,18.9,18.0,17.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1613675,0,1613675,0,0,0,0,0,0.0,0.0,1740556,0,1740556
2017/4/6,T1706.CFE,0.034066667,96.81,96.715,TF1706.CFE,0.031933333,99.145,99.115,21.33,27.67,26.67,24.67,22.93,21.16,20.0,18.9,18.0,17.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1613675,0,1613675,0,0,0,0,0,0.0,0.0,1740556,0,1740556
2017/4/7,T1706.CFE,0.0336,97.16,97.06,TF1706.CFE,0.031666667,99.265,99.24,19.33,27.67,26.67,24.67,22.47,21.0,20.0,18.9,18.0,17.3,0,0,0,0,0,0,-1,2,-1,2,0.0,0.0,1613675,0,1613675,0,0,0,0,0,0.0,0.0,1740556,0,1740556
2017/4/10,T1706.CFE,0.033866667,96.835,96.845,TF1706.CFE,0.031933333,99.11,99.115,19.33,27.67,26.67,23.97,22.13,21.0,20.0,18.9,18.0,17.3,0,0,0,0,0,0,-1,2,-1,2,-1.0,2.0,1608075,16,1227473,-1,2,1608075,1608075,0,0.0,0.0,1734256,18,1306079
2017/4/11,T1706.CFE,0.033766667,96.935,96.915,TF1706.CFE,0.031866667,99.15,99.145,19.0,27.67,26.67,23.67,22.0,20.84,19.87,18.9,18.0,17.3,0,0,0,0,0,0,-1,2,-1,2,-1.0,2.0,1606474,16,1225757,-1,2,1608075,1606474,0,0.0009956003295866175,0.0,1732455,18,1304148
2017/4/12,T1706.CFE,0.033966667,96.77,96.795,TF1706.CFE,0.032166667,99.0,99.01,18.0,27.67,26.67,23.67,21.8,20.67,19.67,18.67,18.0,17.3,0,0,-1,2,-1,2,-1,2,-3,6,-1.0,2.0,1582474,16,1202275,-1,2,1608075,1582474,0,0.015920277350247966,0.0,1705455,18,1277731
2017/4/13,T1706.CFE,0.033933332999999996,96.905,96.805,TF1706.CFE,0.032233332999999996,99.05,98.99,17.0,27.67,26.67,23.67,21.47,20.67,19.53,18.67,18.0,17.0,-1,2,-1,2,-1,2,-1,2,-4,8,-3.0,6.0,1558473,16,418108,-3,6,1608075,1558473,0,0.030845576232451846,0.0,1678454,18,395543
2017/4/14,T1706.CFE,0.0342,96.49,96.585,TF1706.CFE,0.032466667000000005,98.815,98.865,17.33,27.67,26.67,23.67,21.33,20.5,19.33,18.57,17.93,17.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1539273,16,20706,-4,8,1608075,1539273,0,0.042785317848980924,0.0,1656854,18,-51533
2017/4/17,T1706.CFE,0.034833333,96.065,96.09,TF1706.CFE,0.033133333,98.555,98.56,17.0,27.67,26.67,23.67,21.33,20.33,19.33,18.33,17.67,17.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1465673,16,-48208,-4,8,1608075,1465673,0,0.08855432737900906,0.0,1574054,18,-129062
2017/4/18,T1706.CFE,0.034766667,96.15,96.16,TF1706.CFE,0.0331,98.57,98.595,16.67,27.67,26.67,23.67,21.33,20.33,19.33,18.33,17.6,16.97,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1465673,16,-48746,-4,8,1608075,1465673,0,0.08855432737900906,0.0,1574054,18,-129667
2017/4/19,T1706.CFE,0.0347,96.275,96.19,TF1706.CFE,0.033,98.67,98.625,17.0,27.67,26.67,23.67,21.33,20.33,19.33,18.33,17.33,16.97,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1484873,16,-30007,-4,8,1608075,1465673,0,0.08855432737900906,0.013099784194701002,1595654,18,-108586
2017/4/20,T1706.CFE,0.034666667000000005,96.225,96.24,TF1706.CFE,0.0329,98.655,98.67,17.67,27.67,26.67,23.67,21.33,20.33,19.33,18.33,17.33,16.97,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1510473,16,-5098,-4,8,1608075,1465673,0,0.08855432737900906,0.030566163120969003,1624454,18,-80563
2017/4/21,T1706.CFE,0.035166667,95.835,95.85,TF1706.CFE,0.033433332999999996,98.41,98.43,17.33,27.67,26.67,23.67,21.33,20.33,19.33,18.33,17.33,16.97,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1452873,16,-59011,-4,8,1608075,1452873,0,0.09651415512336178,0.0,1559654,18,-141216
2017/4/24,T1706.CFE,0.035766667,95.39,95.355,TF1706.CFE,0.0342,98.14,98.105,15.67,27.67,26.67,23.67,21.33,20.33,19.33,18.33,17.33,16.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1353672,16,-153220,0,0,1608075,1353672,0,0.1582034420036379,0.0,1559654,0,1559654
2017/4/25,T1706.CFE,0.035133332999999996,95.88,95.865,TF1706.CFE,0.0335,98.385,98.4,16.33,27.67,26.67,23.67,21.33,20.33,19.2,18.23,17.33,16.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1404872,16,-106552,0,0,1608075,1353672,0,0.1582034420036379,0.03782304723744009,1559654,0,1559654
2017/4/26,T1706.CFE,0.035066667,95.93,95.91,TF1706.CFE,0.033533333,98.42,98.38,15.33,27.67,26.67,23.67,21.33,20.16,19.0,18.0,17.33,16.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1350471,16,-160645,0,0,1608075,1350471,0,0.1601940208012686,0.0,1559654,0,1559654
2017/4/27,T1706.CFE,0.034766667,96.095,96.125,TF1706.CFE,0.0334,98.405,98.455,13.67,27.67,26.67,23.67,21.33,20.0,19.0,18.0,17.33,16.64,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1308871,16,-203397,0,0,1608075,1308871,0,0.18606346097041493,0.0,1559654,0,1559654
2017/4/28,T1706.CFE,0.035066667,95.91,95.885,TF1706.CFE,0.0338,98.305,98.28,12.67,27.67,26.67,23.67,21.33,20.0,19.0,18.0,17.33,16.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1238471,16,-271109,0,0,1608075,1238471,0,0.2298425135643549,0.0,1559654,0,1559654
2017/5/2,T1706.CFE,0.035266667,95.775,95.735,TF1706.CFE,0.0339,98.26,98.21,13.67,27.67,26.67,23.67,21.33,20.0,19.0,18.0,17.26,15.97,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1244870,16,-263635,0,0,1608075,1238471,0,0.2298425135643549,0.005166854936449864,1559654,0,1559654
2017/5/3,T1706.CFE,0.035466667,95.665,95.6,TF1706.CFE,0.0341,98.155,98.125,13.67,27.67,26.67,23.67,21.33,20.0,19.0,18.0,17.26,15.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1222470,16,-284730,0,0,1608075,1222470,0,0.23979292010633832,0.0,1559654,0,1559654
2017/5/4,T1706.CFE,0.035866667000000005,95.18,95.3,TF1706.CFE,0.0348,97.765,97.81,10.67,27.67,26.67,23.67,21.33,20.0,19.0,18.0,17.26,15.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1011270,16,-491091,0,0,1608075,1011270,0,0.3711300778881582,0.0,1559654,0,1559654
2017/5/5,T1706.CFE,0.036033333,95.235,95.145,TF1706.CFE,0.0351,97.715,97.675,9.33,27.67,26.67,23.67,21.33,20.0,19.0,18.0,17.26,15.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,937669,16,-562619,0,0,1608075,937669,0,0.41689970927972886,0.0,1559654,0,1559654
2017/5/8,T1706.CFE,0.036366667000000005,94.84,94.905,TF1706.CFE,0.0355,97.465,97.5,8.67,27.67,26.67,23.67,21.33,20.0,19.0,18.0,17.26,15.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,867269,16,-630331,0,0,1608075,867269,0,0.46067876187366885,0.0,1559654,0,1559654
2017/5/9,T1706.CFE,0.036533333,94.7,94.76,TF1706.CFE,0.0357,97.375,97.405,8.33,27.67,26.67,23.67,21.33,20.0,19.0,18.0,17.26,15.64,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,838468,16,-657672,0,0,1608075,838468,0,0.478588996160005,0.0,1559654,0,1559654
2017/5/10,T1706.CFE,0.037266667,94.255,94.19,TF1706.CFE,0.036733333,96.97,96.95,5.33,27.67,26.67,23.67,21.33,20.0,19.0,18.0,17.26,15.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,620868,16,-868284,0,0,1608075,620868,0,0.6139060678140013,0.0,1559654,0,1559654
2017/5/11,T1709.CFE,0.0372,94.315,94.295,TF1709.CFE,0.0359,97.41,97.375,13.0,27.67,26.67,23.67,21.33,20.0,19.0,18.0,17.26,15.16,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1097667,16,-398013,-4,8,1608075,620868,0,0.6139060678140013,0.7679555074508592,2036453,16,540772
2017/5/12,T1709.CFE,0.037466667,93.995,94.09,TF1709.CFE,0.0364,97.095,97.14,10.67,27.67,26.67,23.67,21.33,20.0,19.0,17.9,17.0,13.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,928066,16,-564004,-4,8,1608075,620868,0,0.6139060678140013,0.49478794204243093,1866852,16,374781
2017/5/15,T1709.CFE,0.036933333,94.515,94.49,TF1709.CFE,0.035833332999999995,97.39,97.4,11.0,27.67,26.67,23.67,21.33,20.0,19.0,17.9,17.0,13.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1004866,16,-491198,-4,8,1608075,620868,0,0.6139060678140013,0.6184857328771978,1943652,16,447588
2017/5/16,T1709.CFE,0.037266667,94.325,94.245,TF1709.CFE,0.0361,97.345,97.27,11.67,27.67,26.67,23.67,21.33,20.0,19.0,17.9,16.93,13.6,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,995265,16,-498802,-4,8,1608075,620868,0,0.6139060678140013,0.6030218983745337,1934051,16,439983
2017/5/17,T1709.CFE,0.0371,94.445,94.365,TF1709.CFE,0.036166667,97.29,97.255,9.33,27.67,26.67,23.67,21.33,20.0,19.0,17.9,16.93,12.97,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,899265,16,-594571,-4,8,1608075,620868,0,0.6139060678140013,0.4483996598310752,1838051,16,344214
2017/5/18,T1709.CFE,0.0366,94.705,94.76,TF1709.CFE,0.0358,97.355,97.41,8.0,27.67,26.67,23.67,21.33,20.0,19.0,17.9,16.67,12.57,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,844864,16,-651353,-4,8,1608075,620868,0,0.6139060678140013,0.36077878067479724,1783650,16,287432
2017/5/19,T1709.CFE,0.0368,94.66,94.6,TF1709.CFE,0.0363,97.265,97.205,5.0,27.67,26.67,23.67,21.33,20.0,19.0,17.9,16.6,11.6,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,684864,16,-808204,0,0,1608075,620868,0,0.6139060678140013,0.10307504976903303,1783650,0,1783650
2017/5/22,T1709.CFE,0.037366667,94.085,94.175,TF1709.CFE,0.0369,96.895,96.935,4.67,27.67,26.67,23.67,21.33,20.0,19.0,17.9,16.6,10.97,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,611264,16,-877657,0,0,1608075,611264,0,0.6198784260684359,0.0,1783650,0,1783650
2017/5/23,T1709.CFE,0.0374,94.065,94.13,TF1709.CFE,0.0366,97.06,97.055,8.0,27.67,26.67,23.67,21.33,20.0,18.87,17.57,16.2,10.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,793664,16,-697100,-4,8,1608075,611264,0,0.6198784260684359,0.29839807350015707,2000250,19,229966
2017/5/24,T1709.CFE,0.0372,94.305,94.3,TF1709.CFE,0.0361,97.255,97.29,11.0,27.67,26.67,23.67,21.33,20.0,18.87,17.33,15.6,10.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,985663,16,-508711,-4,8,1608075,611264,0,0.6198784260684359,0.61249967280913,2228249,19,453679
2017/5/25,T1709.CFE,0.0372,94.395,94.3,TF1709.CFE,0.036166667,97.295,97.25,10.33,27.67,26.67,23.67,21.33,20.0,18.87,17.33,15.0,10.64,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,934462,16,-559298,-4,8,1608075,611264,0,0.6198784260684359,0.5287371741178934,2167448,19,393608
2017/5/26,T1709.CFE,0.0372,94.3,94.27,TF1709.CFE,0.036266667,97.22,97.22,9.33,27.67,26.67,23.67,21.33,20.0,18.87,17.33,13.67,10.23,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,915261,16,-578038,-4,8,1608075,611264,0,0.6198784260684359,0.49732521463721074,2144647,19,371354
2017/5/31,T1709.CFE,0.0367,94.71,94.67,TF1709.CFE,0.035566667,97.54,97.525,11.33,27.67,26.67,23.67,21.33,20.0,18.87,17.33,13.67,10.23,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1049661,16,-448323,-4,8,1608075,611264,0,0.6198784260684359,0.717197479321537,2304247,19,525390
2017/6/1,T1709.CFE,0.036633333,94.81,94.72,TF1709.CFE,0.035333333,97.7,97.62,13.0,27.67,26.67,23.67,21.33,20.0,18.67,17.23,13.54,10.23,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1139261,16,-360182,-4,8,1608075,611264,0,0.6198784260684359,0.8637789891110879,2410647,19,630058
2017/6/2,T1709.CFE,0.0366,94.78,94.765,TF1709.CFE,0.035266667,97.66,97.645,13.33,27.67,26.67,23.67,21.33,20.0,18.67,17.0,13.26,10.23,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1142460,16,-357367,-4,8,1608075,611264,0,0.6198784260684359,0.8690124070777929,2414446,19,633401
2017/6/5,T1709.CFE,0.0362,95.01,95.085,TF1709.CFE,0.0349,97.785,97.81,13.0,27.67,26.67,23.67,21.33,20.0,18.67,17.0,13.0,10.23,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1148860,16,-353501,-4,8,1608075,611264,0,0.6198784260684359,0.8794825149199037,2422046,19,637991
2017/6/6,T1709.CFE,0.0365,94.835,94.83,TF1709.CFE,0.035166667,97.69,97.695,13.33,27.67,26.67,23.67,21.33,20.0,18.4,16.9,13.0,10.23,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1164859,16,-335736,-4,8,1608075,611264,0,0.6198784260684359,0.9056561485708303,2441045,19,659088
2017/6/7,T1709.CFE,0.036433333,94.94,94.875,TF1709.CFE,0.035433333,97.63,97.58,10.0,27.67,26.67,23.67,21.33,20.0,18.0,16.57,13.0,9.93,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,988859,16,-509969,-4,8,1608075,611264,0,0.6198784260684359,0.617728182912784,2232045,19,452185
2017/6/8,T1709.CFE,0.0365,94.86,94.825,TF1709.CFE,0.0356,97.51,97.5,9.0,27.67,26.67,23.67,21.33,19.84,17.87,16.13,12.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,918459,16,-579141,-4,8,1608075,611264,0,0.6198784260684359,0.5025569966495654,2148445,19,370045
2017/6/9,T1709.CFE,0.0363,94.955,94.995,TF1709.CFE,0.035433333,97.575,97.58,8.67,27.67,26.67,23.67,21.33,19.67,17.53,15.57,12.47,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,912058,16,-586770,-4,8,1608075,611264,0,0.6198784260684359,0.4920852528531044,2140844,19,360984
2017/6/12,T1709.CFE,0.0358,95.34,95.37,TF1709.CFE,0.034866667000000004,97.81,97.83,9.33,27.67,26.67,23.67,21.33,19.5,17.33,14.83,11.6,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,992058,16,-510610,-4,8,1608075,611264,0,0.6198784260684359,0.622961600879489,2235844,19,451424
2017/6/13,T1709.CFE,0.0358,95.435,95.395,TF1709.CFE,0.034866667000000004,97.83,97.82,9.33,27.67,26.67,23.67,21.33,19.5,17.33,13.67,11.26,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,963257,16,-539258,-4,8,1608075,611264,0,0.6198784260684359,0.5758444796356402,2201643,19,417406
2017/6/14,T1709.CFE,0.0356,95.525,95.535,TF1709.CFE,0.034666667000000005,97.94,97.92,9.33,27.67,26.67,23.67,21.33,19.33,17.33,13.67,11.0,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1001657,16,-502394,-4,8,1608075,611264,0,0.6198784260684359,0.6386651266883049,2247243,19,461182
2017/6/15,T1709.CFE,0.0358,95.43,95.395,TF1709.CFE,0.0347,97.92,97.89,11.0,27.67,26.67,23.67,21.33,19.33,17.2,13.57,11.0,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1052856,16,-450734,-4,8,1608075,611264,0,0.6198784260684359,0.7224243534708408,2308042,19,522528
2017/6/16,T1709.CFE,0.0358,95.345,95.365,TF1709.CFE,0.034766667,97.88,97.87,10.33,27.67,26.67,23.67,21.13,19.16,17.0,13.33,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1046456,16,-456827,-4,8,1608075,611264,0,0.6198784260684359,0.71195424562873,2300442,19,515293
2017/6/19,T1709.CFE,0.0351,95.93,95.915,TF1709.CFE,0.034,98.235,98.22,11.0,27.67,26.67,23.67,21.13,18.84,17.0,13.23,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1142455,16,-366204,-4,8,1608075,611264,0,0.6198784260684359,0.8690042273060412,2414441,19,622908
2017/6/20,T1709.CFE,0.0352,95.835,95.83,TF1709.CFE,0.034,98.22,98.22,12.0,27.67,26.67,23.67,20.8,18.34,16.87,13.0,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1196855,16,-311804,-4,8,1608075,611264,0,0.6198784260684359,0.9580001439639828,2479041,19,687508
2017/6/21,T1709.CFE,0.0356,95.485,95.53,TF1709.CFE,0.0344,98.035,98.035,12.0,27.67,26.67,23.67,20.47,18.0,16.53,13.0,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1152054,16,-353763,-4,8,1608075,611264,0,0.6198784260684359,0.884707753114857,2425840,19,637681
2017/6/22,T1709.CFE,0.0358,95.225,95.365,TF1709.CFE,0.034666667000000005,97.845,97.92,11.33,27.67,26.67,23.67,20.33,17.84,16.07,12.9,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1110454,16,-393597,-4,8,1608075,611264,0,0.6198784260684359,0.816652052141137,2376440,19,590379
2017/6/23,T1709.CFE,0.0358,95.42,95.38,TF1709.CFE,0.0346,97.99,97.945,12.0,27.67,26.67,23.67,19.93,17.5,15.53,12.47,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1132853,16,-371582,-4,8,1608075,611264,0,0.6198784260684359,0.8532957936341744,2403039,19,616522
2017/6/26,T1709.CFE,0.035333333,95.75,95.725,TF1709.CFE,0.034066667,98.19,98.185,12.67,27.67,26.67,23.67,19.67,17.33,14.67,12.47,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1219253,16,-288868,-4,8,1608075,611264,0,0.6198784260684359,0.9946422495026699,2505639,19,714744
2017/6/27,T1709.CFE,0.035266667,95.705,95.785,TF1709.CFE,0.034,98.175,98.205,12.67,27.67,26.67,23.67,19.47,17.33,13.67,12.47,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1206452,16,-301976,-4,8,1608075,611264,0,0.6198784260684359,0.973700397864098,2490438,19,699178
2017/6/28,T1709.CFE,0.035466667,95.585,95.64,TF1709.CFE,0.0341,98.135,98.165,13.67,27.67,26.67,22.73,19.33,17.33,13.67,12.47,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1248052,16,-259762,-4,8,1608075,611264,0,0.6198784260684359,1.041756098837818,2539838,19,749308
2017/6/29,T1709.CFE,0.035666667,95.415,95.48,TF1709.CFE,0.0342,98.09,98.115,14.67,27.67,26.67,21.63,19.33,17.16,13.67,12.47,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1286451,16,-220595,-4,8,1608075,611264,0,0.6198784260684359,1.1045751099361323,2585437,19,795819
2017/6/30,T1709.CFE,0.036000000000000004,95.275,95.24,TF1709.CFE,0.034566667,97.99,97.965,14.33,27.67,26.67,21.33,19.13,17.0,13.67,12.47,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1248051,16,-256691,-4,8,1608075,611264,0,0.6198784260684359,1.0417544628834676,2539837,19,752955
2017/7/3,T1709.CFE,0.0363,94.9,94.985,TF1709.CFE,0.034866667000000004,97.78,97.83,14.33,27.67,26.67,21.33,18.8,17.0,13.67,12.47,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1238450,16,-264218,-4,8,1608075,611264,0,0.6198784260684359,1.0260476651659511,2528436,19,744016
2017/7/4,T1709.CFE,0.0363,94.995,94.98,TF1709.CFE,0.034866667000000004,97.84,97.825,14.33,27.67,26.67,20.87,18.27,16.84,13.67,12.47,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1235250,16,-267342,-4,8,1608075,611264,0,0.6198784260684359,1.0208126112448959,2524636,19,740307
2017/7/5,T1709.CFE,0.036033333,95.235,95.175,TF1709.CFE,0.034666667000000005,97.95,97.915,13.67,27.67,25.87,20.43,18.0,16.5,13.67,12.47,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1225650,16,-278324,-4,8,1608075,611264,0,0.6198784260684359,1.0051074494817296,2513236,19,727266
2017/7/6,T1709.CFE,0.0358,95.35,95.36,TF1709.CFE,0.0343,98.07,98.07,15.0,27.67,24.87,20.33,17.8,16.0,13.67,12.47,10.93,9.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1305649,16,-200706,-4,8,1608075,611264,0,0.6198784260684359,1.135982161553764,2608235,19,819438
2017/7/7,T1709.CFE,0.036000000000000004,95.115,95.215,TF1709.CFE,0.034366667000000004,97.965,98.05,16.33,27.67,23.87,19.87,17.47,16.0,13.67,12.47,10.93,9.33,0,0,0,0,0,0,0,0,0,0,-4.0,8.0,1372849,16,-133199,-4,8,1608075,611264,0,0.6198784260684359,1.2459182938959272,2688035,19,899603
2017/7/10,T1709.CFE,0.036133333,95.095,95.11,TF1709.CFE,0.034666667000000005,97.9,97.92,14.67,27.67,23.67,19.67,17.33,15.5,13.67,12.47,10.93,9.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1372849,0,1372849,0,0,0,0,0,0.0,0.0,2688035,0,2688035
2017/7/11,T1709.CFE,0.036000000000000004,95.19,95.23,TF1709.CFE,0.0346,97.9,97.935,14.0,27.67,23.67,19.43,17.33,15.16,13.67,12.47,10.93,9.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1372849,0,1372849,0,0,0,0,0,0.0,0.0,2688035,0,2688035
2017/7/12,T1709.CFE,0.0359,95.27,95.29,TF1709.CFE,0.034666667000000005,97.89,97.91,12.33,27.67,22.6,19.33,17.33,14.84,13.67,12.23,10.93,9.33,0,0,0,0,0,0,-1,2,-1,2,0.0,0.0,1372849,0,1372849,0,0,0,0,0,0.0,0.0,2688035,0,2688035
2017/7/13,T1709.CFE,0.0358,95.405,95.365,TF1709.CFE,0.034666667000000005,97.94,97.915,11.33,27.67,21.53,19.33,17.13,14.67,13.53,12.0,10.93,9.33,0,0,0,0,-1,2,-1,2,-2,4,-1.0,2.0,1363749,14,1034754,-1,2,1363749,1363749,0,0.0,0.0,2669835,28,2011846
2017/7/14,T1709.CFE,0.035833332999999995,95.395,95.34,TF1709.CFE,0.034866667000000004,97.87,97.83,9.67,27.36,21.33,19.1,17.0,14.5,13.33,12.0,10.67,9.33,0,0,-1,2,-1,2,-1,2,-3,6,-2.0,4.0,1323148,14,665730,-2,4,1363749,1323148,0,0.02977160753188453,0.0,2588634,28,1273798
2017/7/17,T1709.CFE,0.0358,95.41,95.395,TF1709.CFE,0.0349,97.795,97.805,9.0,27.33,21.33,18.77,17.0,14.33,13.2,11.9,10.6,9.3,-1,2,-1,2,-1,2,-1,2,-4,8,-3.0,6.0,1279048,14,293173,-3,6,1363749,1279048,0,0.06210893646851437,0.0,2500434,28,528685
2017/7/18,T1709.CFE,0.0361,95.135,95.115,TF1709.CFE,0.035333333,97.665,97.625,7.67,26.74,20.8,18.2,16.8,14.33,13.0,11.57,10.33,9.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1234247,14,-77833,-4,8,1363749,1234247,0,0.09496028961341127,0.0,2410833,28,-213327
