"","date_id","T_name","T_irret","T_close","T_settle","TF_name","TF_irret","TF_close","TF_settle","FutYHret","quan90","quan80","quan70","quan60","quan50","quan40","quan30","quan20","quan10","upDown90","upDown80","upDown70","upDown60","position_T90","position_TF90","position_T80","position_TF80","position_T70","position_TF70","position_T60","position_TF60","position_T","position_TF","lag_position_T","lag_position_TF","ZHJE","KCSS","XZZJ","Drawdowns","MAXJZ","MINJZ","ismax","FCKC","position_T_ZS","position_TF_ZS","ZHJE1","KCSS1","XZZJ1","return"
"649",2018-09-07,"T1812.CFE",0.0368,94.685,94.63,"TF1812.CFE",0.0355,97.65,97.615,13,20.067,18.066,16.769,16,15.67,15,14.67,14,13.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1473050,14,161104.400000004,0.100839310239585,1638250,1473050,0,0,-4,8,4722649.99999995,46,411971.599999955,-0.0246992617068507
"650",2018-09-10,"T1812.CFE",0.037,94.42,94.44,"TF1812.CFE",0.035866667,97.45,97.455,11.33,20.067,18.066,16.769,16,15.67,15,14.568,14,13.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1400250.00000001,14,90454.8000000066,0.145276972379062,1638250,1400250.00000001,0,0,-4,8,4483449.99999996,46,179837.199999963,-0.0506495293955711
"651",2018-09-11,"T1812.CFE",0.0374,94.145,94.14,"TF1812.CFE",0.0362,97.325,97.305,12,20.067,18.066,16.769,16,15.67,15,14.33,14,13.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1400250.00000001,14,92470.800000014,0.145276972379062,1638250,1400250.00000001,0,5.65344894428247e-15,-4,8,4483449.99999999,46,186461.199999988,5.77315972805081e-15
"652",2018-09-12,"T1812.CFE",0.037166667,94.335,94.325,"TF1812.CFE",0.0359,97.425,97.43,12.67,20.067,18.066,16.769,16,15.67,15,14.33,14,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1436650.00000001,14,127190.800000013,0.145276972379062,1638250,1400250.00000001,0,0.0259953579717955,-4,8,4603049.99999999,46,300541.199999984,0.026675885757619
"653",2018-09-13,"T1812.CFE",0.0371,94.37,94.395,"TF1812.CFE",0.0357,97.49,97.515,14,20.067,18.066,16.769,16,15.67,15,14.33,14,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1492650.00000001,14,182048.40000001,0.145276972379062,1638250,1400250.00000001,0,0.0659882163899326,-4,8,4787049.99999997,46,480787.599999975,0.0399734958342817
"654",2018-09-14,"T1812.CFE",0.037,94.485,94.46,"TF1812.CFE",0.0356,97.57,97.56,14,20.067,18.066,16.67,16,15.67,14.868,14.33,14,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1506650.00000001,14,195443.600000013,0.145276972379062,1638250,1400250.00000001,0,0.0759864309944698,-4,8,4833049.99999999,46,524800.399999985,0.0096092583114884
"655",2018-09-17,"T1812.CFE",0.0369,94.55,94.545,"TF1812.CFE",0.0354,97.665,97.645,15,20.067,18,16.67,16,15.5,14.868,14.33,14,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1554250,14,241901.200000002,0.145276972379062,1638250,1400250.00000001,0,0.10998036064988,-4,8,4989449.99999995,46,677446.799999948,0.032360517685512
"656",2018-09-18,"T1812.CFE",0.0371,94.39,94.38,"TF1812.CFE",0.035533333,97.57,97.585,15.67,20,18,16.67,16,15.5,14.868,14.33,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,8,1579450,14,267907.600000003,0.145276972379062,1638250,1400250.00000001,0,0.127977146938044,-4,8,5072249.99999995,46,762896.399999951,0.0165950154826691
"657",2018-09-19,"T1812.CFE",0.037266667,94.225,94.25,"TF1812.CFE",0.035866667,97.41,97.45,14,20,18,16.67,15.802,15.33,14.67,14.33,14,13,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,0,0,1579450,0,1579450,0,0,0,0,0,0,0,5072249.99999995,0,5072249.99999995,0
"658",2018-09-20,"T1812.CFE",0.0376,93.94,93.995,"TF1812.CFE",0.036266667,97.235,97.28,13.33,20,18,16.67,15.802,15.165,14.67,14.231,14,13,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,1538650,16,417984.399999999,0,1538650,1538650,0,0,-3,6,4934549.99999994,54,1152303.59999994,-0.0271477155108708
"659",2018-09-21,"T1812.CFE",0.0374,94.185,94.145,"TF1812.CFE",0.036,97.41,97.39,14,20,17.736,16.432,15.67,15,14.67,14,14,13,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,1572250,16,450317.200000003,0,1572250,1572250,0,0,-3,6,5047949.99999995,54,1261426.79999995,0.022980818919661
"660",2018-09-25,"T1812.CFE",0.0373,94.21,94.215,"TF1812.CFE",0.035966667,97.425,97.41,13.33,19.703,17.398,16.33,15.67,15,14.67,14,13.934,13,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,1557849.99999999,16,435686.799999995,0.00915884878359512,1572250,1557849.99999999,0,0,-3,6,4999349.99999992,54,1212049.19999992,-0.00962767063858117
"661",2018-09-26,"T1812.CFE",0.037,94.46,94.435,"TF1812.CFE",0.035566667,97.605,97.58,14.33,19.364,17.066,16.099,15.67,15,14.67,14,13.934,13,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,1615450,16,491328.399999997,0,1615450,1615450,0,0,-3,6,5193749.99999993,54,1399839.59999993,0.0388850550571596
"662",2018-09-27,"T1812.CFE",0.0367,94.725,94.665,"TF1812.CFE",0.0353,97.735,97.7,14,18.736,17,16,15.67,15,14.534,14,13.934,13,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,1620250,16,494745.999999999,0,1620250,1620250,0,0,-3,6,5209949.99999994,54,1411373.99999994,0.00311913357400884
"663",2018-09-28,"T1812.CFE",0.0365,94.785,94.81,"TF1812.CFE",0.0351,97.76,97.79,14,18.67,17,16,15.67,15,14.33,14,13.934,13,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,1637050,16,510509.200000005,0,1637050,1637050,0,0,-3,6,5266649.99999996,54,1464574.79999996,0.0108830219100027
"664",2018-10-08,"T1812.CFE",0.0367,94.675,94.685,"TF1812.CFE",0.0352,97.735,97.745,15,18.67,16.736,16,15.67,15,14.33,14,13.934,13,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,1653850,16,527827.600000003,0,1653850,1653850,0,0,-3,6,5323349.99999995,54,1523024.39999995,0.0107658568539764
"665",2018-10-09,"T1812.CFE",0.0366,94.77,94.745,"TF1812.CFE",0.035,97.81,97.805,16,18.364,16.67,16,15.67,15,14.33,14,13.934,13,0,0,1,1,0,0,0,0,1,-2,1,-2,2,-4,-3,6,1682650,16,555936.400000004,0,1682650,1682650,0,0,-3,6,5420549.99999996,54,1617891.59999996,0.0182591789005053
"666",2018-10-10,"T1812.CFE",0.0366,94.805,94.775,"TF1812.CFE",0.035,97.85,97.83,16,18.033,16.67,16,15.67,15,14.33,14,13.934,13,0,0,1,1,0,0,0,0,1,-2,1,-2,2,-4,2,-4,1676250.00000001,16,924915.60000001,0.00380352420289078,1682650,1676250.00000001,0,0,2,-4,5398949.99999998,54,2863196.39999998,-0.00398483548717021
"667",2018-10-11,"T1812.CFE",0.0361,95.165,95.155,"TF1812.CFE",0.0345,98.06,98.055,16,18,16.67,16,15.67,15,14.33,14,13.934,13,0,0,1,1,0,0,0,0,1,-2,1,-2,2,-4,2,-4,1653850,16,900787.600000003,0.0171158589130247,1682650,1653850,0,0,2,-4,5323349.99999995,54,2781764.39999995,-0.0140027227516505
"668",2018-10-12,"T1812.CFE",0.036166667,95.12,95.105,"TF1812.CFE",0.0345,98.05,98.045,16.67,18,16.67,16,15.67,15,14.33,14,13.934,13,0,1,1,1,0,0,1,-2,1,-2,1,-2,3,-6,2,-4,1644250.00000001,16,891264.400000007,0.0228211452173636,1682650,1644250.00000001,0,0,2,-4,5290949.99999997,54,2749623.59999997,-0.00608639296683222
"669",2018-10-15,"T1812.CFE",0.0362,94.995,95.035,"TF1812.CFE",0.0346,98,98.01,16,17.703,16.67,16,15.67,15,14.33,14,13.934,13,0,1,1,1,0,0,1,-2,1,-2,1,-2,3,-6,3,-6,1644250,16,515174.8,0.0228211452173676,1682650,1644250,0,0,3,-6,5290949.99999994,54,1480321.19999994,-4.44089209850063e-15
"670",2018-10-16,"T1812.CFE",0.036066667,95.235,95.175,"TF1812.CFE",0.0345,98.07,98.03,15.67,17.364,16.398,16,15.67,15,14.33,14,13.934,13,0,1,1,1,0,0,1,-2,1,-2,1,-2,3,-6,3,-6,1692250,16,562944.400000005,0,1692250,1692250,0,0,3,-6,5452949.99999996,54,1641543.59999996,0.0306183199614465
"671",2018-10-17,"T1812.CFE",0.0361,95.165,95.145,"TF1812.CFE",0.0345,98.01,98.025,16,17.364,16.33,16,15.67,15,14.33,14,13.934,13,0,1,1,1,0,0,1,-2,1,-2,1,-2,3,-6,3,-6,1682650,16,553402,0.00567292066775291,1692250,1682650,0,0,3,-6,5420549.99999994,54,1609337.99999994,-0.00594173795835595
"672",2018-10-18,"T1812.CFE",0.0357,95.49,95.465,"TF1812.CFE",0.0342,98.125,98.15,15,17.364,16.33,16,15.67,15,14.33,14,13.934,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,-6,1716250,16,585562.000000003,0,1716250,1716250,0,0,3,-6,5533949.99999995,54,1717877.99999995,0.020920386307665
"673",2018-10-19,"T1812.CFE",0.035966667,95.32,95.25,"TF1812.CFE",0.0345,98.08,98.05,14.67,17.364,16.066,16,15.67,15,14.33,14,13.934,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1716250,0,1716250,0,0,0,0,0,0,0,5533949.99999995,0,5533949.99999995,0
"674",2018-10-22,"T1812.CFE",0.0361,95.15,95.12,"TF1812.CFE",0.0346,97.975,97.985,15,17.364,16.066,16,15.466,15,14.33,14,13.934,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1716250,0,1716250,0,0,0,0,0,0,0,5533949.99999995,0,5533949.99999995,0
"675",2018-10-23,"T1812.CFE",0.035866667,95.33,95.315,"TF1812.CFE",0.0344,98.085,98.09,14.67,17.364,16.066,16,15.33,15,14.33,14,13.934,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1716250,0,1716250,0,0,0,0,0,0,0,5533949.99999995,0,5533949.99999995,0
"676",2018-10-24,"T1812.CFE",0.0357,95.47,95.45,"TF1812.CFE",0.0342,98.155,98.15,15,17.364,16.066,16,15.132,15,14.33,14,13.934,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1716250,0,1716250,0,0,0,0,0,0,0,5533949.99999995,0,5533949.99999995,0
"677",2018-10-25,"T1812.CFE",0.035633333,95.535,95.51,"TF1812.CFE",0.0342,98.19,98.165,14.33,17.364,16.066,16,15.132,15,14.33,14,13.934,13,0,0,1,-1,0,0,0,0,0,0,-1,2,-1,2,0,0,1716250,0,1716250,0,0,0,0,0,0,0,5533949.99999995,0,5533949.99999995,0
"678",2018-10-26,"T1812.CFE",0.035566667,95.56,95.565,"TF1812.CFE",0.0341,98.2,98.205,14.67,17.364,16.066,16,15.132,15,14.33,14,14,13,0,0,1,-1,0,0,0,0,0,0,-1,2,-1,2,-1,2,1720750,18,1296504.4,0,1720750,1720750,0,0,-1,2,5548449.99999995,58,4181436.39999995,0.0026201899185927
"679",2018-10-29,"T1812.CFE",0.035266667,95.78,95.8,"TF1812.CFE",0.033733333,98.375,98.365,15.33,17.364,16.066,16,15.33,15,14.33,14,14,13,0,0,0,1,0,0,0,0,0,0,1,-2,1,-2,-1,2,1736050,18,1311113.2,0,1736050,1736050,0,0,-1,2,5597749.99999994,58,4228509.19999994,0.0088853643810427
"680",2018-10-30,"T1812.CFE",0.035366667,95.75,95.725,"TF1812.CFE",0.0338,98.35,98.345,15.67,17.364,16.066,16,15.33,15,14.33,14,14,13,0,0,0,1,0,0,0,0,0,0,1,-2,1,-2,1,-2,1729750,18,1304899.6,0.00362892773825746,1736050,1729750,0,0,1,-2,5577449.99999994,58,4208487.59999994,-0.00362645705864084
"681",2018-10-31,"T1812.CFE",0.035266667,95.81,95.805,"TF1812.CFE",0.0338,98.365,98.35,14.67,17.364,16.066,16,15.33,15,14.534,14,14,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,1742350,18,1317478,0,1742350,1742350,0,0,1,-2,5618049.99999995,58,4249017.99999995,0.00727931223050193
"682",2018-11-01,"T1812.CFE",0.035066667,95.95,95.95,"TF1812.CFE",0.033666667,98.39,98.4,14,17.364,16.066,16,15.33,15,14.33,14,14,13,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,0,0,1742350,0,1742350,0,0,0,0,0,0,0,5618049.99999995,0,5618049.99999995,0
"683",2018-11-02,"T1812.CFE",0.035666667,95.5,95.495,"TF1812.CFE",0.0342,98.13,98.145,14.67,17.364,16.066,16,15.33,15,14.534,14,14,13,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,1712649.99999999,18,440690.799999991,0,1712649.99999999,1712649.99999999,0,0,-3,6,5520699.99999991,59,1351500.39999991,-0.0173280764678203
"684",2018-11-05,"T1812.CFE",0.0355,95.575,95.595,"TF1812.CFE",0.0341,98.19,98.2,14,17.364,16.066,16,15.33,15,14.534,14,14,13,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,1718050,18,445378.000000001,0,1718050,1718050,0,0,-3,6,5538399.99999995,59,1366863.99999995,0.00320611516656122
"685",2018-11-06,"T1812.CFE",0.035266667,95.81,95.8,"TF1812.CFE",0.0338,98.375,98.34,14.67,17.364,16.066,16,15.33,15,14.67,14,14,13.297,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,1758550,18,484063.600000003,0,1758550,1758550,0,0,-3,6,5671149.99999995,59,1493666.79999995,0.0239690163224047
"686",2018-11-07,"T1812.CFE",0.035066667,95.985,95.955,"TF1812.CFE",0.0335,98.465,98.455,15.67,17.364,16.066,16,15.466,15,14.67,14,14,13.33,0,0,0,1,0,0,0,0,0,0,1,-2,1,-2,-3,6,1799050,18,523073.199999997,0,1799050,1799050,0,0,-3,6,5803899.99999993,59,1621531.59999993,0.0234079507683593
"687",2018-11-08,"T1812.CFE",0.034866667,96.095,96.095,"TF1812.CFE",0.0333,98.57,98.565,15.67,17.364,16.066,16,15.67,15,14.67,14.231,14,13.33,0,0,0,1,0,0,0,0,0,0,1,-2,1,-2,1,-2,1784650,18,1358849.2,0.00800422445179389,1799050,1784650,0,0,1,-2,5756699.99999993,59,4361019.59999993,-0.00813246265442191
"688",2018-11-09,"T1812.CFE",0.034866667,96.005,96.08,"TF1812.CFE",0.0333,98.515,98.56,15.67,17.364,16.066,16,15.67,15,14.67,14.231,14,13.33,0,0,0,1,0,0,0,0,0,0,1,-2,1,-2,1,-2,1783750,18,1357970.8,0.00850448848003192,1799050,1783750,0,0,1,-2,5753749.99999993,59,4358140.39999993,-0.000512446366843111
"689",2018-11-12,"T1812.CFE",0.035066667,95.965,95.94,"TF1812.CFE",0.0335,98.455,98.47,15.67,17.364,16.066,16,15.67,15,14.67,14.33,14,13.33,0,0,0,1,0,0,0,0,0,0,1,-2,1,-2,1,-2,1790950,18,1365559.6,0.00850448848003192,1799050,1783750,0,0.00403644008409316,1,-2,5777349.99999993,59,4383014.79999993,0.0041016728220733
"690",2018-11-13,"T1812.CFE",0.034966667,96.06,96.02,"TF1812.CFE",0.0335,98.485,98.46,14.67,17.364,16.066,16,15.67,15,14.67,14.33,14,13.33,0,0,0,-1,0,0,0,0,0,0,-1,2,-1,2,1,-2,1808950,18,1383602.8,0,1808950,1808950,0,0,1,-2,5836349.99999993,59,4442156.39999994,0.0102122945641177
"691",2018-11-14,"T1812.CFE",0.0344,96.48,96.475,"TF1812.CFE",0.033033333,98.66,98.675,13.67,17.364,16.066,16,15.67,15,14.67,14.33,14,13.33,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-1,2,1804450,18,1378174,0.00248763094612807,1808950,1804450,0,0,-1,2,5821599.99999994,59,4424361.99999994,-0.00252726447180096
"692",2018-11-15,"T1812.CFE",0.0343,96.56,96.55,"TF1812.CFE",0.032933333,98.73,98.71,13.67,17.364,16.066,16,15.67,15,14.67,14.33,14,13.33,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,1801750,18,522468.399999995,0.00398020951380829,1808950,1801750,0,0,-3,6,5812749.99999992,59,1619549.19999992,-0.00152020063213154
"693",2018-11-16,"T1812.CFE",0.0338,96.97,96.94,"TF1812.CFE",0.032533333,98.9,98.89,12.67,17.364,16.066,16,15.67,15,14.67,14.231,14,13.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-3,6,1785550,18,503935.600000002,0.0129356809198687,1808950,1785550,0,0,-3,6,5759649.99999995,59,1558802.79999995,-0.00913509096382559
"694",2018-11-19,"T1903.CFE",0.034033333,96.785,96.825,"TF1903.CFE",0.032733333,98.835,98.855,13,17.364,16.066,16,15.67,15,14.67,14,14,13.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1817950,18,109735.600000003,0,1817950,1817950,0,0,-4,8,5865849.99999995,59,266702.79999995,0.0184386204022822
"695",2018-11-20,"T1903.CFE",0.034166667,96.705,96.72,"TF1903.CFE",0.0328,98.825,98.815,13.67,17.364,16,15.769,15.67,15,14.67,14,14,13.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1835950,18,128426.799999997,0,1835950,1835950,0,0,-4,8,5924849.99999993,59,327968.399999929,0.0100582183315256
"696",2018-11-21,"T1903.CFE",0.0341,96.83,96.765,"TF1903.CFE",0.032866667,98.825,98.795,12.33,17.364,16,15.67,15.67,15,14.67,14,14,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1774750,18,67572.4000000018,0.0333342411285687,1835950,1774750,0,0,-4,8,5724249.99999994,59,128501.199999944,-0.0338573972336831
"697",2018-11-22,"T1903.CFE",0.034266667,96.595,96.65,"TF1903.CFE",0.033,98.685,98.735,12.67,17.364,16,15.67,15.67,15,14.67,14,14,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1771149.99999999,18,65009.1999999946,0.0352950788420178,1835950,1771149.99999999,0,0,-4,8,5712449.99999992,59,120099.599999921,-0.00206140542429534
"698",2018-11-23,"T1903.CFE",0.034266667,96.67,96.635,"TF1903.CFE",0.032966667,98.745,98.765,13,17.364,16,15.67,15.466,15,14.67,14,13.934,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1825150,18,118490.799999997,0.0352950788420178,1835950,1771149.99999999,0,0.0304886655562783,-4,8,5889449.99999993,59,295400.399999928,0.0309849539164473
"699",2018-11-26,"T1903.CFE",0.034566667,96.465,96.42,"TF1903.CFE",0.033266667,98.65,98.635,13,17.364,16,15.67,15.33,14.835,14.534,14,13.67,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1792750.00000001,18,88337.2000000058,0.0352950788420178,1835950,1771149.99999999,0,0.0121954662225171,-4,8,5783249.99999996,59,196563.599999958,-0.0180322440974915
"700",2018-11-27,"T1903.CFE",0.034333333,96.63,96.6,"TF1903.CFE",0.033,98.76,98.73,13.33,17.364,16,15.67,15.132,14.67,14.33,14,13.67,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1799950.00000001,18,93895.6000000094,0.0352950788420178,1835950,1771149.99999999,0,0.0162606216300229,-4,8,5806849.99999997,59,214782.79999997,0.00408075044309197
"701",2018-11-28,"T1903.CFE",0.034266667,96.645,96.665,"TF1903.CFE",0.032966667,98.74,98.765,13,17.364,16,15.67,15,14.67,14.33,14,13.67,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1803550,18,96890.7999999959,0.0352950788420178,1835950,1771149.99999999,0,0.018293199333767,-4,8,5818649.99999993,59,224600.399999925,0.00203208279875589
"702",2018-11-29,"T1903.CFE",0.034,96.84,96.845,"TF1903.CFE",0.032666667,98.87,98.885,13.33,17.364,16,15.67,15,14.67,14.33,14,13.602,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1846750.00000001,18,138017.200000008,0,1846750.00000001,1846750.00000001,0,0,-4,8,5960249.99999996,59,359403.599999964,0.0243355417493818
"703",2018-11-30,"T1903.CFE",0.0342,96.68,96.7,"TF1903.CFE",0.032866667,98.785,98.795,13.33,17.364,16,15.67,15,14.67,14.198,14,13.33,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1821550,18,114372.4,0.0136455936104007,1846750.00000001,1821550,0,0,-4,8,5877649.99999994,59,281901.19999994,-0.0138584790906465
"704",2018-12-03,"T1903.CFE",0.0341,96.83,96.765,"TF1903.CFE",0.0328,98.875,98.83,13,17.364,16,15.67,15,14.67,14,14,13.33,13,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1825150,18,117367.599999997,0.0136455936104007,1846750.00000001,1821550,0,0.00197633883231135,-4,8,5889449.99999993,59,291718.799999929,0.00200760508025977
"705",2018-12-04,"T1903.CFE",0.0337,97.06,97.07,"TF1903.CFE",0.032466667,98.97,98.965,12.33,17.364,16,15.67,15,14.67,14,14,13.33,12.967,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1799950.00000001,18,89834.8000000096,0.0253418167050212,1846750.00000001,1799950.00000001,0,0,-4,8,5806849.99999997,59,201472.39999997,-0.0140250787424903
"706",2018-12-05,"T1903.CFE",0.0337,97.025,97.06,"TF1903.CFE",0.032466667,98.935,98.965,12.33,17.364,16,15.67,15,14.67,14,14,13.33,12.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1807150,18,97034.8000000031,0.0253418167050212,1846750.00000001,1799950.00000001,0,0.00400011111419397,-4,8,5830449.99999995,59,225072.399999948,0.00406416559752332
"707",2018-12-06,"T1903.CFE",0.0336,97.18,97.145,"TF1903.CFE",0.0323,99.045,99.03,13,17.364,16,15.67,15,14.67,14,14,13.33,12.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1839550,18,128311.600000004,0.0253418167050212,1846750.00000001,1799950.00000001,0,0.0220006111280838,-4,8,5936649.99999995,59,327590.799999952,0.0182147175603948
"708",2018-12-07,"T1903.CFE",0.033666667,97.17,97.115,"TF1903.CFE",0.032333333,99.075,99.025,13.33,17.364,16,15.67,15,14.67,14,13.901,13.33,12.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1853950.00000001,18,142798.000000012,0,1853950.00000001,1853950.00000001,0,0,-4,8,5983849.99999998,59,375073.999999976,0.00795061187707291
"709",2018-12-10,"T1903.CFE",0.0334,97.285,97.29,"TF1903.CFE",0.032033333,99.155,99.15,13.67,17.364,16,15.67,15,14.5,14,13.67,13.33,12.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1907950,18,194638.000000003,0,1907950,1907950,0,0,-4,8,6160849.99999995,59,544993.999999949,0.0295796184730523
"710",2018-12-11,"T1903.CFE",0.0334,97.245,97.29,"TF1903.CFE",0.032033333,99.13,99.15,13.67,17.364,16,15.67,14.802,14.33,14,13.67,13.33,12.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1907950,18,194638.000000003,0,1907950,1907950,0,0,-4,8,6160849.99999995,59,544993.999999949,0
"711",2018-12-12,"T1903.CFE",0.0334,97.3,97.335,"TF1903.CFE",0.0319,99.195,99.2,15,17.364,16,15.67,14.802,14.33,14,13.67,13.33,12.67,0,0,-1,1,0,0,0,0,0,0,1,-2,1,-2,-4,8,1947550.00000001,18,233374.000000008,0,1947550.00000001,1947550.00000001,0,0,-4,8,6290649.99999997,59,671961.999999965,0.0210685213890969
"712",2018-12-13,"T1903.CFE",0.0341,96.69,96.785,"TF1903.CFE",0.032566667,98.895,98.935,15.33,17.364,16,15.432,14.802,14.33,14,13.67,13.33,12.67,0,0,-1,1,0,0,0,0,0,0,1,-2,1,-2,1,-2,1943950.00000001,18,1516550.80000001,0.00184847629072388,1947550.00000001,1943950.00000001,0,0,1,-2,6278849.99999997,59,4877930.39999997,-0.00187579979811259
"713",2018-12-14,"T1903.CFE",0.034333333,96.56,96.6,"TF1903.CFE",0.032866667,98.82,98.795,14.67,17.364,16,15.33,14.67,14.33,14,13.67,13.33,12.67,0,0,-1,1,0,0,0,0,0,0,1,-2,1,-2,1,-2,1961050.00000001,18,1534255.60000001,0,1961050.00000001,1961050.00000001,0,0,1,-2,6334899.99999997,59,4935962.79999997,0.00892679391926854
"714",2018-12-17,"T1903.CFE",0.034566667,96.26,96.42,"TF1903.CFE",0.0332,98.57,98.65,13.67,17.364,15.736,15.099,14.67,14.33,14,13.67,13.33,12.67,0,0,-1,-1,0,0,0,0,-1,2,-1,2,-2,4,1,-2,1980850.00000001,18,1554682.00000001,0,1980850.00000001,1980850.00000001,0,0,1,-2,6399799.99999997,59,5002915.99999997,0.0102448341725994
"715",2018-12-18,"T1903.CFE",0.034566667,96.47,96.43,"TF1903.CFE",0.0332,98.69,98.67,13.67,17.364,15.67,15,14.67,14.33,14,13.67,13.33,12.67,0,0,-1,-1,0,0,0,0,-1,2,-1,2,-2,4,-2,4,1991650,18,1139141.2,0,1991650,1991650,0,0,-2,4,6435199.99999995,59,3640865.59999995,0.00553142285696184
"716",2018-12-19,"T1903.CFE",0.034266667,96.685,96.635,"TF1903.CFE",0.032866667,98.82,98.8,14,17.033,15.67,15,14.67,14.165,14,13.67,13.33,12.67,0,0,-1,-1,0,0,0,0,-1,2,-1,2,-2,4,-2,4,2011450,18,1157818,0,2011450,2011450,0,0,-2,4,6500099.99999994,59,3702083.99999994,0.0100851566384872
"717",2018-12-20,"T1903.CFE",0.033866667,97.05,96.965,"TF1903.CFE",0.0325,99.025,98.95,13.67,16.703,15.67,15,14.67,14,14,13.67,13.33,12.67,0,0,-1,-1,0,0,0,0,-1,2,-1,2,-2,4,-2,4,2000650.00000001,18,1145722.00000001,0.00536926098088212,2011450,2000650.00000001,0,0,-2,4,6464699.99999996,59,3662435.99999996,-0.00544607006045827
"718",2018-12-21,"T1903.CFE",0.033866667,96.9,96.97,"TF1903.CFE",0.032433333,98.925,98.985,14.33,16.67,15.67,15,14.67,14,14,13.67,13.33,12.67,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-2,4,2024050.00000001,18,1168819.60000001,0,2024050.00000001,2024050.00000001,0,0,-2,4,6541399.99999996,59,3738144.79999996,0.0118644329976638
"719",2018-12-24,"T1903.CFE",0.034033333,96.8,96.83,"TF1903.CFE",0.032666667,98.89,98.885,13.67,16.067,15.67,15,14.67,14,14,13.67,13.33,12.67,0,0,-1,-1,0,0,0,0,-1,2,-1,2,-2,4,0,0,2024050.00000001,0,2024050.00000001,0,0,0,0,0,0,0,6541399.99999996,0,6541399.99999996,0
