date_id,T_name,T_irret,T_close,T_settle,TF_name,TF_irret,TF_close,TF_settle,FutYHret,quan90,quan80,quan70,quan60,quan50,quan40,quan30,quan20,quan10,position_T90,position_TF90,position_T80,position_TF80,position_T70,position_TF70,position_T60,position_TF60,position_T,position_TF,lag_position_T,lag_position_TF,ZHJE,XNJZ,KCSS,XZZJ,position_T_ZS,position_TF_ZS,MAXJZ,MINJZ,ismax,Drawdowns,FCSY
2016/10/24,T1612.CFE,0.027233333,101.605,101.655,TF1612.CFE,0.0249,101.92,101.95,23.33,22.67,22.0,21.33,21.0,20.5,20.33,20.0,19.93,19.0,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1079340,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.03212937046553592
2016/10/25,T1612.CFE,0.0275,101.5,101.495,TF1612.CFE,0.0252,101.84,101.83,23.0,22.7,22.0,21.33,21.0,20.67,20.33,20.0,20.0,19.0,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1117740,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.06884974386583294
2016/10/26,T1612.CFE,0.027966667,101.285,101.23,TF1612.CFE,0.0257,101.69,101.65,22.67,22.7,22.0,21.33,21.0,20.67,20.33,20.0,20.0,19.0,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1163339,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.11245423101896167
2016/10/27,T1612.CFE,0.027466667,101.52,101.51,TF1612.CFE,0.025166667,101.88,101.86,23.0,23.0,22.0,21.33,21.0,20.67,20.33,20.0,20.0,19.0,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1096139,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.0481935775684419
2016/10/28,T1612.CFE,0.027433332999999997,101.56,101.535,TF1612.CFE,0.0251,101.885,101.87,23.33,23.0,22.0,21.43,21.0,20.67,20.33,20.23,20.0,19.0,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1098538,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.05048764464623649
2016/10/31,T1612.CFE,0.027866667,101.245,101.265,TF1612.CFE,0.025566667,101.705,101.7,23.0,23.0,22.07,21.67,21.13,20.67,20.33,20.33,20.0,19.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1132138,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.08261797137149639
2016/11/1,T1612.CFE,0.027766667000000002,101.33,101.335,TF1612.CFE,0.025433333,101.755,101.75,23.33,23.0,22.33,21.77,21.33,20.67,20.33,20.33,20.0,19.64,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1117737,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.06884687508666104
2016/11/2,T1612.CFE,0.027766667000000002,101.365,101.35,TF1612.CFE,0.0253,101.825,101.8,24.67,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,19.67,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1076937,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.02983147834884546
2016/11/3,T1612.CFE,0.027466667,101.53,101.51,TF1612.CFE,0.025066667,101.91,101.895,24.0,23.0,22.4,22.0,21.33,20.84,20.33,20.33,20.0,19.67,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1062537,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.01606133832373408
2016/11/4,T1612.CFE,0.027433332999999997,101.535,101.53,TF1612.CFE,0.025033332999999998,101.905,101.905,24.0,23.0,22.67,22.0,21.33,21.0,20.33,20.33,20.0,19.67,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1062536,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.016060382064010115
2016/11/7,T1612.CFE,0.027833333,101.295,101.295,TF1612.CFE,0.025366667000000002,101.77,101.775,24.67,23.03,22.67,22.0,21.33,21.0,20.53,20.33,20.0,19.67,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1074535,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.027534542491878963
2016/11/8,T1612.CFE,0.027966667,101.24,101.22,TF1612.CFE,0.0254,101.77,101.755,25.67,23.33,22.67,22.0,21.33,21.0,20.67,20.33,20.0,19.97,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1057735,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.011469379129249021
2016/11/9,T1612.CFE,0.027966667,101.26,101.225,TF1612.CFE,0.0255,101.76,101.72,24.67,23.33,22.74,22.0,21.33,21.0,20.67,20.33,20.0,20.0,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1093734,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.045893772932303505
2016/11/10,T1703.CFE,0.0298,100.085,100.1,TF1703.CFE,0.027233333,101.045,101.05,25.67,23.33,23.0,22.0,21.33,21.0,20.67,20.33,20.0,20.0,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1196934,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.14457977644560174
2016/11/11,T1703.CFE,0.030166667,99.87,99.875,TF1703.CFE,0.027633333,100.895,100.89,25.33,23.36,23.0,22.0,21.47,21.0,20.67,20.33,20.0,20.0,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1242533,12,1.0,0.0,0.0,1259349,1045741,1,0.16961779459069726,0.18818426359873047
2016/11/14,T1703.CFE,0.0304,99.67,99.7,TF1703.CFE,0.027933332999999998,100.765,100.775,24.67,23.7,23.0,22.1,21.67,21.16,20.67,20.33,20.26,20.0,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1189745,1268932,12,1.0,0.0,0.0,1268932,1268932,0,0.0,0.0
2016/11/15,T1703.CFE,0.0303,99.84,99.775,TF1703.CFE,0.027933332999999998,100.81,100.77,23.67,23.7,23.0,22.33,21.8,21.33,20.67,20.33,20.33,20.0,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1309732,1309732,12,0.11365806134384751,4.0,-8.0,1309732,1309732,0,0.0,0.0
2016/11/16,T1703.CFE,0.0304,99.61,99.68,TF1703.CFE,0.0282,100.64,100.665,22.0,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1364931,1364931,12,0.15038870096730161,4.0,-8.0,1364931,1364931,0,0.0,0.0
2016/11/17,T1703.CFE,0.030533333,99.495,99.55,TF1703.CFE,0.028533332999999998,100.49,100.545,20.0,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,-1,2,-1,2,-1,2,-1,2,-4,8,4.0,-8.0,1417730,1417730,12,0.18300494452399266,4.0,-8.0,1417730,1417730,0,0.0,0.0
2016/11/18,T1703.CFE,0.0306,99.44,99.495,TF1703.CFE,0.028766667000000003,100.405,100.45,18.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1352929,1352929,12,0.1446823890980236,-4.0,8.0,1417730,1352929,1,0.0457075747850437,0.0
2016/11/21,T1703.CFE,0.030533333,99.535,99.55,TF1703.CFE,0.028766667000000003,100.445,100.46,17.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1336128,1336128,12,0.13384106911912635,-4.0,8.0,1417730,1336128,1,0.057558209249998236,0.0
2016/11/22,T1703.CFE,0.0306,99.55,99.525,TF1703.CFE,0.028866667000000002,100.44,100.41,17.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1336128,1300127,12,1.0,0.0,0.0,1417730,1300127,1,0.08295161984298843,0.0
2016/11/23,T1703.CFE,0.0302,99.845,99.8,TF1703.CFE,0.0282,100.69,100.67,20.0,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.26,20.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1336128,1417727,12,1.0,0.0,0.0,1417730,1300127,1,0.08295161984298843,0.09045270192835007
2016/11/24,T1703.CFE,0.030333332999999997,99.695,99.715,TF1703.CFE,0.028233333,100.645,100.66,21.0,23.7,23.0,22.33,22.0,21.33,20.87,20.33,20.26,20.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1336128,1448926,12,1.0,0.0,0.0,1448926,1448926,0,0.0,0.0
2016/11/25,T1703.CFE,0.0305,99.58,99.59,TF1703.CFE,0.028433332999999998,100.57,100.58,20.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.26,20.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1432126,1432126,12,0.1909359930620629,-4.0,8.0,1448926,1432126,1,0.011594795041292655,0.0
2016/11/28,T1703.CFE,0.0304,99.595,99.635,TF1703.CFE,0.028333333,100.62,100.62,20.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1448926,1448926,12,0.1999988957338055,-4.0,8.0,1448926,1448926,0,0.0,0.0
2016/11/29,T1703.CFE,0.0312,98.93,98.99,TF1703.CFE,0.029366667000000003,100.2,100.21,18.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,19.97,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1364925,12,0.15422517720753873,-4.0,8.0,1448926,1364925,1,0.05797466537283478,0.0
2016/11/30,T1703.CFE,0.031433333,98.855,98.815,TF1703.CFE,0.0296,100.15,100.13,18.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.26,19.64,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1372125,12,1.0,0.0,0.0,1448926,1364925,1,0.05797466537283478,0.00527501511072037
2016/12/1,T1703.CFE,0.0322,98.185,98.195,TF1703.CFE,0.0305,99.785,99.78,17.0,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,19.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1333725,12,1.0,0.0,0.0,1448926,1333725,1,0.07950785616380684,0.0
2016/12/2,T1703.CFE,0.032133333,98.255,98.225,TF1703.CFE,0.0306,99.77,99.735,15.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,19.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1276124,12,1.0,0.0,0.0,1448926,1276124,1,0.11926212932889603,0.0
2016/12/5,T1703.CFE,0.032333333,97.98,98.065,TF1703.CFE,0.0308,99.615,99.64,15.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,19.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1261723,12,1.0,0.0,0.0,1448926,1261723,1,0.12920121524494696,0.0
2016/12/6,T1703.CFE,0.032933332999999995,97.58,97.575,TF1703.CFE,0.031433333,99.395,99.34,15.0,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,19.0,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1208923,12,1.0,0.0,0.0,1448926,1208923,1,0.16564199966043813,0.0
2016/12/7,T1703.CFE,0.0328,97.755,97.71,TF1703.CFE,0.031133333,99.47,99.475,16.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.93,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1273722,12,1.0,0.0,0.0,1448926,1208923,1,0.16564199966043813,0.05360060152714441
2016/12/8,T1703.CFE,0.032733332999999996,97.805,97.77,TF1703.CFE,0.031166667000000002,99.5,99.465,15.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1235322,12,1.0,0.0,0.0,1448926,1208923,1,0.16564199966043813,0.021836791921404423
2016/12/9,T1703.CFE,0.0328,97.705,97.715,TF1703.CFE,0.031133333,99.47,99.49,16.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1285721,12,1.0,0.0,0.0,1448926,1208923,1,0.16564199966043813,0.06352596484639633
2016/12/12,T1703.CFE,0.033833333,96.685,96.855,TF1703.CFE,0.031966667000000004,99.01,99.1,18.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1324120,12,1.0,0.0,0.0,1448926,1208923,1,0.16564199966043813,0.09528894726959451
2016/12/13,T1703.CFE,0.034233333,96.53,96.525,TF1703.CFE,0.0325,98.9,98.865,17.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.93,18.26,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1256919,12,1.0,0.0,0.0,1448926,1208923,1,0.16564199966043813,0.03970145327700772
2016/12/14,T1703.CFE,0.034533333,96.27,96.3,TF1703.CFE,0.032766667,98.74,98.74,17.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.6,17.67,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1244919,12,1.0,0.0,0.0,1448926,1208923,1,0.16564199966043813,0.029775262775213973
2016/12/15,T1703.CFE,0.036666667,94.555,94.63,TF1703.CFE,0.035133332999999996,97.595,97.67,15.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.26,17.64,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1019319,12,1.0,0.0,0.0,1448926,1019319,1,0.2965003043633698,0.0
2016/12/16,T1703.CFE,0.035233333,95.86,95.77,TF1703.CFE,0.0335,98.55,98.41,17.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.0,17.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1182518,12,1.0,0.0,0.0,1448926,1019319,1,0.2965003043633698,0.16010591385032555
2016/12/19,T1703.CFE,0.036666667,94.67,94.59,TF1703.CFE,0.035,97.835,97.725,16.67,23.7,23.0,22.33,22.0,21.33,20.67,20.23,19.0,17.33,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1091317,12,1.0,0.0,0.0,1448926,1019319,1,0.2965003043633698,0.07063343271340963
2016/12/20,T1703.CFE,0.036466667,94.75,94.755,TF1703.CFE,0.034866667000000004,97.775,97.785,16.0,23.7,23.0,22.33,22.0,21.33,20.67,20.23,19.0,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1069717,12,1.0,0.0,0.0,1448926,1019319,1,0.2965003043633698,0.04944281427109668
2016/12/21,T1703.CFE,0.034666667000000005,96.245,96.18,TF1703.CFE,0.032733332999999996,98.85,98.755,19.33,23.7,23.0,22.33,22.0,21.33,20.67,20.0,19.0,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1364925,1316916,12,1.0,0.0,0.0,1448926,1019319,1,0.2965003043633698,0.2919566887304171
2016/12/22,T1703.CFE,0.033833333,96.98,96.83,TF1703.CFE,0.032,99.15,99.09,18.33,23.7,23.0,22.33,22.0,21.33,20.53,20.0,18.93,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1376125,1376125,14,0.032232101008265894,-4.0,8.0,1376125,1376125,1,0.2965003043633698,0.30137474137144504
2016/12/23,T1703.CFE,0.034133332999999995,96.57,96.65,TF1703.CFE,0.0324,98.84,98.9,17.33,23.7,23.0,22.33,22.0,21.16,20.33,20.0,18.6,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1264124,1264124,14,-0.05149178403384478,-4.0,8.0,1376125,1264124,1,0.0813886819874648,0.0
2016/12/26,T1703.CFE,0.034133332999999995,96.65,96.655,TF1703.CFE,0.032333333,98.945,98.94,18.0,23.7,23.0,22.33,22.0,21.16,20.33,20.0,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1264124,1306123,14,1.0,0.0,0.0,1376125,1264124,1,0.0813886819874648,0.0332237976654189
2016/12/27,T1703.CFE,0.034633332999999995,96.195,96.19,TF1703.CFE,0.032833333,98.73,98.705,18.0,23.7,23.0,22.33,22.0,21.16,20.33,19.9,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1264124,1303323,14,1.0,0.0,0.0,1376125,1264124,1,0.0813886819874648,0.031008825083615216
2016/12/28,T1703.CFE,0.034233333,96.635,96.535,TF1703.CFE,0.032333333,99.01,98.93,19.0,23.7,23.0,22.33,22.0,21.0,20.33,19.57,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1264124,1362123,14,1.0,0.0,0.0,1376125,1264124,1,0.0813886819874648,0.07752324930149257
2016/12/29,T1703.CFE,0.032933332999999995,97.675,97.565,TF1703.CFE,0.0311,99.585,99.5,18.33,23.7,23.0,22.33,22.0,21.0,20.33,19.33,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1264124,1423722,14,1.0,0.0,0.0,1423722,1423722,0,0.0,0.0
2016/12/30,T1703.CFE,0.033233333,97.32,97.33,TF1703.CFE,0.031433333,99.4,99.355,18.0,23.7,23.0,22.33,22.0,20.84,20.33,19.23,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1392922,1392922,14,0.04134531581811476,-4.0,8.0,1423722,1392922,1,0.021633436864781187,0.0
2017/1/3,T1703.CFE,0.033233333,97.39,97.37,TF1703.CFE,0.031366667,99.39,99.37,18.67,23.7,23.0,22.33,22.0,20.67,20.33,19.0,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1387321,1387321,14,0.03732964468929665,-4.0,8.0,1423722,1387321,1,0.02556749140632792,0.0
2017/1/4,T1703.CFE,0.033433332999999996,97.23,97.175,TF1703.CFE,0.031533333,99.345,99.315,19.0,23.7,23.0,22.33,22.0,20.67,20.33,19.0,18.33,17.3,-1,2,-1,2,-1,2,-1,2,-4,8,-4.0,8.0,1434920,1434920,14,0.06977838485769235,-4.0,8.0,1434920,1434920,0,0.0,0.0
2017/1/5,T1703.CFE,0.033333333,97.45,97.275,TF1703.CFE,0.031233333,99.58,99.43,21.0,23.7,23.0,22.33,22.0,20.84,20.33,19.0,18.33,17.3,0,0,0,0,0,0,0,0,0,0,-4.0,8.0,1507720,1507720,14,0.11366885098028814,-4.0,8.0,1507720,1507720,0,0.0,0.0
2017/1/6,T1703.CFE,0.033433332999999996,97.24,97.21,TF1703.CFE,0.0313,99.435,99.41,21.33,23.7,23.0,22.33,22.0,21.0,20.33,19.0,18.33,17.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1507720,1507720,0,1.0,0.0,0.0,1507720,1507720,0,0.0,-0.0
2017/1/9,T1703.CFE,0.032933332999999995,97.635,97.61,TF1703.CFE,0.0309,99.57,99.595,20.33,23.7,23.0,22.33,22.0,21.0,20.33,19.0,18.33,17.3,0,0,0,0,0,0,-1,2,-1,2,0.0,0.0,1507720,1507720,0,1.0,0.0,0.0,1507720,1507720,0,0.0,-0.0
2017/1/10,T1703.CFE,0.032933332999999995,97.59,97.595,TF1703.CFE,0.031,99.55,99.55,19.33,23.7,23.0,22.33,22.0,21.0,20.33,19.0,18.33,17.3,0,0,0,0,0,0,-1,2,-1,2,-1.0,2.0,1496469,1496469,15,0.7605162552648935,-1.0,2.0,1507720,1496469,1,0.0,-0.0
2017/1/11,T1703.CFE,0.0333,97.27,97.3,TF1703.CFE,0.0313,99.41,99.41,20.0,23.7,23.0,22.33,22.0,21.0,20.33,19.23,18.33,17.3,0,0,0,0,0,0,-1,2,-1,2,-1.0,2.0,1498719,1498719,15,0.7612120751121457,-1.0,2.0,1507720,1496469,1,0.007462260897248826,0.0015035393315865548
2017/1/12,T1703.CFE,0.033,97.355,97.545,TF1703.CFE,0.030833332999999997,99.46,99.61,21.67,23.7,23.0,22.33,22.0,21.0,20.33,19.33,18.33,17.3,0,0,0,0,0,0,0,0,0,0,-1.0,2.0,1521969,1521969,15,0.7643867910581622,-1.0,2.0,1521969,1521969,0,0.0,0.0
2017/1/13,T1703.CFE,0.033033333,97.495,97.52,TF1703.CFE,0.030833332999999997,99.58,99.62,22.0,23.7,23.0,22.33,22.0,21.16,20.33,19.33,18.33,17.3,0,0,0,0,0,0,1,-2,1,-2,0.0,0.0,1521969,1521969,0,1.0,0.0,0.0,1521969,1521969,0,0.0,-0.0
2017/1/16,T1703.CFE,0.033733333,96.86,96.94,TF1703.CFE,0.031733332999999996,99.14,99.215,20.0,23.7,23.0,22.33,22.0,21.0,20.33,19.33,18.33,17.3,0,0,0,0,0,0,-1,2,-1,2,1.0,-2.0,1556469,1556469,15,0.7705228950913896,1.0,-2.0,1556469,1521969,0,0.0,-0.0
2017/1/17,T1703.CFE,0.034133332999999995,96.6,96.6,TF1703.CFE,0.032,99.075,99.09,21.33,23.7,23.0,22.33,22.0,21.16,20.33,19.33,18.33,17.3,0,0,0,0,0,0,0,0,0,0,-1.0,2.0,1569969,1569969,15,0.7727827746917296,-1.0,2.0,1569969,1569969,0,0.0,0.0
2017/1/18,T1703.CFE,0.034033333,96.65,96.68,TF1703.CFE,0.031933333,99.1,99.125,21.0,23.7,23.0,22.33,22.0,21.16,20.53,19.33,18.33,17.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1569969,1569969,0,1.0,0.0,0.0,1569969,1569969,0,0.0,-0.0
2017/1/19,T1703.CFE,0.033733333,96.94,96.965,TF1703.CFE,0.0314,99.355,99.365,23.33,23.7,23.0,22.33,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2,3,-6,0.0,0.0,1569969,1569969,0,1.0,0.0,0.0,1569969,1569969,0,0.0,-0.0
2017/1/20,T1703.CFE,0.033333333,97.235,97.25,TF1703.CFE,0.031,99.47,99.54,23.33,23.7,23.0,22.43,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2,3,-6,3.0,-6.0,1538768,1538768,16,0.25479292524929015,3.0,-6.0,1569969,1538768,1,0.0,-0.0
2017/1/23,T1703.CFE,0.033533333,97.085,97.1,TF1703.CFE,0.0312,99.425,99.45,23.33,23.7,23.0,22.67,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2,3,-6,3.0,-6.0,1553168,1553168,16,0.26236955693138153,3.0,-6.0,1569969,1538768,1,0.019873640817111675,0.00935813585933682
2017/1/24,T1706.CFE,0.035766667,94.895,95.35,TF1706.CFE,0.0335,98.09,98.41,22.67,23.7,23.0,22.67,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2,3,-6,3.0,-6.0,1711568,1711568,16,0.33763473025903734,3.0,-6.0,1711568,1711568,0,0.0,0.0
2017/1/25,T1706.CFE,0.036866667,94.6,94.51,TF1706.CFE,0.0345,98.015,97.93,23.67,23.7,23.07,22.67,22.0,21.5,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2,3,-6,3.0,-6.0,1769167,1769167,16,0.36232498119171336,3.0,-6.0,1769167,1769167,0,0.0,0.0
2017/1/26,T1706.CFE,0.037166667,94.27,94.27,TF1706.CFE,0.0347,97.88,97.86,24.67,24.0,23.33,22.67,22.0,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,3.0,-6.0,1721167,1721167,16,0.34500998450469933,3.0,-6.0,1769167,1721167,1,0.027131412693092286,0.0
2017/2/3,T1706.CFE,0.038366667,93.495,93.36,TF1706.CFE,0.0357,97.47,97.41,26.67,24.0,23.33,22.77,22.0,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1714767,1714767,16,0.1274513680284261,4.0,-8.0,1769167,1714767,1,0.030748934385504592,0.0
2017/2/6,T1706.CFE,0.038266667000000004,93.365,93.415,TF1706.CFE,0.035633332999999996,97.4,97.44,26.33,24.07,23.33,23.0,22.0,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1711567,1711567,16,0.12555079643391107,4.0,-8.0,1769167,1711567,1,0.032557695231710745,0.0
2017/2/7,T1706.CFE,0.037966667,93.68,93.645,TF1706.CFE,0.0353,97.605,97.595,26.67,24.67,23.33,23.0,22.13,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1660366,1660366,16,0.09715135096719628,4.0,-8.0,1769167,1660366,1,0.06149843400877362,0.0
2017/2/8,T1706.CFE,0.0376,94.18,93.92,TF1706.CFE,0.0349,97.94,97.76,27.0,24.67,23.33,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1660366,1625165,16,1.0,0.0,0.0,1769167,1625165,1,0.08139536855480574,0.0
2017/2/9,T1706.CFE,0.036766667,94.55,94.55,TF1706.CFE,0.0341,98.115,98.12,26.67,24.67,23.33,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1660366,1567564,16,1.0,0.0,0.0,1769167,1567564,1,0.11395362902428093,0.0
2017/2/10,T1706.CFE,0.037066667000000005,94.355,94.32,TF1706.CFE,0.0343,98.02,98.02,27.67,24.67,23.4,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1660366,1548364,16,1.0,0.0,0.0,1769167,1548364,1,0.12480619410151783,0.0
2017/2/13,T1706.CFE,0.036566667000000004,94.75,94.72,TF1706.CFE,0.0338,98.275,98.275,27.67,24.74,23.67,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1660366,1477963,16,1.0,0.0,0.0,1769167,1477963,1,0.16459949795581763,0.0
2017/2/14,T1706.CFE,0.036966667,94.495,94.405,TF1706.CFE,0.0342,98.165,98.095,27.67,25.36,23.67,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1660366,1506763,16,1.0,0.0,0.0,1769167,1477963,1,0.16459949795581763,0.019486279426480905
2017/2/15,T1706.CFE,0.037066667000000005,94.305,94.34,TF1706.CFE,0.0341,98.115,98.12,29.67,25.67,23.74,23.1,22.47,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1660366,1433162,16,1.0,0.0,0.0,1769167,1433162,1,0.1899227150404682,0.0
2017/2/16,T1706.CFE,0.036433333,95.145,94.845,TF1706.CFE,0.033433332999999996,98.6,98.43,30.0,25.74,24.0,23.33,22.67,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1660366,1359561,16,1.0,0.0,0.0,1769167,1359561,1,0.23152477974097413,0.0
2017/2/17,T1706.CFE,0.036066667000000004,95.12,95.095,TF1706.CFE,0.0333,98.57,98.5,27.67,26.36,24.0,23.33,22.67,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2,4,-8,4.0,-8.0,1660366,1429961,16,1.0,0.0,0.0,1769167,1359561,1,0.23152477974097413,0.05178142062033259
