"","date_id","T_name","T_irret","T_close","T_settle","TF_name","TF_irret","TF_close","TF_settle","FutYHret","quan90","quan80","quan70","quan60","quan50","quan40","quan30","quan20","quan10","upDown90","upDown80","upDown70","upDown60","position_T90","position_TF90","position_T80","position_TF80","position_T70","position_TF70","position_T60","position_TF60","position_T","position_TF","lag_position_T","lag_position_TF","lag_position_T_ZS","lag_position_TF_ZS","ZHJE","KCSS","XZZJ","Drawdowns","MAXJZ","MINJZ","ismax","XNJZ","FCSY","return"
"228",2016-12-20,"T1703.CFE",0.036466667,94.75,94.755,"TF1703.CFE",0.034866667,97.775,97.785,16,23.703,23,22.33,22,21.33,20.67,20.231,19,17.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,0,0,1003199.99999999,9,1,0.29619415333701,1087800,765600,1,803399.999999996,0.0493730407523462,0
"229",2016-12-21,"T1703.CFE",0.034666667,96.245,96.18,"TF1703.CFE",0.032733333,98.85,98.755,19.33,23.703,23,22.33,22,21.33,20.67,20.231,19,17.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,0,0,1003199.99999999,9,1,0.29619415333701,1087800,765600,1,988799.999999991,0.291536050156729,0
"230",2016-12-22,"T1703.CFE",0.033833333,96.98,96.83,"TF1703.CFE",0.032,99.15,99.09,18.33,23.703,23,22.33,22,21.33,20.67,20,19,17.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,-4,8,1011200,10,0.0592721518987372,0.29619415333701,1011200,1011200,1,1011200,0.300940438871474,0.00797448165870196
"231",2016-12-23,"T1703.CFE",0.034133333,96.57,96.65,"TF1703.CFE",0.0324,98.84,98.9,17.33,23.703,23,22.33,22,21.33,20.534,20,18.934,17.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,-4,8,931200.000000002,10,-0.019587628865977,0.0791139240506338,1011200,931200.000000002,1,931200.000000002,0,-0.0791139240506338
"232",2016-12-26,"T1703.CFE",0.034133333,96.65,96.655,"TF1703.CFE",0.032333333,98.945,98.94,18,23.703,23,22.33,22,21.165,20.33,20,18.602,17.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,0,0,931200.000000002,10,1,0.0791139240506338,1011200,931200.000000002,1,961199.999999998,0.0322164948453559,0
"233",2016-12-27,"T1703.CFE",0.034633333,96.195,96.19,"TF1703.CFE",0.032833333,98.73,98.705,18,23.703,23,22.33,22,21.165,20.33,20,18.33,17.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,0,0,931200.000000002,10,1,0.0791139240506338,1011200,931200.000000002,1,959200,0.0300687285223338,0
"234",2016-12-28,"T1703.CFE",0.034233333,96.635,96.535,"TF1703.CFE",0.032333333,99.01,98.93,19,23.703,23,22.33,22,21.165,20.33,19.901,18.33,17.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,0,0,931200.000000002,10,1,0.0791139240506338,1011200,931200.000000002,1,1001200.00000001,0.0751718213058466,0
"235",2016-12-29,"T1703.CFE",0.032933333,97.675,97.565,"TF1703.CFE",0.0311,99.585,99.5,18.33,23.703,23,22.33,22,21,20.33,19.568,18.33,17.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,0,0,931200.000000002,10,1,0.109070034443167,1045200,931200.000000002,0,1045200,0.122422680412369,0
"236",2016-12-30,"T1703.CFE",0.033233333,97.32,97.33,"TF1703.CFE",0.031433333,99.4,99.355,18,23.703,23,22.33,22,21,20.33,19.33,18.33,17.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,0,0,931200.000000002,10,1,0.109070034443167,1045200,931200.000000002,1,1023200,0.0987972508591079,0
"237",2017-01-03,"T1703.CFE",0.033233333,97.39,97.37,"TF1703.CFE",0.031366667,99.39,99.37,18.67,23.703,23,22.33,22,20.835,20.33,19.231,18.33,17.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,0,0,931200.000000002,10,1,0.109070034443167,1045200,931200.000000002,1,1019200,0.0945017182130576,0
"238",2017-01-04,"T1703.CFE",0.033433333,97.23,97.175,"TF1703.CFE",0.031533333,99.345,99.315,19,23.703,23,22.33,22,20.67,20.33,19,18.33,17.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,0,0,931200.000000002,10,1,0.115837447778197,1053200,931200.000000002,0,1053200,0.131013745704464,0
"239",2017-01-05,"T1703.CFE",0.033333333,97.45,97.275,"TF1703.CFE",0.031233333,99.58,99.43,21,23.703,23,22.33,22,20.67,20.33,19,18.33,17.297,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-4,8,0,0,931200.000000002,10,1,0.157437567861021,1105200,931200.000000002,0,1105200,0.186855670103093,0
"240",2017-01-06,"T1703.CFE",0.033433333,97.24,97.21,"TF1703.CFE",0.0313,99.435,99.41,21.33,23.703,23,22.33,22,20.835,20.33,19,18.33,17.297,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931200.000000002,0,1,0,931200.000000002,931200.000000002,0,931200.000000002,0,0
"241",2017-01-09,"T1703.CFE",0.032933333,97.635,97.61,"TF1703.CFE",0.0309,99.57,99.595,20.33,23.703,23,22.33,22,21,20.33,19,18.33,17.297,0,0,0,-1,0,0,0,0,0,0,-1,2,-1,2,0,0,0,0,931200.000000002,0,1,0,931200.000000002,931200.000000002,0,931200.000000002,0,0
"242",2017-01-10,"T1703.CFE",0.032933333,97.59,97.595,"TF1703.CFE",0.031,99.55,99.55,19.33,23.703,23,22.33,22,21,20.33,19,18.33,17.297,0,0,0,-1,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,2,924450.000000002,9,0.767398993996431,0,931200.000000002,924450.000000002,1,924450.000000002,0,-0.00724871134020644
"243",2017-01-11,"T1703.CFE",0.0333,97.27,97.3,"TF1703.CFE",0.0313,99.41,99.41,20,23.703,23,22.33,22,21,20.33,19,18.33,17.297,0,0,0,-1,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,2,925800.000000002,9,0.768064808813999,0.00724871134020642,931200.000000002,924450.000000002,1,925800.000000002,0.00146032776245335,0.00146032776245342
"244",2017-01-12,"T1703.CFE",0.033,97.355,97.545,"TF1703.CFE",0.030833333,99.46,99.61,21.67,23.703,23,22.33,22,21,20.33,19.231,18.33,17.297,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,2,-1,2,939750.000000002,9,0.771048044692738,0,939750.000000002,939750.000000002,0,939750.000000002,0,0.0150680492546986
"245",2017-01-13,"T1703.CFE",0.033033333,97.495,97.52,"TF1703.CFE",0.030833333,99.58,99.62,22,23.703,23,22.33,22,21,20.33,19.33,18.33,17.297,0,0,0,1,0,0,0,0,0,0,1,-2,1,-2,0,0,0,0,939750.000000002,0,1,0,939750.000000002,939750.000000002,0,939750.000000002,0,0
"246",2017-01-16,"T1703.CFE",0.033733333,96.86,96.94,"TF1703.CFE",0.031733333,99.14,99.215,20,23.703,23,22.33,22,21.165,20.33,19.33,18.33,17.297,0,0,0,-1,0,0,0,0,0,0,-1,2,-1,2,1,-2,1,-2,960450.000000002,9,0.77687084179291,0,960450.000000002,939750.000000002,0,960450.000000002,0,0.0220271348762973
"247",2017-01-17,"T1703.CFE",0.034133333,96.6,96.6,"TF1703.CFE",0.032,99.075,99.09,21.33,23.703,23,22.33,22,21,20.33,19.33,18.33,17.297,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,2,-1,2,968550.000000003,9,0.779015641938982,0,968550.000000003,968550.000000003,0,968550.000000003,0,0.00843354677494967
"248",2017-01-18,"T1703.CFE",0.034033333,96.65,96.68,"TF1703.CFE",0.031933333,99.1,99.125,21,23.703,23,22.33,22,21.165,20.33,19.33,18.33,17.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968550.000000003,0,1,0,968550.000000003,968550.000000003,0,968550.000000003,0,0
"249",2017-01-19,"T1703.CFE",0.033733333,96.94,96.965,"TF1703.CFE",0.0314,99.355,99.365,23.33,23.703,23,22.33,22,21.165,20.534,19.33,18.33,17.297,0,1,1,1,0,0,1,-2,1,-2,1,-2,3,-6,0,0,0,0,968550.000000003,0,1,0,968550.000000003,968550.000000003,0,968550.000000003,0,0
"250",2017-01-20,"T1703.CFE",0.033333333,97.235,97.25,"TF1703.CFE",0.031,99.47,99.54,23.33,23.703,23,22.33,22,21.33,20.67,19.799,18.33,17.297,0,1,1,1,0,0,1,-2,1,-2,1,-2,3,-6,3,-6,3,-6,949049.999999995,10,0.244836415362727,0,968550.000000003,949049.999999995,1,949049.999999995,0,-0.0201331887873706
"251",2017-01-23,"T1703.CFE",0.033533333,97.085,97.1,"TF1703.CFE",0.0312,99.425,99.45,23.33,23.703,23,22.432,22,21.33,20.67,19.799,18.33,17.297,0,1,1,1,0,0,1,-2,1,-2,1,-2,3,-6,3,-6,3,-6,958049.999999995,10,0.252606857679658,0.0201331887873705,968550.000000003,949049.999999995,1,958049.999999995,0.00948316737790464,0.00948316737790456
"252",2017-01-24,"T1706.CFE",0.035766667,94.895,95.35,"TF1706.CFE",0.0335,98.09,98.41,22.67,23.703,23,22.67,22,21.33,20.67,19.799,18.33,17.297,0,1,1,1,0,0,1,-2,1,-2,1,-2,3,-6,3,-6,3,-6,1057050,10,0.329689229459344,0,1057050,1057050,0,1057050,0,0.103334899013626
"253",2017-01-25,"T1706.CFE",0.036866667,94.6,94.51,"TF1706.CFE",0.0345,98.015,97.93,23.67,23.703,23,22.67,22,21.33,20.67,19.799,18.33,17.297,0,1,1,1,0,0,1,-2,1,-2,1,-2,3,-6,3,-6,3,-6,1093050,10,0.354927953890487,0,1093050,1093050,0,1093050,0,0.0340570455512959
"254",2017-01-26,"T1706.CFE",0.037166667,94.27,94.27,"TF1706.CFE",0.0347,97.88,97.86,24.67,23.703,23.066,22.67,22,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,3,-6,3,-6,1063050,10,0.337197685903766,0.027446136956222,1093050,1063050,1,1063050,0,-0.027446136956222
"255",2017-02-03,"T1706.CFE",0.038366667,93.495,93.36,"TF1706.CFE",0.0357,97.47,97.41,26.67,24,23.33,22.67,22,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,4,-8,1059050,10,0.117004862848781,0.0311056218837153,1093050,1059050,1,1059050,0,-0.00376275810168525
"256",2017-02-06,"T1706.CFE",0.038266667,93.365,93.415,"TF1706.CFE",0.035633333,97.4,97.44,26.33,24,23.33,22.769,22,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,4,-8,1057050,10,0.115061728395064,0.0329353643474618,1093050,1057050,1,1057050,0,-0.0018884849629367
"257",2017-02-07,"T1706.CFE",0.037966667,93.68,93.645,"TF1706.CFE",0.0353,97.605,97.595,26.67,24.067,23.33,23,22,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,4,-8,1025050,10,0.0859840983366648,0.0622112437674381,1093050,1025050,1,1025050,0,-0.0302729293789366
"258",2017-02-08,"T1706.CFE",0.0376,94.18,93.92,"TF1706.CFE",0.0349,97.94,97.76,27,24.67,23.33,23,22.132,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.0823384108686711,1093050,1003050,1,1003050,0,0
"259",2017-02-09,"T1706.CFE",0.036766667,94.55,94.55,"TF1706.CFE",0.0341,98.115,98.12,26.67,24.67,23.33,23,22.33,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.115273775216141,1093050,967049.999999994,1,967049.999999994,0,0
"260",2017-02-10,"T1706.CFE",0.037066667,94.355,94.32,"TF1706.CFE",0.0343,98.02,98.02,27.67,24.67,23.33,23,22.33,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.126252229998625,1093050,955049.999999999,1,955049.999999999,0,0
"261",2017-02-13,"T1706.CFE",0.036566667,94.75,94.72,"TF1706.CFE",0.0338,98.275,98.275,27.67,24.67,23.398,23,22.33,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.166506564201091,1093050,911049.999999994,1,911049.999999994,0,0
"262",2017-02-14,"T1706.CFE",0.036966667,94.495,94.405,"TF1706.CFE",0.0342,98.165,98.095,27.67,24.736,23.67,23,22.33,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.166506564201091,1093050,911049.999999994,1,929050,0.0197574227539724,0
"263",2017-02-15,"T1706.CFE",0.037066667,94.305,94.34,"TF1706.CFE",0.0341,98.115,98.12,29.67,25.364,23.67,23,22.33,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.192122958693564,1093050,883049.999999997,1,883049.999999997,0,0
"264",2017-02-16,"T1706.CFE",0.036433333,95.145,94.845,"TF1706.CFE",0.033433333,98.6,98.43,30,25.67,23.736,23.099,22.466,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.234207035359777,1093050,837049.999999993,1,837049.999999993,0,0
"265",2017-02-17,"T1706.CFE",0.036066667,95.12,95.095,"TF1706.CFE",0.0333,98.57,98.5,27.67,25.736,24,23.33,22.67,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.234207035359777,1093050,837049.999999993,1,881049.999999999,0.0525655576130528,0
"266",2017-02-20,"T1706.CFE",0.035466667,95.625,95.595,"TF1706.CFE",0.032633333,98.785,98.805,28.33,26.364,24,23.33,22.67,21.5,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.234207035359777,1093050,837049.999999993,1,837049.999999993,0,0
"267",2017-02-21,"T1706.CFE",0.036066667,95.06,95.105,"TF1706.CFE",0.0332,98.495,98.535,28.67,26.67,24.134,23.33,22.67,21.67,20.67,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.234207035359777,1093050,837049.999999993,1,857050.000000003,0.0238934352786696,0
"268",2017-02-22,"T1706.CFE",0.035466667,95.62,95.56,"TF1706.CFE",0.032633333,98.83,98.79,28.33,26.67,24.67,23.33,22.802,21.835,20.868,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,835049.999999995,0,0
"269",2017-02-23,"T1706.CFE",0.035366667,95.61,95.64,"TF1706.CFE",0.032566667,98.84,98.82,28,26.703,24.67,23.33,23,22,21,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,843050.000000005,0.00958026465482286,0
"270",2017-02-24,"T1706.CFE",0.035266667,95.655,95.745,"TF1706.CFE",0.032533333,98.795,98.85,27.33,27.067,24.67,23.33,23,22,21,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,861050.000000005,0.0311358601281488,0
"271",2017-02-27,"T1706.CFE",0.035433333,95.565,95.63,"TF1706.CFE",0.0327,98.72,98.77,27.33,27.364,24.67,23.432,23,22,21,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,879050,0.0526914556014679,0
"272",2017-02-28,"T1706.CFE",0.035266667,95.83,95.765,"TF1706.CFE",0.032433333,98.905,98.88,28.33,27.364,24.802,23.67,23,22.165,21,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,845050.000000003,0.0119753308185234,0
"273",2017-03-01,"T1706.CFE",0.035966667,95.175,95.22,"TF1706.CFE",0.033133333,98.535,98.56,28.33,27.67,25.398,23.67,23,22.33,21.198,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,883049.999999997,0.057481587928869,0
"274",2017-03-02,"T1706.CFE",0.0361,95.115,95.09,"TF1706.CFE",0.0333,98.485,98.49,28,27.67,25.67,23.769,23.132,22.5,21.198,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,887050.000000004,0.0622717202562837,0
"275",2017-03-03,"T1706.CFE",0.036166667,94.975,95.04,"TF1706.CFE",0.0334,98.425,98.44,27.67,27.67,25.802,24,23.33,22.67,21.198,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,907050.000000003,0.0862223818933102,0
"276",2017-03-06,"T1706.CFE",0.036266667,94.935,94.98,"TF1706.CFE",0.0335,98.35,98.395,27.67,27.67,26.398,24,23.33,22.67,21.198,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,919050.000000004,0.100592778875527,0
"277",2017-03-07,"T1706.CFE",0.036066667,95.155,95.14,"TF1706.CFE",0.0333,98.49,98.49,27.67,27.67,26.67,24.201,23.33,22.67,21.198,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,907050.000000003,0.0862223818933102,0
"278",2017-03-08,"T1706.CFE",0.036566667,94.675,94.73,"TF1706.CFE",0.0339,98.14,98.21,26.67,27.67,26.67,24.67,23.33,22.835,21.198,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,967050.000000006,0.158074366804397,0
"279",2017-03-09,"T1706.CFE",0.036766667,94.55,94.57,"TF1706.CFE",0.0342,98.05,98.095,25.67,27.67,26.67,24.67,23.33,23,21.198,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,995049.999999997,0.191605293096226,0
"280",2017-03-10,"T1706.CFE",0.036666667,94.685,94.665,"TF1706.CFE",0.0342,98.115,98.105,24.67,27.67,26.67,24.67,23.33,23,21.198,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,0,0,1025050,10,1,0.236036777823523,1093050,835049.999999995,1,1025050,0.227531285551769,0
"281",2017-03-13,"T1706.CFE",0.035866667,95.48,95.265,"TF1706.CFE",0.0335,98.505,98.405,23.67,27.67,26.67,24.67,23.466,23,21.198,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,4,-8,1025050,10,0.0783981269206365,0.236036777823523,1025050,1025050,1,1025050,0.227531285551769,0
"282",2017-03-14,"T1706.CFE",0.035566667,95.55,95.53,"TF1706.CFE",0.0332,98.61,98.55,23.67,27.67,26.67,24.67,23.67,23,21.198,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,4,-8,1015050,10,0.0679473917541022,0.00975562167698809,1025050,1015050,1,1015050,0,-0.00975562167698807
"283",2017-03-15,"T1706.CFE",0.035433333,95.67,95.63,"TF1706.CFE",0.033066667,98.605,98.6,23.67,27.67,26.67,24.67,23.67,23,21.198,19.799,18.33,17.297,1,1,1,1,1,-2,1,-2,1,-2,1,-2,4,-8,4,-8,4,-8,1015050,10,0.0674745086448958,0.00975562167698809,1025050,1015050,1,1015050,0,0
"284",2017-03-16,"T1706.CFE",0.034566667,96.355,96.295,"TF1706.CFE",0.032433333,98.89,98.88,21.33,27.67,26.67,24.67,23.67,23,21.198,19.799,18.33,17.297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,-8,4,-8,1057050,10,0.101983822903366,0,1057050,1057050,0,1057050,0,0.0413772720555654
"285",2017-03-17,"T1706.CFE",0.034466667,96.28,96.38,"TF1706.CFE",0.032433333,98.82,98.885,20.33,27.67,26.67,24.67,23.67,23,21.198,19.799,18.33,17.297,0,0,0,-1,0,0,0,0,0,0,-1,2,-1,2,0,0,0,0,1057050,0,1,0,1057050,1057050,0,1057050,0,0
"286",2017-03-20,"T1706.CFE",0.034466667,96.365,96.4,"TF1706.CFE",0.0325,98.815,98.86,19.67,27.67,26.67,24.67,23.67,23,21,19.799,18.33,17.297,0,0,-1,-1,0,0,0,0,-1,2,-1,2,-2,4,-1,2,-1,2,1049350,11,0.751283747081527,0,1057050,1049350,1,1049350,0,-0.0072844236318077
"287",2017-03-21,"T1706.CFE",0.034366667,96.58,96.48,"TF1706.CFE",0.032433333,98.955,98.89,19.33,27.67,26.67,24.67,23.67,22.835,21,19.568,18.33,17.297,0,0,-1,-1,0,0,0,0,-1,2,-1,2,-2,4,-2,4,-2,4,1044950,11,0.500321355088761,0.0114469514214099,1057050,1044950,1,1044950,0,-0.00419307190165252
"288",2017-03-22,"T1706.CFE",0.034266667,96.58,96.515,"TF1706.CFE",0.032533333,98.865,98.85,17.33,27.67,26.67,24.67,23.67,22.67,20.868,19.33,18.33,17.297,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-2,4,-2,4,1019650,11,0.488130240768891,0.0353814862116298,1057050,1019650,1,1019650,0,-0.024211684769608
"289",2017-03-23,"T1706.CFE",0.034133333,96.7,96.655,"TF1706.CFE",0.032333333,98.945,98.945,18,27.67,26.67,24.67,23.67,22.335,20.67,19.33,18.264,17.297,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,-3,6,1036150,11,0.243695989962843,0.0353814862116298,1057050,1019650,1,1036150,0.0161820232432688,0.0161820232432688
"290",2017-03-24,"T1706.CFE",0.033266667,97.315,97.33,"TF1706.CFE",0.031533333,99.26,99.3,17.33,27.67,26.67,24.67,23.67,22,20.534,19.231,18,17.297,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,-3,6,1047700,11,0.24935000477236,0.0353814862116298,1057050,1019650,1,1047700,0.0275094395135612,0.0111470346957523
"291",2017-03-27,"T1706.CFE",0.0333,97.31,97.3,"TF1706.CFE",0.031433333,99.375,99.34,18.67,27.67,26.67,24.67,23.67,21.835,20.33,19,18,17.297,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,-3,6,1084000.00000001,11,0.274194833948344,0,1084000.00000001,1084000.00000001,0,1084000.00000001,0,0.034647322706886
"292",2017-03-28,"T1706.CFE",0.033766667,96.91,96.945,"TF1706.CFE",0.031733333,99.22,99.22,20.33,27.67,26.67,24.67,23.67,21.5,20.198,18.901,18,17.297,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,-3,6,1121950.00000001,11,0.299592316948174,0,1121950.00000001,1121950.00000001,0,1121950.00000001,0,0.0350092250922491
"293",2017-03-29,"T1706.CFE",0.0336,96.905,97.075,"TF1706.CFE",0.031633333,99.205,99.255,19.67,27.67,26.67,24.67,23.67,21.33,20.198,18.901,18,17.297,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,-3,6,1102150,11,0.286758063784421,0.0176478452694017,1121950.00000001,1102150,1,1102150,0,-0.0176478452694018
"294",2017-03-30,"T1706.CFE",0.033966667,96.85,96.785,"TF1706.CFE",0.0319,99.21,99.135,20.67,27.67,26.67,24.67,23.67,21.33,20,18.901,18,17.297,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-3,6,-3,6,1118650.00000001,11,0.298127922048903,0.0176478452694017,1121950.00000001,1102150,1,1118650.00000001,0.0149707390101242,0.0149707390101241
"295",2017-03-31,"T1706.CFE",0.033866667,96.84,96.85,"TF1706.CFE",0.031733333,99.24,99.205,21.33,27.67,26.67,24.67,23.466,21.165,20,18.901,18,17.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,6,-3,6,1143400,11,0.312835753017319,0,1143400,1143400,0,1143400,0,0.0221248826710732
"296",2017-04-05,"T1706.CFE",0.034266667,96.54,96.52,"TF1706.CFE",0.032033333,99.055,99.06,22.33,27.67,26.67,24.67,23.33,21.165,20,18.901,18,17.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143400,0,1,0,1143400,1143400,0,1143400,0,0
"297",2017-04-06,"T1706.CFE",0.034066667,96.81,96.715,"TF1706.CFE",0.031933333,99.145,99.115,21.33,27.67,26.67,24.67,23.33,21.165,20,18.901,18,17.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143400,0,1,0,1143400,1143400,0,1143400,0,0
"298",2017-04-07,"T1706.CFE",0.0336,97.16,97.06,"TF1706.CFE",0.031666667,99.265,99.24,19.33,27.67,26.67,24.67,22.934,21.165,20,18.901,18,17.297,0,0,0,-1,0,0,0,0,0,0,-1,2,-1,2,0,0,0,0,1143400,0,1,0,1143400,1143400,0,1143400,0,0
"299",2017-04-10,"T1706.CFE",0.033866667,96.835,96.845,"TF1706.CFE",0.031933333,99.11,99.115,19.33,27.67,26.67,24.67,22.466,21,20,18.901,18,17.297,0,0,0,-1,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,2,1139200.00000001,12,0.749428370786518,0,1143400,1139200.00000001,1,1139200.00000001,0,-0.00367325520377781
"300",2017-04-11,"T1706.CFE",0.033766667,96.935,96.915,"TF1706.CFE",0.031866667,99.15,99.145,19,27.67,26.67,23.97,22.132,21,20,18.901,18,17.297,0,0,0,-1,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,2,1138000,12,0.749088224956064,0.00472275669057216,1143400,1138000,1,1138000,0,-0.00105337078651746
"301",2017-04-12,"T1706.CFE",0.033966667,96.77,96.795,"TF1706.CFE",0.032166667,99,99.01,18,27.67,26.67,23.67,22,20.835,19.868,18.901,18,17.297,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-1,2,-1,2,1120000.00000001,12,0.745402857142859,0.0204652789924763,1143400,1120000.00000001,1,1120000.00000001,0,-0.0158172231985915
"302",2017-04-13,"T1706.CFE",0.033933333,96.905,96.805,"TF1706.CFE",0.032233333,99.05,98.99,17,27.67,26.67,23.67,21.802,20.67,19.67,18.67,18,17.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-3,6,-3,6,1102000,12,0.223889655172412,0.0362078012943909,1143400,1102000,1,1102000,0,-0.0160714285714367
