date_id,T_name,T_irret,TF_name,TF_irret,FutYHret,X10_5
2018/4/12,T1806.CFE,0.0379,TF1806.CFE,0.036866667,10.33,14.34
2018/4/13,T1806.CFE,0.037833333,TF1806.CFE,0.036766667,10.67,18.41
2018/4/16,T1806.CFE,0.0372,TF1806.CFE,0.036066667,11.33,16.71
2018/4/17,T1806.CFE,0.037133333,TF1806.CFE,0.035766667,13.67,25.1
2018/4/18,T1806.CFE,0.035666667,TF1806.CFE,0.034166667,15,29.79
2018/4/19,T1806.CFE,0.036166667,TF1806.CFE,0.034566667,16,32
2018/4/20,T1806.CFE,0.0361,TF1806.CFE,0.0345,16,34.78
2018/4/23,T1806.CFE,0.0365,TF1806.CFE,0.0349,16,31.56
2018/4/24,T1806.CFE,0.0363,TF1806.CFE,0.0346,17,31
2018/4/25,T1806.CFE,0.0367,TF1806.CFE,0.034733333,19.67,36.81
2018/4/26,T1806.CFE,0.0368,TF1806.CFE,0.034733333,20.67,34.69
2018/4/27,T1806.CFE,0.036866667,TF1806.CFE,0.0351,17.67,33.64
2018/5/2,T1806.CFE,0.037033333,TF1806.CFE,0.035466667,15.67,40.46
2018/5/3,T1806.CFE,0.0368,TF1806.CFE,0.0349,19,38.75
2018/5/4,T1806.CFE,0.0367,TF1806.CFE,0.0347,20,38.57
2018/5/7,T1806.CFE,0.037,TF1806.CFE,0.034766667,22.33,36.22
2018/5/8,T1806.CFE,0.0375,TF1806.CFE,0.035,25,36.56
2018/5/9,T1806.CFE,0.037666667,TF1806.CFE,0.0351,25.67,33.03
2018/5/10,T1806.CFE,0.0375,TF1806.CFE,0.035,25,30.84
2018/5/11,T1806.CFE,0.037433333,TF1806.CFE,0.0349,25.33,30.51
2018/5/14,T1806.CFE,0.0374,TF1806.CFE,0.035,24,29.66
2018/5/15,T1806.CFE,0.037533333,TF1806.CFE,0.0352,23.33,29.61
2018/5/16,T1806.CFE,0.037466667,TF1806.CFE,0.0352,22.67,27.19
2018/5/17,T1809.CFE,0.037666667,TF1809.CFE,0.0356,20.67,25.61
2018/5/18,T1809.CFE,0.037566667,TF1809.CFE,0.035766667,18,23.6
2018/5/21,T1809.CFE,0.037266667,TF1809.CFE,0.0356,16.67,23.81
2018/5/22,T1809.CFE,0.036866667,TF1809.CFE,0.035366667,15,23.52
2018/5/23,T1809.CFE,0.036766667,TF1809.CFE,0.035133333,16.33,23.74
2018/5/24,T1809.CFE,0.036766667,TF1809.CFE,0.0352,15.67,16.05
2018/5/25,T1809.CFE,0.0363,TF1809.CFE,0.0347,16,20.17
2018/5/28,T1809.CFE,0.036366667,TF1809.CFE,0.0348,15.67,19.02
2018/5/29,T1809.CFE,0.036266667,TF1809.CFE,0.0348,14.67,18.02
2018/5/30,T1809.CFE,0.036066667,TF1809.CFE,0.0347,13.67,15.5
2018/5/31,T1809.CFE,0.036466667,TF1809.CFE,0.034966667,15,18.43
2018/6/1,T1809.CFE,0.036466667,TF1809.CFE,0.035,14.67,14.76
2018/6/4,T1809.CFE,0.0368,TF1809.CFE,0.035366667,14.33,19.15
2018/6/5,T1809.CFE,0.036966667,TF1809.CFE,0.035466667,15,18.78
2018/6/6,T1809.CFE,0.036966667,TF1809.CFE,0.035566667,14,14.9
2018/6/7,T1809.CFE,0.037033333,TF1809.CFE,0.0357,13.33,13.6
2018/6/8,T1809.CFE,0.036733333,TF1809.CFE,0.035466667,12.67,18.1
2018/6/11,T1809.CFE,0.036666667,TF1809.CFE,0.035366667,13,18.41
2018/6/12,T1809.CFE,0.037066667,TF1809.CFE,0.0357,13.67,16.37
2018/6/13,T1809.CFE,0.036866667,TF1809.CFE,0.0354,14.67,14.9
2018/6/14,T1809.CFE,0.036366667,TF1809.CFE,0.035033333,13.33,14.55
2018/6/15,T1809.CFE,0.0362,TF1809.CFE,0.0349,13,14.36
2018/6/19,T1809.CFE,0.035666667,TF1809.CFE,0.034333333,13.33,13.31
2018/6/20,T1809.CFE,0.036166667,TF1809.CFE,0.034733333,14.33,15.76
2018/6/21,T1809.CFE,0.035766667,TF1809.CFE,0.034333333,14.33,12.94
2018/6/22,T1809.CFE,0.035566667,TF1809.CFE,0.034133333,14.33,14.62
2018/6/25,T1809.CFE,0.035866667,TF1809.CFE,0.034166667,17,16.39
2018/6/26,T1809.CFE,0.035866667,TF1809.CFE,0.034266667,16,14.11
2018/6/27,T1809.CFE,0.035533333,TF1809.CFE,0.034,15.33,14.26
2018/6/28,T1809.CFE,0.035366667,TF1809.CFE,0.033766667,16,14
2018/6/29,T1809.CFE,0.035033333,TF1809.CFE,0.033366667,16.67,12.65
2018/7/2,T1809.CFE,0.034933333,TF1809.CFE,0.033266667,16.67,15.77
2018/7/3,T1809.CFE,0.035133333,TF1809.CFE,0.033466667,16.67,17.55
2018/7/4,T1809.CFE,0.0353,TF1809.CFE,0.033733333,15.67,20.17
2018/7/5,T1809.CFE,0.0352,TF1809.CFE,0.0336,16,18.69
2018/7/6,T1809.CFE,0.0355,TF1809.CFE,0.033933333,15.67,24.19
2018/7/9,T1809.CFE,0.0356,TF1809.CFE,0.034066667,15.33,21.52
2018/7/10,T1809.CFE,0.035633333,TF1809.CFE,0.034133333,15,22.09
2018/7/11,T1809.CFE,0.035333333,TF1809.CFE,0.033833333,15,17.23
2018/7/12,T1809.CFE,0.0354,TF1809.CFE,0.033933333,14.67,20.35
2018/7/13,T1809.CFE,0.035033333,TF1809.CFE,0.033466667,15.67,23.31
2018/7/16,T1809.CFE,0.034933333,TF1809.CFE,0.033366667,15.67,17.65
2018/7/17,T1809.CFE,0.0349,TF1809.CFE,0.0333,16,17.54
2018/7/18,T1809.CFE,0.034933333,TF1809.CFE,0.033333333,16,17.57
2018/7/19,T1809.CFE,0.0346,TF1809.CFE,0.032966667,16.33,15.98
2018/7/20,T1809.CFE,0.035366667,TF1809.CFE,0.033766667,16,22.05
2018/7/23,T1809.CFE,0.035466667,TF1809.CFE,0.033766667,17,21.73
2018/7/24,T1809.CFE,0.035866667,TF1809.CFE,0.0341,17.67,25.7
2018/7/25,T1809.CFE,0.035766667,TF1809.CFE,0.034033333,17.33,23.52
2018/7/26,T1809.CFE,0.0356,TF1809.CFE,0.033766667,18.33,24.11
2018/7/27,T1809.CFE,0.035633333,TF1809.CFE,0.033666667,19.67,25.48
2018/7/30,T1809.CFE,0.035566667,TF1809.CFE,0.033566667,20,25.81
2018/7/31,T1809.CFE,0.0352,TF1809.CFE,0.0334,18,24.06
2018/8/1,T1809.CFE,0.034933333,TF1809.CFE,0.033066667,18.67,27.65
2018/8/2,T1809.CFE,0.0351,TF1809.CFE,0.033166667,19.33,31.53
2018/8/3,T1809.CFE,0.034766667,TF1809.CFE,0.0329,18.67,29.65
2018/8/6,T1809.CFE,0.0349,TF1809.CFE,0.0331,18,29.53
2018/8/7,T1809.CFE,0.035033333,TF1809.CFE,0.033166667,18.67,34.85
2018/8/8,T1809.CFE,0.0355,TF1809.CFE,0.033833333,16.67,32.04
2018/8/9,T1809.CFE,0.035866667,TF1809.CFE,0.034166667,17,28.37
2018/8/10,T1809.CFE,0.035866667,TF1809.CFE,0.034433333,14.33,26.43
2018/8/13,T1809.CFE,0.0362,TF1809.CFE,0.034866667,13.33,22.6
2018/8/14,T1812.CFE,0.0359,TF1812.CFE,0.0345,14,25.67
2018/8/15,T1812.CFE,0.0362,TF1812.CFE,0.0348,14,25.58
2018/8/16,T1812.CFE,0.0367,TF1812.CFE,0.0353,14,25.88
2018/8/17,T1812.CFE,0.037066667,TF1812.CFE,0.0356,14.67,25.11
2018/8/20,T1812.CFE,0.0369,TF1812.CFE,0.0355,14,23.78
2018/8/21,T1812.CFE,0.0368,TF1812.CFE,0.0356,12,18.1
2018/8/22,T1812.CFE,0.0367,TF1812.CFE,0.0356,11,15.14
2018/8/23,T1812.CFE,0.0367,TF1812.CFE,0.0355,12,18.21
2018/8/24,T1812.CFE,0.0368,TF1812.CFE,0.0354,14,24.13
2018/8/27,T1812.CFE,0.0368,TF1812.CFE,0.035433333,13.67,21.09
2018/8/28,T1812.CFE,0.0366,TF1812.CFE,0.0351,15,18.63
2018/8/29,T1812.CFE,0.036533333,TF1812.CFE,0.0351,14.33,19.92
2018/8/30,T1812.CFE,0.036266667,TF1812.CFE,0.0348,14.67,19.73
2018/8/31,T1812.CFE,0.036166667,TF1812.CFE,0.0346,15.67,23.27
2018/9/3,T1812.CFE,0.0364,TF1812.CFE,0.0349,15,23.47
2018/9/4,T1812.CFE,0.0366,TF1812.CFE,0.0352,14,20.88
2018/9/5,T1812.CFE,0.0366,TF1812.CFE,0.0353,13,20.19
2018/9/6,T1812.CFE,0.0366,TF1812.CFE,0.0352,14,17.81
2018/9/7,T1812.CFE,0.0368,TF1812.CFE,0.0355,13,19.3
2018/9/10,T1812.CFE,0.037,TF1812.CFE,0.035866667,11.33,15.74
2018/9/11,T1812.CFE,0.0374,TF1812.CFE,0.0362,12,15.76
2018/9/12,T1812.CFE,0.037166667,TF1812.CFE,0.0359,12.67,13.68
2018/9/13,T1812.CFE,0.0371,TF1812.CFE,0.0357,14,15.17
2018/9/14,T1812.CFE,0.037,TF1812.CFE,0.0356,14,13.54
2018/9/17,T1812.CFE,0.0369,TF1812.CFE,0.0354,15,16
2018/9/18,T1812.CFE,0.0371,TF1812.CFE,0.035533333,15.67,16.43
2018/9/19,T1812.CFE,0.037266667,TF1812.CFE,0.035866667,14,17.61
2018/9/20,T1812.CFE,0.0376,TF1812.CFE,0.036266667,13.33,17.35
2018/9/21,T1812.CFE,0.0374,TF1812.CFE,0.036,14,17.26
2018/9/25,T1812.CFE,0.0373,TF1812.CFE,0.035966667,13.33,18.25
2018/9/26,T1812.CFE,0.037,TF1812.CFE,0.035566667,14.33,18.09
2018/9/27,T1812.CFE,0.0367,TF1812.CFE,0.0353,14,16.15
2018/9/28,T1812.CFE,0.0365,TF1812.CFE,0.0351,14,18.1
2018/10/8,T1812.CFE,0.0367,TF1812.CFE,0.0352,15,17.13
2018/10/9,T1812.CFE,0.0366,TF1812.CFE,0.035,16,17.24
2018/10/10,T1812.CFE,0.0366,TF1812.CFE,0.035,16,18.17
2018/10/11,T1812.CFE,0.0361,TF1812.CFE,0.0345,16,17.34
2018/10/12,T1812.CFE,0.036166667,TF1812.CFE,0.0345,16.67,18.81
2018/10/15,T1812.CFE,0.0362,TF1812.CFE,0.0346,16,19.35
2018/10/16,T1812.CFE,0.036066667,TF1812.CFE,0.0345,15.67,17.69
2018/10/17,T1812.CFE,0.0361,TF1812.CFE,0.0345,16,17.44
2018/10/18,T1812.CFE,0.0357,TF1812.CFE,0.0342,15,14.95
2018/10/19,T1812.CFE,0.035966667,TF1812.CFE,0.0345,14.67,18.09
2018/10/22,T1812.CFE,0.0361,TF1812.CFE,0.0346,15,22.78
2018/10/23,T1812.CFE,0.035866667,TF1812.CFE,0.0344,14.67,20.08
2018/10/24,T1812.CFE,0.0357,TF1812.CFE,0.0342,15,18.01
2018/10/25,T1812.CFE,0.035633333,TF1812.CFE,0.0342,14.33,18.9
2018/10/26,T1812.CFE,0.035566667,TF1812.CFE,0.0341,14.67,19.92
2018/10/29,T1812.CFE,0.035266667,TF1812.CFE,0.033733333,15.33,18.93
2018/10/30,T1812.CFE,0.035366667,TF1812.CFE,0.0338,15.67,20.45
2018/10/31,T1812.CFE,0.035266667,TF1812.CFE,0.0338,14.67,20.27
2018/11/1,T1812.CFE,0.035066667,TF1812.CFE,0.033666667,14,19.26
2018/11/2,T1812.CFE,0.035666667,TF1812.CFE,0.0342,14.67,21.92
2018/11/5,T1812.CFE,0.0355,TF1812.CFE,0.0341,14,20.35
2018/11/6,T1812.CFE,0.035266667,TF1812.CFE,0.0338,14.67,19.72
2018/11/7,T1812.CFE,0.035066667,TF1812.CFE,0.0335,15.67,18.78
2018/11/8,T1812.CFE,0.034866667,TF1812.CFE,0.0333,15.67,19.74
2018/11/9,T1812.CFE,0.034866667,TF1812.CFE,0.0333,15.67,20.61
2018/11/12,T1812.CFE,0.035066667,TF1812.CFE,0.0335,15.67,20.86
2018/11/13,T1812.CFE,0.034966667,TF1812.CFE,0.0335,14.67,21.06
2018/11/14,T1812.CFE,0.0344,TF1812.CFE,0.033033333,13.67,26.63
2018/11/15,T1812.CFE,0.0343,TF1812.CFE,0.032933333,13.67,27.12
2018/11/16,T1812.CFE,0.0338,TF1812.CFE,0.032533333,12.67,22.48
2018/11/19,T1903.CFE,0.034033333,TF1903.CFE,0.032733333,13,24.51
2018/11/20,T1903.CFE,0.034166667,TF1903.CFE,0.0328,13.67,20.82
2018/11/21,T1903.CFE,0.0341,TF1903.CFE,0.032866667,12.33,20.03
2018/11/22,T1903.CFE,0.034266667,TF1903.CFE,0.033,12.67,20.31
2018/11/23,T1903.CFE,0.034266667,TF1903.CFE,0.032966667,13,19.61
2018/11/26,T1903.CFE,0.034566667,TF1903.CFE,0.033266667,13,23.28
2018/11/27,T1903.CFE,0.034333333,TF1903.CFE,0.033,13.33,23.58
2018/11/28,T1903.CFE,0.034266667,TF1903.CFE,0.032966667,13,22.12
2018/11/29,T1903.CFE,0.034,TF1903.CFE,0.032666667,13.33,22.76
2018/11/30,T1903.CFE,0.0342,TF1903.CFE,0.032866667,13.33,21.6
2018/12/3,T1903.CFE,0.0341,TF1903.CFE,0.0328,13,23.4
2018/12/4,T1903.CFE,0.0337,TF1903.CFE,0.032466667,12.33,23.74
2018/12/5,T1903.CFE,0.0337,TF1903.CFE,0.032466667,12.33,21.48
2018/12/6,T1903.CFE,0.0336,TF1903.CFE,0.0323,13,20.12
2018/12/7,T1903.CFE,0.033666667,TF1903.CFE,0.032333333,13.33,20.63
2018/12/10,T1903.CFE,0.0334,TF1903.CFE,0.032033333,13.67,26.08
2018/12/11,T1903.CFE,0.0334,TF1903.CFE,0.032033333,13.67,27
2018/12/12,T1903.CFE,0.0334,TF1903.CFE,0.0319,15,26.04
2018/12/13,T1903.CFE,0.0341,TF1903.CFE,0.032566667,15.33,26.51
2018/12/14,T1903.CFE,0.034333333,TF1903.CFE,0.032866667,14.67,30.83
2018/12/17,T1903.CFE,0.034566667,TF1903.CFE,0.0332,13.67,29.45
2018/12/18,T1903.CFE,0.034566667,TF1903.CFE,0.0332,13.67,31.27
2018/12/19,T1903.CFE,0.034266667,TF1903.CFE,0.032866667,14,28.56
2018/12/20,T1903.CFE,0.033866667,TF1903.CFE,0.0325,13.67,26.24
2018/12/21,T1903.CFE,0.033866667,TF1903.CFE,0.032433333,14.33,28.66
2018/12/24,T1903.CFE,0.034033333,TF1903.CFE,0.032666667,13.67,26.9
2018/12/25,T1903.CFE,0.0338,TF1903.CFE,0.032366667,14.33,24.91
2018/12/26,T1903.CFE,0.033566667,TF1903.CFE,0.032166667,14,24.73
2018/12/27,T1903.CFE,0.0334,TF1903.CFE,0.032066667,13.33,21.64
2018/12/28,T1903.CFE,0.0329,TF1903.CFE,0.031466667,14.33,25.58
2019/1/2,T1903.CFE,0.032433333,TF1903.CFE,0.031,14.33,25.49
2019/1/3,T1903.CFE,0.0324,TF1903.CFE,0.031,14,25.33
2019/1/4,T1903.CFE,0.032666667,TF1903.CFE,0.031166667,15,22.59
2019/1/7,T1903.CFE,0.032633333,TF1903.CFE,0.031133333,15,21.81
2019/1/8,T1903.CFE,0.032,TF1903.CFE,0.0304,16,21.04
2019/1/9,T1903.CFE,0.0322,TF1903.CFE,0.030566667,16.33,23.34
2019/1/10,T1903.CFE,0.0325,TF1903.CFE,0.0309,16,21.85
2019/1/11,T1903.CFE,0.0325,TF1903.CFE,0.030866667,16.33,21.7
2019/1/14,T1903.CFE,0.032766667,TF1903.CFE,0.0311,16.67,20.65
2019/1/15,T1903.CFE,0.032866667,TF1903.CFE,0.031166667,17,19.44
2019/1/16,T1903.CFE,0.0322,TF1903.CFE,0.0304,18,16.85
2019/1/17,T1903.CFE,0.032066667,TF1903.CFE,0.0302,18.67,16.89
2019/1/18,T1903.CFE,0.032366667,TF1903.CFE,0.0304,19.67,17.76
2019/1/21,T1903.CFE,0.0326,TF1903.CFE,0.030666667,19.33,17.33
2019/1/22,T1903.CFE,0.0325,TF1903.CFE,0.0305,20,17.14
2019/1/23,T1903.CFE,0.0327,TF1903.CFE,0.030766667,19.33,19.41
2019/1/24,T1903.CFE,0.032766667,TF1903.CFE,0.0308,19.67,19.43
2019/1/25,T1903.CFE,0.0329,TF1903.CFE,0.030966667,19.33,19.5
2019/1/28,T1903.CFE,0.0329,TF1903.CFE,0.0308,21,22.67
2019/1/29,T1903.CFE,0.032666667,TF1903.CFE,0.0306,20.67,19.92
2019/1/30,T1903.CFE,0.0326,TF1903.CFE,0.0305,21,20.51
2019/1/31,T1903.CFE,0.032466667,TF1903.CFE,0.0303,21.67,20.25
2019/2/1,T1903.CFE,0.032566667,TF1903.CFE,0.0304,21.67,19
2019/2/11,T1903.CFE,0.0321,TF1903.CFE,0.0298,23,17.63
2019/2/12,T1903.CFE,0.0322,TF1903.CFE,0.0299,23,19.12
2019/2/13,T1903.CFE,0.032333333,TF1903.CFE,0.03,23.33,21.38
2019/2/14,T1903.CFE,0.032633333,TF1903.CFE,0.0304,22.33,22.81
2019/2/15,T1903.CFE,0.0325,TF1903.CFE,0.0302,23,22.18
2019/2/18,T1903.CFE,0.032766667,TF1903.CFE,0.030566667,22,19.42
2019/2/19,T1903.CFE,0.0325,TF1903.CFE,0.0304,21,22.28
2019/2/20,T1906.CFE,0.032966667,TF1906.CFE,0.030833333,21.33,22.24
2019/2/21,T1906.CFE,0.033,TF1906.CFE,0.030866667,21.33,21.8
2019/2/22,T1906.CFE,0.0331,TF1906.CFE,0.031033333,20.67,21.68
2019/2/25,T1906.CFE,0.033466667,TF1906.CFE,0.0316,18.67,24.65
2019/2/26,T1906.CFE,0.033933333,TF1906.CFE,0.032266667,16.67,18.7
2019/2/27,T1906.CFE,0.033566667,TF1906.CFE,0.031833333,17.33,13.52
2019/2/28,T1906.CFE,0.0338,TF1906.CFE,0.032033333,17.67,15.08
2019/3/1,T1906.CFE,0.033966667,TF1906.CFE,0.032266667,17,13.56
2019/3/4,T1906.CFE,0.0337,TF1906.CFE,0.032,17,14.45
2019/3/5,T1906.CFE,0.0336,TF1906.CFE,0.0319,17,12.93
2019/3/6,T1906.CFE,0.0335,TF1906.CFE,0.0319,16,12.46
2019/3/7,T1906.CFE,0.032966667,TF1906.CFE,0.031366667,16,10.99
2019/3/8,T1906.CFE,0.0327,TF1906.CFE,0.030966667,17.33,12.95
2019/3/11,T1906.CFE,0.032866667,TF1906.CFE,0.031133333,17.33,12.37
2019/3/12,T1906.CFE,0.0328,TF1906.CFE,0.031033333,17.67,9.15
2019/3/13,T1906.CFE,0.0328,TF1906.CFE,0.031133333,16.67,8.75
2019/3/14,T1906.CFE,0.032966667,TF1906.CFE,0.0313,16.67,8.73
2019/3/15,T1906.CFE,0.0329,TF1906.CFE,0.031266667,16.33,7.94
2019/3/18,T1906.CFE,0.0331,TF1906.CFE,0.0315,16,3.27
2019/3/19,T1906.CFE,0.033166667,TF1906.CFE,0.031633333,15.33,9.09
2019/3/20,T1906.CFE,0.033233333,TF1906.CFE,0.0317,15.33,9.04
2019/3/21,T1906.CFE,0.0329,TF1906.CFE,0.031333333,15.67,12.44
2019/3/22,T1906.CFE,0.0328,TF1906.CFE,0.0312,16,8.55
2019/3/25,T1906.CFE,0.0324,TF1906.CFE,0.0308,16,9.47
2019/3/26,T1906.CFE,0.0323,TF1906.CFE,0.030666667,16.33,7.91
2019/3/27,T1906.CFE,0.0325,TF1906.CFE,0.030833333,16.67,11.08
2019/3/28,T1906.CFE,0.032466667,TF1906.CFE,0.030833333,16.33,8.65
2019/3/29,T1906.CFE,0.0326,TF1906.CFE,0.030933333,16.67,11.07
2019/4/1,T1906.CFE,0.033166667,TF1906.CFE,0.0316,15.67,13.72
2019/4/2,T1906.CFE,0.0334,TF1906.CFE,0.031733333,16.67,14.59
2019/4/3,T1906.CFE,0.034133333,TF1906.CFE,0.0325,16.33,14.26
2019/4/4,T1906.CFE,0.034333333,TF1906.CFE,0.032833333,15,15.89
2019/4/8,T1906.CFE,0.034166667,TF1906.CFE,0.032833333,13.33,14.54
2019/4/9,T1906.CFE,0.034366667,TF1906.CFE,0.033033333,13.33,10.95
2019/4/10,T1906.CFE,0.034266667,TF1906.CFE,0.033,12.67,6.76
2019/4/11,T1906.CFE,0.033966667,TF1906.CFE,0.0326,13.67,8.76
2019/4/12,T1906.CFE,0.034133333,TF1906.CFE,0.0326,15.33,13.86
2019/4/15,T1906.CFE,0.0346,TF1906.CFE,0.033233333,13.67,12.23
2019/4/16,T1906.CFE,0.0349,TF1906.CFE,0.0335,14,13.93
2019/4/17,T1906.CFE,0.034566667,TF1906.CFE,0.033166667,14,15.23
2019/4/18,T1906.CFE,0.034433333,TF1906.CFE,0.033,14.33,15.31
2019/4/19,T1906.CFE,0.0345,TF1906.CFE,0.032966667,15.33,16.67
2019/4/22,T1906.CFE,0.0347,TF1906.CFE,0.033233333,14.67,16.92
2019/4/23,T1906.CFE,0.0346,TF1906.CFE,0.033133333,14.67,15.94
2019/4/24,T1906.CFE,0.0351,TF1906.CFE,0.033566667,15.33,17.88
2019/4/25,T1906.CFE,0.0348,TF1906.CFE,0.033233333,15.67,17.49
2019/4/26,T1906.CFE,0.034566667,TF1906.CFE,0.033033333,15.33,19.36
2019/4/29,T1906.CFE,0.034766667,TF1906.CFE,0.033266667,15,19.93
2019/4/30,T1906.CFE,0.034266667,TF1906.CFE,0.032766667,15,17.75
2019/5/6,T1906.CFE,0.033966667,TF1906.CFE,0.032366667,16,19.82
2019/5/7,T1906.CFE,0.034033333,TF1906.CFE,0.032366667,16.67,18.75
2019/5/8,T1906.CFE,0.033933333,TF1906.CFE,0.0323,16.33,19.66
2019/5/9,T1906.CFE,0.033766667,TF1906.CFE,0.032166667,16,19.27
2019/5/10,T1906.CFE,0.033666667,TF1906.CFE,0.032166667,15,16.06
2019/5/13,T1906.CFE,0.0333,TF1906.CFE,0.031733333,15.67,13.96
2019/5/14,T1906.CFE,0.033433333,TF1906.CFE,0.032,14.33,12.78
2019/5/15,T1906.CFE,0.033366667,TF1906.CFE,0.0319,14.67,12.09
2019/5/16,T1906.CFE,0.033366667,TF1906.CFE,0.031833333,15.33,12.66
2019/5/17,T1906.CFE,0.0332,TF1906.CFE,0.031733333,14.67,13.17
2019/5/20,T1906.CFE,0.0332,TF1906.CFE,0.0317,15,14.09
2019/5/21,T1909.CFE,0.034333333,TF1909.CFE,0.032766667,15.67,15.54
2019/5/22,T1909.CFE,0.0344,TF1909.CFE,0.032866667,15.33,17.53
2019/5/23,T1909.CFE,0.034133333,TF1909.CFE,0.032533333,16,19.17
2019/5/24,T1909.CFE,0.0341,TF1909.CFE,0.032466667,16.33,18.19
2019/5/27,T1909.CFE,0.0348,TF1909.CFE,0.033266667,15.33,21
2019/5/28,T1909.CFE,0.034466667,TF1909.CFE,0.032933333,15.33,15.45
2019/5/29,T1909.CFE,0.034,TF1909.CFE,0.032433333,15.67,17.56
2019/5/30,T1909.CFE,0.034,TF1909.CFE,0.032366667,16.33,20.32
2019/5/31,T1909.CFE,0.033966667,TF1909.CFE,0.032333333,16.33,19.91
2019/6/3,T1909.CFE,0.033566667,TF1909.CFE,0.031966667,16,18.03
2019/6/4,T1909.CFE,0.0334,TF1909.CFE,0.031766667,16.33,16.51
2019/6/5,T1909.CFE,0.033266667,TF1909.CFE,0.0317,15.67,15.47
2019/6/6,T1909.CFE,0.0332,TF1909.CFE,0.031666667,15.33,14.39
2019/6/10,T1909.CFE,0.0333,TF1909.CFE,0.0317,16,13.95
2019/6/11,T1909.CFE,0.033666667,TF1909.CFE,0.032166667,15,14.6
2019/6/12,T1909.CFE,0.033666667,TF1909.CFE,0.032066667,16,13.81
2019/6/13,T1909.CFE,0.033366667,TF1909.CFE,0.031766667,16,14.9
2019/6/14,T1909.CFE,0.0331,TF1909.CFE,0.0315,16,15.15
2019/6/17,T1909.CFE,0.033,TF1909.CFE,0.0314,16,16.48
2019/6/18,T1909.CFE,0.033266667,TF1909.CFE,0.031566667,17,17.68
2019/6/19,T1909.CFE,0.033366667,TF1909.CFE,0.0316,17.67,17.62
2019/6/20,T1909.CFE,0.033266667,TF1909.CFE,0.0315,17.67,17.63
2019/6/21,T1909.CFE,0.0332,TF1909.CFE,0.0314,18,19.05
2019/6/24,T1909.CFE,0.033466667,TF1909.CFE,0.031666667,18,17.65
2019/6/25,T1909.CFE,0.0333,TF1909.CFE,0.031566667,17.33,18.13
2019/6/26,T1909.CFE,0.0335,TF1909.CFE,0.031733333,17.67,17.62
2019/6/27,T1909.CFE,0.033566667,TF1909.CFE,0.0318,17.67,18.09
2019/6/28,T1909.CFE,0.0332,TF1909.CFE,0.031466667,17.33,17.14
2019/7/1,T1909.CFE,0.033066667,TF1909.CFE,0.031366667,17,16.02
2019/7/2,T1909.CFE,0.0325,TF1909.CFE,0.0309,16,14.17
2019/7/3,T1909.CFE,0.0322,TF1909.CFE,0.0306,16,15.07
2019/7/4,T1909.CFE,0.0323,TF1909.CFE,0.0306,17,16.2
2019/7/5,T1909.CFE,0.032466667,TF1909.CFE,0.030833333,16.33,15.09
2019/7/8,T1909.CFE,0.0326,TF1909.CFE,0.031033333,15.67,14.04
2019/7/9,T1909.CFE,0.0324,TF1909.CFE,0.0308,16,15.1
2019/7/10,T1909.CFE,0.0324,TF1909.CFE,0.0308,16,14.28
2019/7/11,T1909.CFE,0.032366667,TF1909.CFE,0.030733333,16.33,14.94
2019/7/12,T1909.CFE,0.0323,TF1909.CFE,0.030733333,15.67,13.59
2019/7/15,T1909.CFE,0.0325,TF1909.CFE,0.0309,16,14.47
2019/7/16,T1909.CFE,0.0325,TF1909.CFE,0.0309,16,14.56
2019/7/17,T1909.CFE,0.032466667,TF1909.CFE,0.0308,16.67,14.87
2019/7/18,T1909.CFE,0.0322,TF1909.CFE,0.0305,17,15.14
2019/7/19,T1909.CFE,0.032266667,TF1909.CFE,0.0306,16.67,15.17
2019/7/22,T1909.CFE,0.0321,TF1909.CFE,0.0304,17,15.4
2019/7/23,T1909.CFE,0.0321,TF1909.CFE,0.0305,16,15.41
2019/7/24,T1909.CFE,0.0323,TF1909.CFE,0.0307,16,15.26
2019/7/25,T1909.CFE,0.0323,TF1909.CFE,0.0306,17,15.63
2019/7/26,T1909.CFE,0.032266667,TF1909.CFE,0.0306,16.67,15.71
2019/7/29,T1909.CFE,0.0325,TF1909.CFE,0.0308,17,15.93
2019/7/30,T1909.CFE,0.0324,TF1909.CFE,0.0307,17,16.03
2019/7/31,T1909.CFE,0.0321,TF1909.CFE,0.0304,17,15.73
2019/8/1,T1909.CFE,0.032,TF1909.CFE,0.0304,16,16
2019/8/2,T1909.CFE,0.031633333,TF1909.CFE,0.03,16.33,16.13
2019/8/5,T1909.CFE,0.031233333,TF1909.CFE,0.0296,16.33,16.14
2019/8/6,T1909.CFE,0.031166667,TF1909.CFE,0.029566667,16,13.35
2019/8/7,T1909.CFE,0.031133333,TF1909.CFE,0.0296,15.33,12.02
2019/8/8,T1909.CFE,0.0311,TF1909.CFE,0.029566667,15.33,11.02
2019/8/9,T1909.CFE,0.0309,TF1909.CFE,0.029366667,15.33,10.97
2019/8/12,T1909.CFE,0.031033333,TF1909.CFE,0.0294,16.33,11.88
2019/8/13,T1909.CFE,0.030833333,TF1909.CFE,0.029233333,16,10.47
2019/8/14,T1912.CFE,0.031233333,TF1912.CFE,0.0297,15.33,9.23
2019/8/15,T1912.CFE,0.031266667,TF1912.CFE,0.029733333,15.33,9.38
2019/8/16,T1912.CFE,0.031466667,TF1912.CFE,0.03,14.67,8.44
2019/8/19,T1912.CFE,0.031366667,TF1912.CFE,0.0299,14.67,9.33
