"","date_id","sec_name","irret"
"196",2016-01-04,"T1603.CFE",0.0301
"197",2016-01-05,"T1603.CFE",0.0304
"198",2016-01-06,"T1603.CFE",0.03
"199",2016-01-07,"T1603.CFE",0.0302
"200",2016-01-08,"T1603.CFE",0.0296333333333333
"201",2016-01-11,"T1603.CFE",0.0296
"202",2016-01-12,"T1603.CFE",0.029
"203",2016-01-13,"T1603.CFE",0.0287333333333333
"204",2016-01-14,"T1603.CFE",0.0293
"205",2016-01-15,"T1603.CFE",0.029
"206",2016-01-18,"T1603.CFE",0.0296
"207",2016-01-19,"T1603.CFE",0.0297333333333333
"208",2016-01-20,"T1603.CFE",0.0297
"209",2016-01-21,"T1603.CFE",0.0294
"210",2016-01-22,"T1603.CFE",0.0294
"211",2016-01-25,"T1603.CFE",0.0301666666666667
"212",2016-01-26,"T1603.CFE",0.0301
"213",2016-01-27,"T1603.CFE",0.0304
"214",2016-01-28,"T1603.CFE",0.0300333333333333
"215",2016-01-29,"T1603.CFE",0.0294333333333333
"216",2016-02-01,"T1603.CFE",0.0295
"217",2016-02-02,"T1603.CFE",0.0301
"218",2016-02-03,"T1603.CFE",0.0299
"219",2016-02-04,"T1603.CFE",0.0296
"220",2016-02-05,"T1606.CFE",0.0303333333333333
"221",2016-02-15,"T1606.CFE",0.0298
"222",2016-02-16,"T1606.CFE",0.0302
"223",2016-02-17,"T1606.CFE",0.0302
"224",2016-02-18,"T1606.CFE",0.0301
"225",2016-02-19,"T1606.CFE",0.0302
"226",2016-02-22,"T1606.CFE",0.0303666666666667
"227",2016-02-23,"T1606.CFE",0.0304
"228",2016-02-24,"T1606.CFE",0.0305
"229",2016-02-25,"T1606.CFE",0.0307
"230",2016-02-26,"T1606.CFE",0.0307333333333333
"231",2016-02-29,"T1606.CFE",0.0307
"232",2016-03-01,"T1606.CFE",0.0308
"233",2016-03-02,"T1606.CFE",0.0310333333333333
"234",2016-03-03,"T1606.CFE",0.0312333333333333
"235",2016-03-04,"T1606.CFE",0.0311333333333333
"236",2016-03-07,"T1606.CFE",0.0315666666666667
"237",2016-03-08,"T1606.CFE",0.0314333333333333
"238",2016-03-09,"T1606.CFE",0.0310333333333333
"239",2016-03-10,"T1606.CFE",0.0308
"240",2016-03-11,"T1606.CFE",0.0304
"241",2016-03-14,"T1606.CFE",0.0305
"242",2016-03-15,"T1606.CFE",0.0303666666666667
"243",2016-03-16,"T1606.CFE",0.0301
"244",2016-03-17,"T1606.CFE",0.0303
"245",2016-03-18,"T1606.CFE",0.0304
"246",2016-03-21,"T1606.CFE",0.0306
"247",2016-03-22,"T1606.CFE",0.0304333333333333
"248",2016-03-23,"T1606.CFE",0.0304
"249",2016-03-24,"T1606.CFE",0.0302
"250",2016-03-25,"T1606.CFE",0.0302
"251",2016-03-28,"T1606.CFE",0.0304
"252",2016-03-29,"T1606.CFE",0.0302
"253",2016-03-30,"T1606.CFE",0.0302
"254",2016-03-31,"T1606.CFE",0.0302
"255",2016-04-01,"T1606.CFE",0.0301333333333333
"256",2016-04-05,"T1606.CFE",0.0304
"257",2016-04-06,"T1606.CFE",0.0305
"258",2016-04-07,"T1606.CFE",0.0306333333333333
"259",2016-04-08,"T1606.CFE",0.0303
"260",2016-04-11,"T1606.CFE",0.0303
"261",2016-04-12,"T1606.CFE",0.0303
"262",2016-04-13,"T1606.CFE",0.0305333333333333
"263",2016-04-14,"T1606.CFE",0.0309
"264",2016-04-15,"T1606.CFE",0.0306
"265",2016-04-18,"T1606.CFE",0.0306
"266",2016-04-19,"T1606.CFE",0.0305
"267",2016-04-20,"T1606.CFE",0.0308
"268",2016-04-21,"T1606.CFE",0.0309
"269",2016-04-22,"T1606.CFE",0.0307333333333333
"270",2016-04-25,"T1606.CFE",0.0311
"271",2016-04-26,"T1606.CFE",0.0307666666666667
"272",2016-04-27,"T1606.CFE",0.0308
"273",2016-04-28,"T1606.CFE",0.0305
"274",2016-04-29,"T1606.CFE",0.0306
"275",2016-05-03,"T1606.CFE",0.0303
