date_id,T_name,T_irret,T_close,T_settle,TF_name,TF_irret,TF_close,TF_settle,FutYHret,quan90,quan80,quan70,quan60,quan50,quan40,quan30,quan20,quan10,position_T90,position_TF90,position_T80,position_TF80,position_T70,position_TF70,position_T60,position_TF60
2016/9/26,T1612.CFE,0.027933332999999998,101.25,101.24,TF1612.CFE,0.025866667000000003,101.575,101.58,20.67,22.0,21.33,20.67,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/27,T1612.CFE,0.027999999999999997,101.225,101.195,TF1612.CFE,0.025866667000000003,101.6,101.585,21.33,22.0,21.33,20.67,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/28,T1612.CFE,0.027999999999999997,101.2,101.195,TF1612.CFE,0.0258,101.615,101.605,22.0,22.0,21.33,20.67,20.33,20.33,20.0,19.67,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/29,T1612.CFE,0.028066667000000003,101.18,101.17,TF1612.CFE,0.0258,101.62,101.605,22.67,22.0,21.33,20.77,20.33,20.33,20.0,19.67,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/30,T1612.CFE,0.027999999999999997,101.19,101.2,TF1612.CFE,0.025766667000000004,101.625,101.62,22.33,22.0,21.33,21.0,20.33,20.33,20.0,19.67,19.0,18.0,1,-2,1,-2,1,-2,1,-2
2016/10/10,T1612.CFE,0.027466667,101.535,101.525,TF1612.CFE,0.0253,101.795,101.795,21.67,22.0,21.33,21.0,20.47,20.33,20.0,19.9,19.0,18.0,1,-2,1,-2,1,-2,1,-2
2016/10/11,T1612.CFE,0.0276,101.435,101.44,TF1612.CFE,0.0254,101.77,101.765,22.0,22.0,21.33,21.0,20.67,20.33,20.0,20.0,19.0,18.0,1,-2,1,-2,1,-2,1,-2
2016/10/12,T1612.CFE,0.027866667,101.305,101.28,TF1612.CFE,0.0256,101.71,101.69,22.67,22.0,21.33,21.0,20.67,20.33,20.0,20.0,19.0,18.0,1,-2,1,-2,1,-2,1,-2
2016/10/13,T1612.CFE,0.027666667000000002,101.41,101.405,TF1612.CFE,0.025366667000000002,101.785,101.775,23.0,22.0,21.33,21.0,20.67,20.33,20.0,20.0,19.0,18.0,1,-2,1,-2,1,-2,1,-2
2016/10/14,T1612.CFE,0.027533332999999997,101.47,101.47,TF1612.CFE,0.0253,101.81,101.805,22.33,22.0,21.4,21.0,20.67,20.33,20.2,20.0,19.0,18.3,1,-2,1,-2,1,-2,1,-2
2016/10/17,T1612.CFE,0.0275,101.53,101.5,TF1612.CFE,0.025166667,101.88,101.855,23.33,22.03,21.67,21.1,20.67,20.33,20.33,20.0,19.26,18.3,1,-2,1,-2,1,-2,1,-2
2016/10/18,T1612.CFE,0.027566667000000003,101.485,101.465,TF1612.CFE,0.025166667,101.84,101.845,24.0,22.33,21.74,21.33,20.67,20.33,20.33,20.0,19.6,18.93,1,-2,1,-2,1,-2,1,-2
2016/10/19,T1612.CFE,0.027233333,101.66,101.665,TF1612.CFE,0.024866667000000002,101.965,101.965,23.67,22.33,22.0,21.33,20.67,20.33,20.33,20.0,19.67,19.0,1,-2,1,-2,1,-2,1,-2
2016/10/20,T1612.CFE,0.026866667,101.89,101.875,TF1612.CFE,0.024566667,102.115,102.095,23.0,22.36,22.0,21.33,20.8,20.33,20.33,20.0,19.67,19.0,1,-2,1,-2,1,-2,1,-2
2016/10/21,T1612.CFE,0.026766667,101.95,101.935,TF1612.CFE,0.024466667,102.12,102.115,23.0,22.67,22.0,21.33,21.0,20.33,20.33,20.0,19.67,19.0,1,-2,1,-2,1,-2,1,-2
2016/10/24,T1612.CFE,0.027233333,101.605,101.655,TF1612.CFE,0.0249,101.92,101.95,23.33,22.67,22.0,21.33,21.0,20.5,20.33,20.0,19.93,19.0,1,-2,1,-2,1,-2,1,-2
2016/10/25,T1612.CFE,0.0275,101.5,101.495,TF1612.CFE,0.0252,101.84,101.83,23.0,22.7,22.0,21.33,21.0,20.67,20.33,20.0,20.0,19.0,1,-2,1,-2,1,-2,1,-2
2016/10/26,T1612.CFE,0.027966667,101.285,101.23,TF1612.CFE,0.0257,101.69,101.65,22.67,22.7,22.0,21.33,21.0,20.67,20.33,20.0,20.0,19.0,1,-2,1,-2,1,-2,1,-2
2016/10/27,T1612.CFE,0.027466667,101.52,101.51,TF1612.CFE,0.025166667,101.88,101.86,23.0,23.0,22.0,21.33,21.0,20.67,20.33,20.0,20.0,19.0,1,-2,1,-2,1,-2,1,-2
2016/10/28,T1612.CFE,0.027433332999999997,101.56,101.535,TF1612.CFE,0.0251,101.885,101.87,23.33,23.0,22.0,21.43,21.0,20.67,20.33,20.23,20.0,19.0,1,-2,1,-2,1,-2,1,-2
2016/10/31,T1612.CFE,0.027866667,101.245,101.265,TF1612.CFE,0.025566667,101.705,101.7,23.0,23.0,22.07,21.67,21.13,20.67,20.33,20.33,20.0,19.3,1,-2,1,-2,1,-2,1,-2
2016/11/1,T1612.CFE,0.027766667000000002,101.33,101.335,TF1612.CFE,0.025433333,101.755,101.75,23.33,23.0,22.33,21.77,21.33,20.67,20.33,20.33,20.0,19.64,1,-2,1,-2,1,-2,1,-2
2016/11/2,T1612.CFE,0.027766667000000002,101.365,101.35,TF1612.CFE,0.0253,101.825,101.8,24.67,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,19.67,1,-2,1,-2,1,-2,1,-2
2016/11/3,T1612.CFE,0.027466667,101.53,101.51,TF1612.CFE,0.025066667,101.91,101.895,24.0,23.0,22.4,22.0,21.33,20.84,20.33,20.33,20.0,19.67,1,-2,1,-2,1,-2,1,-2
2016/11/4,T1612.CFE,0.027433332999999997,101.535,101.53,TF1612.CFE,0.025033332999999998,101.905,101.905,24.0,23.0,22.67,22.0,21.33,21.0,20.33,20.33,20.0,19.67,1,-2,1,-2,1,-2,1,-2
2016/11/7,T1612.CFE,0.027833333,101.295,101.295,TF1612.CFE,0.025366667000000002,101.77,101.775,24.67,23.03,22.67,22.0,21.33,21.0,20.53,20.33,20.0,19.67,1,-2,1,-2,1,-2,1,-2
2016/11/8,T1612.CFE,0.027966667,101.24,101.22,TF1612.CFE,0.0254,101.77,101.755,25.67,23.33,22.67,22.0,21.33,21.0,20.67,20.33,20.0,19.97,1,-2,1,-2,1,-2,1,-2
2016/11/9,T1612.CFE,0.027966667,101.26,101.225,TF1612.CFE,0.0255,101.76,101.72,24.67,23.33,22.74,22.0,21.33,21.0,20.67,20.33,20.0,20.0,1,-2,1,-2,1,-2,1,-2
2016/11/10,T1703.CFE,0.0298,100.085,100.1,TF1703.CFE,0.027233333,101.045,101.05,25.67,23.33,23.0,22.0,21.33,21.0,20.67,20.33,20.0,20.0,1,-2,1,-2,1,-2,1,-2
2016/11/11,T1703.CFE,0.030166667,99.87,99.875,TF1703.CFE,0.027633333,100.895,100.89,25.33,23.36,23.0,22.0,21.47,21.0,20.67,20.33,20.0,20.0,1,-2,1,-2,1,-2,1,-2
2016/11/14,T1703.CFE,0.0304,99.67,99.7,TF1703.CFE,0.027933332999999998,100.765,100.775,24.67,23.7,23.0,22.1,21.67,21.16,20.67,20.33,20.26,20.0,1,-2,1,-2,1,-2,1,-2
2016/11/15,T1703.CFE,0.0303,99.84,99.775,TF1703.CFE,0.027933332999999998,100.81,100.77,23.67,23.7,23.0,22.33,21.8,21.33,20.67,20.33,20.33,20.0,1,-2,1,-2,1,-2,1,-2
2016/11/16,T1703.CFE,0.0304,99.61,99.68,TF1703.CFE,0.0282,100.64,100.665,22.0,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,1,-2,1,-2,1,-2,1,-2
2016/11/17,T1703.CFE,0.030533333,99.495,99.55,TF1703.CFE,0.028533332999999998,100.49,100.545,20.0,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,-1,2,-1,2,-1,2,-1,2
2016/11/18,T1703.CFE,0.0306,99.44,99.495,TF1703.CFE,0.028766667000000003,100.405,100.45,18.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,-1,2,-1,2,-1,2,-1,2
2016/11/21,T1703.CFE,0.030533333,99.535,99.55,TF1703.CFE,0.028766667000000003,100.445,100.46,17.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,-1,2,-1,2,-1,2,-1,2
2016/11/22,T1703.CFE,0.0306,99.55,99.525,TF1703.CFE,0.028866667000000002,100.44,100.41,17.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,-1,2,-1,2,-1,2,-1,2
2016/11/23,T1703.CFE,0.0302,99.845,99.8,TF1703.CFE,0.0282,100.69,100.67,20.0,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.26,20.0,-1,2,-1,2,-1,2,-1,2
2016/11/24,T1703.CFE,0.030333332999999997,99.695,99.715,TF1703.CFE,0.028233333,100.645,100.66,21.0,23.7,23.0,22.33,22.0,21.33,20.87,20.33,20.26,20.0,-1,2,-1,2,-1,2,-1,2
2016/11/25,T1703.CFE,0.0305,99.58,99.59,TF1703.CFE,0.028433332999999998,100.57,100.58,20.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.26,20.0,-1,2,-1,2,-1,2,-1,2
2016/11/28,T1703.CFE,0.0304,99.595,99.635,TF1703.CFE,0.028333333,100.62,100.62,20.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,20.0,-1,2,-1,2,-1,2,-1,2
2016/11/29,T1703.CFE,0.0312,98.93,98.99,TF1703.CFE,0.029366667000000003,100.2,100.21,18.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.33,19.97,-1,2,-1,2,-1,2,-1,2
2016/11/30,T1703.CFE,0.031433333,98.855,98.815,TF1703.CFE,0.0296,100.15,100.13,18.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.26,19.64,-1,2,-1,2,-1,2,-1,2
2016/12/1,T1703.CFE,0.0322,98.185,98.195,TF1703.CFE,0.0305,99.785,99.78,17.0,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,19.3,-1,2,-1,2,-1,2,-1,2
2016/12/2,T1703.CFE,0.032133333,98.255,98.225,TF1703.CFE,0.0306,99.77,99.735,15.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,19.0,-1,2,-1,2,-1,2,-1,2
2016/12/5,T1703.CFE,0.032333333,97.98,98.065,TF1703.CFE,0.0308,99.615,99.64,15.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,19.0,-1,2,-1,2,-1,2,-1,2
2016/12/6,T1703.CFE,0.032933332999999995,97.58,97.575,TF1703.CFE,0.031433333,99.395,99.34,15.0,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,19.0,-1,2,-1,2,-1,2,-1,2
2016/12/7,T1703.CFE,0.0328,97.755,97.71,TF1703.CFE,0.031133333,99.47,99.475,16.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.93,-1,2,-1,2,-1,2,-1,2
2016/12/8,T1703.CFE,0.032733332999999996,97.805,97.77,TF1703.CFE,0.031166667000000002,99.5,99.465,15.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.33,-1,2,-1,2,-1,2,-1,2
2016/12/9,T1703.CFE,0.0328,97.705,97.715,TF1703.CFE,0.031133333,99.47,99.49,16.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.33,-1,2,-1,2,-1,2,-1,2
2016/12/12,T1703.CFE,0.033833333,96.685,96.855,TF1703.CFE,0.031966667000000004,99.01,99.1,18.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,20.0,18.33,-1,2,-1,2,-1,2,-1,2
2016/12/13,T1703.CFE,0.034233333,96.53,96.525,TF1703.CFE,0.0325,98.9,98.865,17.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.93,18.26,-1,2,-1,2,-1,2,-1,2
2016/12/14,T1703.CFE,0.034533333,96.27,96.3,TF1703.CFE,0.032766667,98.74,98.74,17.67,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.6,17.67,-1,2,-1,2,-1,2,-1,2
2016/12/15,T1703.CFE,0.036666667,94.555,94.63,TF1703.CFE,0.035133332999999996,97.595,97.67,15.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.26,17.64,-1,2,-1,2,-1,2,-1,2
2016/12/16,T1703.CFE,0.035233333,95.86,95.77,TF1703.CFE,0.0335,98.55,98.41,17.33,23.7,23.0,22.33,22.0,21.33,20.67,20.33,19.0,17.33,-1,2,-1,2,-1,2,-1,2
2016/12/19,T1703.CFE,0.036666667,94.67,94.59,TF1703.CFE,0.035,97.835,97.725,16.67,23.7,23.0,22.33,22.0,21.33,20.67,20.23,19.0,17.33,-1,2,-1,2,-1,2,-1,2
2016/12/20,T1703.CFE,0.036466667,94.75,94.755,TF1703.CFE,0.034866667000000004,97.775,97.785,16.0,23.7,23.0,22.33,22.0,21.33,20.67,20.23,19.0,17.3,-1,2,-1,2,-1,2,-1,2
2016/12/21,T1703.CFE,0.034666667000000005,96.245,96.18,TF1703.CFE,0.032733332999999996,98.85,98.755,19.33,23.7,23.0,22.33,22.0,21.33,20.67,20.0,19.0,17.3,-1,2,-1,2,-1,2,-1,2
2016/12/22,T1703.CFE,0.033833333,96.98,96.83,TF1703.CFE,0.032,99.15,99.09,18.33,23.7,23.0,22.33,22.0,21.33,20.53,20.0,18.93,17.3,-1,2,-1,2,-1,2,-1,2
2016/12/23,T1703.CFE,0.034133332999999995,96.57,96.65,TF1703.CFE,0.0324,98.84,98.9,17.33,23.7,23.0,22.33,22.0,21.16,20.33,20.0,18.6,17.3,-1,2,-1,2,-1,2,-1,2
2016/12/26,T1703.CFE,0.034133332999999995,96.65,96.655,TF1703.CFE,0.032333333,98.945,98.94,18.0,23.7,23.0,22.33,22.0,21.16,20.33,20.0,18.33,17.3,-1,2,-1,2,-1,2,-1,2
2016/12/27,T1703.CFE,0.034633332999999995,96.195,96.19,TF1703.CFE,0.032833333,98.73,98.705,18.0,23.7,23.0,22.33,22.0,21.16,20.33,19.9,18.33,17.3,-1,2,-1,2,-1,2,-1,2
2016/12/28,T1703.CFE,0.034233333,96.635,96.535,TF1703.CFE,0.032333333,99.01,98.93,19.0,23.7,23.0,22.33,22.0,21.0,20.33,19.57,18.33,17.3,-1,2,-1,2,-1,2,-1,2
2016/12/29,T1703.CFE,0.032933332999999995,97.675,97.565,TF1703.CFE,0.0311,99.585,99.5,18.33,23.7,23.0,22.33,22.0,21.0,20.33,19.33,18.33,17.3,-1,2,-1,2,-1,2,-1,2
2016/12/30,T1703.CFE,0.033233333,97.32,97.33,TF1703.CFE,0.031433333,99.4,99.355,18.0,23.7,23.0,22.33,22.0,20.84,20.33,19.23,18.33,17.3,-1,2,-1,2,-1,2,-1,2
2017/1/3,T1703.CFE,0.033233333,97.39,97.37,TF1703.CFE,0.031366667,99.39,99.37,18.67,23.7,23.0,22.33,22.0,20.67,20.33,19.0,18.33,17.3,-1,2,-1,2,-1,2,-1,2
2017/1/4,T1703.CFE,0.033433332999999996,97.23,97.175,TF1703.CFE,0.031533333,99.345,99.315,19.0,23.7,23.0,22.33,22.0,20.67,20.33,19.0,18.33,17.3,-1,2,-1,2,-1,2,-1,2
2017/1/5,T1703.CFE,0.033333333,97.45,97.275,TF1703.CFE,0.031233333,99.58,99.43,21.0,23.7,23.0,22.33,22.0,20.84,20.33,19.0,18.33,17.3,0,0,0,0,0,0,0,0
2017/1/6,T1703.CFE,0.033433332999999996,97.24,97.21,TF1703.CFE,0.0313,99.435,99.41,21.33,23.7,23.0,22.33,22.0,21.0,20.33,19.0,18.33,17.3,0,0,0,0,0,0,0,0
2017/1/9,T1703.CFE,0.032933332999999995,97.635,97.61,TF1703.CFE,0.0309,99.57,99.595,20.33,23.7,23.0,22.33,22.0,21.0,20.33,19.0,18.33,17.3,0,0,0,0,0,0,-1,2
2017/1/10,T1703.CFE,0.032933332999999995,97.59,97.595,TF1703.CFE,0.031,99.55,99.55,19.33,23.7,23.0,22.33,22.0,21.0,20.33,19.0,18.33,17.3,0,0,0,0,0,0,-1,2
2017/1/11,T1703.CFE,0.0333,97.27,97.3,TF1703.CFE,0.0313,99.41,99.41,20.0,23.7,23.0,22.33,22.0,21.0,20.33,19.23,18.33,17.3,0,0,0,0,0,0,-1,2
2017/1/12,T1703.CFE,0.033,97.355,97.545,TF1703.CFE,0.030833332999999997,99.46,99.61,21.67,23.7,23.0,22.33,22.0,21.0,20.33,19.33,18.33,17.3,0,0,0,0,0,0,0,0
2017/1/13,T1703.CFE,0.033033333,97.495,97.52,TF1703.CFE,0.030833332999999997,99.58,99.62,22.0,23.7,23.0,22.33,22.0,21.16,20.33,19.33,18.33,17.3,0,0,0,0,0,0,1,-2
2017/1/16,T1703.CFE,0.033733333,96.86,96.94,TF1703.CFE,0.031733332999999996,99.14,99.215,20.0,23.7,23.0,22.33,22.0,21.0,20.33,19.33,18.33,17.3,0,0,0,0,0,0,-1,2
2017/1/17,T1703.CFE,0.034133332999999995,96.6,96.6,TF1703.CFE,0.032,99.075,99.09,21.33,23.7,23.0,22.33,22.0,21.16,20.33,19.33,18.33,17.3,0,0,0,0,0,0,0,0
2017/1/18,T1703.CFE,0.034033333,96.65,96.68,TF1703.CFE,0.031933333,99.1,99.125,21.0,23.7,23.0,22.33,22.0,21.16,20.53,19.33,18.33,17.3,0,0,0,0,0,0,0,0
2017/1/19,T1703.CFE,0.033733333,96.94,96.965,TF1703.CFE,0.0314,99.355,99.365,23.33,23.7,23.0,22.33,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2
2017/1/20,T1703.CFE,0.033333333,97.235,97.25,TF1703.CFE,0.031,99.47,99.54,23.33,23.7,23.0,22.43,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2
2017/1/23,T1703.CFE,0.033533333,97.085,97.1,TF1703.CFE,0.0312,99.425,99.45,23.33,23.7,23.0,22.67,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2
2017/1/24,T1706.CFE,0.035766667,94.895,95.35,TF1706.CFE,0.0335,98.09,98.41,22.67,23.7,23.0,22.67,22.0,21.33,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2
2017/1/25,T1706.CFE,0.036866667,94.6,94.51,TF1706.CFE,0.0345,98.015,97.93,23.67,23.7,23.07,22.67,22.0,21.5,20.67,19.8,18.33,17.3,0,0,1,-2,1,-2,1,-2
2017/1/26,T1706.CFE,0.037166667,94.27,94.27,TF1706.CFE,0.0347,97.88,97.86,24.67,24.0,23.33,22.67,22.0,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/3,T1706.CFE,0.038366667,93.495,93.36,TF1706.CFE,0.0357,97.47,97.41,26.67,24.0,23.33,22.77,22.0,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/6,T1706.CFE,0.038266667000000004,93.365,93.415,TF1706.CFE,0.035633332999999996,97.4,97.44,26.33,24.07,23.33,23.0,22.0,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/7,T1706.CFE,0.037966667,93.68,93.645,TF1706.CFE,0.0353,97.605,97.595,26.67,24.67,23.33,23.0,22.13,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/8,T1706.CFE,0.0376,94.18,93.92,TF1706.CFE,0.0349,97.94,97.76,27.0,24.67,23.33,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/9,T1706.CFE,0.036766667,94.55,94.55,TF1706.CFE,0.0341,98.115,98.12,26.67,24.67,23.33,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/10,T1706.CFE,0.037066667000000005,94.355,94.32,TF1706.CFE,0.0343,98.02,98.02,27.67,24.67,23.4,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/13,T1706.CFE,0.036566667000000004,94.75,94.72,TF1706.CFE,0.0338,98.275,98.275,27.67,24.74,23.67,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/14,T1706.CFE,0.036966667,94.495,94.405,TF1706.CFE,0.0342,98.165,98.095,27.67,25.36,23.67,23.0,22.33,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/15,T1706.CFE,0.037066667000000005,94.305,94.34,TF1706.CFE,0.0341,98.115,98.12,29.67,25.67,23.74,23.1,22.47,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/16,T1706.CFE,0.036433333,95.145,94.845,TF1706.CFE,0.033433332999999996,98.6,98.43,30.0,25.74,24.0,23.33,22.67,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/17,T1706.CFE,0.036066667000000004,95.12,95.095,TF1706.CFE,0.0333,98.57,98.5,27.67,26.36,24.0,23.33,22.67,21.5,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/20,T1706.CFE,0.035466667,95.625,95.595,TF1706.CFE,0.032633333,98.785,98.805,28.33,26.67,24.13,23.33,22.67,21.67,20.67,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/21,T1706.CFE,0.036066667000000004,95.06,95.105,TF1706.CFE,0.0332,98.495,98.535,28.67,26.67,24.67,23.33,22.8,21.84,20.87,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/22,T1706.CFE,0.035466667,95.62,95.56,TF1706.CFE,0.032633333,98.83,98.79,28.33,26.7,24.67,23.33,23.0,22.0,21.0,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/23,T1706.CFE,0.035366667000000004,95.61,95.64,TF1706.CFE,0.032566667,98.84,98.82,28.0,27.07,24.67,23.33,23.0,22.0,21.0,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/24,T1706.CFE,0.035266667,95.655,95.745,TF1706.CFE,0.032533333,98.795,98.85,27.33,27.36,24.67,23.43,23.0,22.0,21.0,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/27,T1706.CFE,0.035433333,95.565,95.63,TF1706.CFE,0.0327,98.72,98.77,27.33,27.36,24.8,23.67,23.0,22.16,21.0,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/2/28,T1706.CFE,0.035266667,95.83,95.765,TF1706.CFE,0.032433332999999995,98.905,98.88,28.33,27.67,25.4,23.67,23.0,22.33,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/1,T1706.CFE,0.035966667,95.175,95.22,TF1706.CFE,0.033133333,98.535,98.56,28.33,27.67,25.67,23.77,23.13,22.5,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/2,T1706.CFE,0.0361,95.115,95.09,TF1706.CFE,0.0333,98.485,98.49,28.0,27.67,25.8,24.0,23.33,22.67,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/3,T1706.CFE,0.036166667,94.975,95.04,TF1706.CFE,0.0334,98.425,98.44,27.67,27.67,26.4,24.0,23.33,22.67,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/6,T1706.CFE,0.036266667,94.935,94.98,TF1706.CFE,0.0335,98.35,98.395,27.67,27.67,26.67,24.2,23.33,22.67,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/7,T1706.CFE,0.036066667000000004,95.155,95.14,TF1706.CFE,0.0333,98.49,98.49,27.67,27.67,26.67,24.67,23.33,22.84,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/8,T1706.CFE,0.036566667000000004,94.675,94.73,TF1706.CFE,0.0339,98.14,98.21,26.67,27.67,26.67,24.67,23.33,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/9,T1706.CFE,0.036766667,94.55,94.57,TF1706.CFE,0.0342,98.05,98.095,25.67,27.67,26.67,24.67,23.33,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/10,T1706.CFE,0.036666667,94.685,94.665,TF1706.CFE,0.0342,98.115,98.105,24.67,27.67,26.67,24.67,23.47,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/13,T1706.CFE,0.035866667000000005,95.48,95.265,TF1706.CFE,0.0335,98.505,98.405,23.67,27.67,26.67,24.67,23.67,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/14,T1706.CFE,0.035566667,95.55,95.53,TF1706.CFE,0.0332,98.61,98.55,23.67,27.67,26.67,24.67,23.67,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/15,T1706.CFE,0.035433333,95.67,95.63,TF1706.CFE,0.033066667,98.605,98.6,23.67,27.67,26.67,24.67,23.67,23.0,21.2,19.8,18.33,17.3,1,-2,1,-2,1,-2,1,-2
2017/3/16,T1706.CFE,0.034566667,96.355,96.295,TF1706.CFE,0.032433332999999995,98.89,98.88,21.33,27.67,26.67,24.67,23.67,23.0,21.2,19.8,18.33,17.3,0,0,0,0,0,0,0,0
2017/3/17,T1706.CFE,0.034466667,96.28,96.38,TF1706.CFE,0.032433332999999995,98.82,98.885,20.33,27.67,26.67,24.67,23.67,23.0,21.0,19.8,18.33,17.3,0,0,0,0,0,0,-1,2
2017/3/20,T1706.CFE,0.034466667,96.365,96.4,TF1706.CFE,0.0325,98.815,98.86,19.67,27.67,26.67,24.67,23.67,22.84,21.0,19.57,18.33,17.3,0,0,0,0,0,0,-1,2
2017/3/21,T1706.CFE,0.034366667000000004,96.58,96.48,TF1706.CFE,0.032433332999999995,98.955,98.89,19.33,27.67,26.67,24.67,23.67,22.67,20.87,19.33,18.33,17.3,0,0,0,0,-1,2,-1,2
2017/3/22,T1706.CFE,0.034266667,96.58,96.515,TF1706.CFE,0.032533333,98.865,98.85,17.33,27.67,26.67,24.67,23.67,22.34,20.67,19.33,18.26,17.3,0,0,-1,2,-1,2,-1,2
2017/3/23,T1706.CFE,0.034133332999999995,96.7,96.655,TF1706.CFE,0.032333333,98.945,98.945,18.0,27.67,26.67,24.67,23.67,22.0,20.53,19.23,18.0,17.3,0,0,-1,2,-1,2,-1,2
2017/3/24,T1706.CFE,0.033266667,97.315,97.33,TF1706.CFE,0.031533333,99.26,99.3,17.33,27.67,26.67,24.67,23.67,21.84,20.33,19.0,18.0,17.3,0,0,-1,2,-1,2,-1,2
2017/3/27,T1706.CFE,0.0333,97.31,97.3,TF1706.CFE,0.031433333,99.375,99.34,18.67,27.67,26.67,24.67,23.67,21.5,20.2,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2
2017/3/28,T1706.CFE,0.033766667,96.91,96.945,TF1706.CFE,0.031733332999999996,99.22,99.22,20.33,27.67,26.67,24.67,23.67,21.33,20.2,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2
2017/3/29,T1706.CFE,0.0336,96.905,97.075,TF1706.CFE,0.031633333,99.205,99.255,19.67,27.67,26.67,24.67,23.67,21.33,20.0,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2
2017/3/30,T1706.CFE,0.033966667,96.85,96.785,TF1706.CFE,0.0319,99.21,99.135,20.67,27.67,26.67,24.67,23.47,21.16,20.0,18.9,18.0,17.3,0,0,-1,2,-1,2,-1,2
