date,国债到期收益率:1年,国债到期收益率:2年,国债到期收益率:5年,国债到期收益率:10年,X10_5,1D,5D,10D,20D,30D,40D,NUM,定期存款利率:1年(整存整取),短期贷款利率:6个月至1年(含),贷款市场报价利率(LPR):1年,R,R：10M,R：5M
2016/3/17,2.1405,2.3472,2.545,2.8409,29.59,-1.86,1.25,8.95,-0.41,-14.62,-8.8,1996,1.5,4.35,4.3,2.02,1.99,2
2016/3/18,2.1086,2.3221,2.5418,2.8191,27.73,-0.56,6.72,9.88,-1.97,-10.05,-6.08,1997,1.5,4.35,4.3,2.08,2,2.02
2016/3/21,2.0968,2.3031,2.5465,2.8182,27.17,2.59,10.58,9.59,-1.35,-10.04,-5.55,1998,1.5,4.35,4.3,2.07,2.01,2.03
2016/3/22,2.0931,2.2837,2.5408,2.8384,29.76,-0.54,7.73,8.59,-6.67,-12.39,-11.4,1999,1.5,4.35,4.3,2.11,2.02,2.06
2016/3/23,2.1071,2.2733,2.5447,2.8369,29.22,1.62,7.13,10.23,-5.68,-11.4,-9.48,2000,1.5,4.35,4.3,2.05,2.03,2.07
2016/3/24,2.1001,2.273,2.5183,2.8267,30.84,3.61,7.7,11.89,-8.33,-7.77,-11.49,2001,1.5,4.35,4.3,2.03,2.03,2.07
2016/3/25,2.1019,2.2573,2.5052,2.8497,34.45,3.3,3.16,5.63,-15.08,-12.3,-14.25,2002,1.5,4.35,4.3,2.02,2.04,2.06
2016/3/28,2.1144,2.2668,2.5141,2.8916,37.75,-0.26,-0.99,2.41,-23.81,-17.21,-18.49,2003,1.5,4.35,4.3,2.04,2.04,2.05
2016/3/29,2.1094,2.2645,2.49,2.8649,37.49,-1.14,0.86,-2.06,-19.83,-17.31,-17.78,2004,1.5,4.35,4.3,2.07,2.05,2.04
2016/3/30,2.1096,2.2692,2.4722,2.8357,36.35,2.19,3.1,-1.56,-21.37,-15.92,-17.36,2005,1.5,4.35,4.3,2.1,2.06,2.05
2016/3/31,2.0947,2.2222,2.4452,2.8306,38.54,-0.93,4.19,-9.36,-23.57,-17.75,-18.58,2006,1.5,4.35,4.3,2.2,2.08,2.08
2016/4/1,2.109,2.3118,2.4599,2.836,37.61,-0.85,2.47,-11.85,-19.93,-15.96,-14.01,2007,1.5,4.35,4.3,2.01,2.07,2.08
2016/4/5,2.1124,2.3057,2.4732,2.8408,36.76,1.59,3.4,-10.94,-19.63,-15.14,-14.64,2008,1.5,4.35,4.3,2,2.06,2.08
2016/4/6,2.1128,2.3054,2.4772,2.8607,38.35,1.1,-2.92,-15.26,-20.98,-19.99,-14.17,2009,1.5,4.35,4.3,2.01,2.05,2.06
2016/4/7,2.134,2.3048,2.4905,2.885,39.45,3.28,-4.66,-15.91,-21.63,-19.71,-14.3,2010,1.5,4.35,4.3,2,2.05,2.04
2016/4/8,2.1637,2.3215,2.4824,2.9097,42.73,-2.65,-13.55,-20.22,-19.66,-23.38,-17.8,2011,1.5,4.35,4.3,2,2.05,2.01
2016/4/11,2.1805,2.303,2.4929,2.8937,40.08,0.08,-14.32,-20.71,-17.93,-19.88,-15.9,2012,1.5,4.35,4.3,2.01,2.04,2.01
2016/4/12,2.2065,2.3627,2.5006,2.9022,40.16,-4.73,-14.34,-26.22,-19.62,-20.9,-17.75,2013,1.5,4.35,4.3,2.01,2.04,2.01
2016/4/13,2.2255,2.3659,2.5555,2.9098,35.43,-0.64,-12.34,-17.77,-15.25,-15.72,-13.75,2014,1.5,4.35,4.3,2.03,2.04,2.01
2016/4/14,2.243,2.3771,2.5779,2.9258,34.79,-5.61,-11.25,-19.81,-14.36,-15.8,-17.26,2015,1.5,4.35,4.3,2.03,2.03,2.02
2016/4/15,2.2469,2.408,2.6208,2.9126,29.18,-3.42,-6.67,-14.21,-8.39,-9.22,-9.06,2016,1.5,4.35,4.3,2.02,2.01,2.02
2016/4/18,2.2435,2.378,2.6413,2.8989,25.76,0.06,-6.39,-8.08,-4.11,-2.16,-10.68,2017,1.5,4.35,4.3,2.01,2.01,2.02
2016/4/19,2.2307,2.3762,2.6444,2.9026,25.82,-2.73,-11.88,-8.69,-4.2,-3.7,-5.53,2018,1.5,4.35,4.3,2.04,2.02,2.02
2016/4/20,2.2471,2.3974,2.6988,2.9297,23.09,0.45,-5.43,-5.72,-4.73,1.09,-4.17,2019,1.5,4.35,4.3,2.06,2.02,2.03
2016/4/21,2.2638,2.407,2.6923,2.9277,23.54,-1.03,-8.56,-5.72,-3.8,1.61,-5.06,2020,1.5,4.35,4.3,2.09,2.03,2.04
2016/4/22,2.2866,2.3997,2.6999,2.925,22.51,-3.14,-7.54,0.56,-3.16,2.42,-3.75,2021,1.5,4.35,4.3,2.14,2.04,2.07
2016/4/25,2.2954,2.4158,2.729,2.9227,19.37,-5.43,-1.69,2.78,0.83,4.81,-0.79,2022,1.5,4.35,4.3,2.12,2.05,2.09
2016/4/26,2.3429,2.5549,2.7852,2.9246,13.94,3.72,3.19,6.6,5.32,8.47,5.33,2023,1.5,4.35,4.3,2.04,2.06,2.09
2016/4/27,2.3375,2.5601,2.738,2.9146,17.66,-2.68,-0.29,2.52,2.05,4.02,-1,2024,1.5,4.35,4.3,2.03,2.06,2.08
2016/4/28,2.3447,2.5627,2.7372,2.887,14.98,-0.01,2.84,5.45,4.01,2.55,0.34,2025,1.5,4.35,4.3,2.03,2.06,2.07
2016/4/29,2.3407,2.5487,2.7386,2.8883,14.97,2.71,8.1,5.82,4.99,5.15,2.55,2026,1.5,4.35,4.3,2.1,2.07,2.06
2016/5/3,2.3063,2.4551,2.7114,2.8882,17.68,-0.55,4.47,3.97,5.92,-2.6,0.22,2027,1.5,4.35,4.3,2.03,2.07,2.05
2016/5/4,2.3072,2.507,2.7209,2.8922,17.13,0.24,3.41,4.49,4.99,3.16,-1.27,2028,1.5,4.35,4.3,2.04,2.07,2.05
2016/5/5,2.3048,2.5194,2.7189,2.8926,17.37,0.45,2.81,0.99,6.81,1.55,-0.9,2029,1.5,4.35,4.3,2.03,2.06,2.04
2016/5/6,2.3264,2.5171,2.7193,2.8975,17.82,5.25,2.61,1.92,7.33,0.66,-1.34,2030,1.5,4.35,4.3,2.02,2.06,2.04
2016/5/9,2.3594,2.5398,2.6934,2.9241,23.07,-0.92,-2.28,-3.72,1.86,-4.31,-6.93,2031,1.5,4.35,4.3,2.03,2.05,2.03
2016/5/10,2.3265,2.5171,2.6835,2.905,22.15,-1.61,-0.5,-1.95,2.03,-3.57,-5.78,2032,1.5,4.35,4.3,2.02,2.04,2.03
2016/5/11,2.3107,2.5102,2.7,2.9054,20.54,-0.36,1.08,-1.28,1.87,-1.27,-3.99,2033,1.5,4.35,4.3,2.03,2.04,2.03
2016/5/12,2.3391,2.4811,2.7032,2.905,20.18,0.25,-1.82,-0.47,1.5,-3.52,-2.77,2034,1.5,4.35,4.3,2.03,2.04,2.03
2016/5/13,2.2956,2.4938,2.6989,2.9032,20.43,0.36,-0.69,-1.44,-2.9,-5.11,-2.09,2035,1.5,4.35,4.3,2.03,2.04,2.03
2016/5/16,2.2955,2.4382,2.7097,2.9176,20.79,0.86,-1.44,-0.83,-0.67,-3.27,-6.84,2036,1.5,4.35,4.3,2.03,2.03,2.03
2016/5/17,2.305,2.4967,2.7138,2.9303,21.65,-0.03,-1.45,1.95,-6.57,-3.75,-5.66,2037,1.5,4.35,4.3,2.04,2.03,2.03
2016/5/18,2.3111,2.5073,2.7324,2.9486,21.62,-3.26,-2.36,0.5,-1.33,-5.76,-5.01,2038,1.5,4.35,4.3,2.04,2.03,2.03
2016/5/19,2.3166,2.5136,2.7689,2.9525,18.36,1.38,1.35,5.82,0.56,-1.89,-3.17,2039,1.5,4.35,4.3,2.03,2.03,2.03
2016/5/20,2.3203,2.4629,2.7472,2.9446,19.74,-0.39,-0.75,5.41,-1.26,-3.26,-3.45,2040,1.5,4.35,4.3,2.02,2.03,2.03
2016/5/23,2.3061,2.4207,2.7439,2.9374,19.35,0.85,0.61,5.58,-0.59,-3.21,-4.1,2041,1.5,4.35,4.3,2.02,2.03,2.03
2016/5/24,2.3113,2.4298,2.7416,2.9436,20.2,-0.94,3.4,3.98,-1.62,-3.83,-5.96,2042,1.5,4.35,4.3,2.03,2.03,2.03
2016/5/25,2.3132,2.4456,2.7415,2.9341,19.26,0.45,2.86,3.15,0.01,-2.71,-1.27,2043,1.5,4.35,4.3,2.02,2.03,2.02
2016/5/26,2.3159,2.4681,2.7397,2.9368,19.71,-0.72,4.47,1.97,-3.05,-2.3,-1.16,2044,1.5,4.35,4.3,2.02,2.03,2.02
2016/5/27,2.328,2.4721,2.7471,2.937,18.99,0.97,6.16,-1.46,-3.67,-0.65,1.75,2045,1.5,4.35,4.3,2.02,2.03,2.02
2016/5/30,2.3176,2.3927,2.751,2.9506,19.96,3.64,4.97,0.16,-2.44,-6.01,0.48,2046,1.5,4.35,4.3,2.02,2.03,2.02
2016/5/31,2.3255,2.5564,2.7488,2.9848,23.6,-1.48,0.58,-8.52,-5.7,-7.61,-2.6,2047,1.5,4.35,4.3,2.04,2.03,2.03
2016/6/1,2.3205,2.4248,2.7461,2.9673,22.12,2.06,0.29,-1.83,-6.26,-5.51,-3.46,2048,1.5,4.35,4.3,2.03,2.03,2.03
2016/6/2,2.334,2.4367,2.7487,2.9905,24.18,0.97,-2.5,-5.26,-7.71,-8.99,-4.76,2049,1.5,4.35,4.3,2.02,2.03,2.03
2016/6/3,2.3746,2.4842,2.7708,3.0223,25.15,-0.22,-7.62,-6.67,-8.67,-8.86,-5.08,2050,1.5,4.35,4.3,2.02,2.03,2.03
2016/6/6,2.3767,2.4817,2.7619,3.0112,24.93,-0.75,-4.81,-6.17,-8.79,-9.68,-6.39,2051,1.5,4.35,4.3,2.03,2.03,2.03
2016/6/7,2.3854,2.4954,2.7617,3.0035,24.18,-1.77,-9.1,-5.6,-7.81,-9.94,-4.39,2052,1.5,4.35,4.3,2.03,2.03,2.02
2016/6/8,2.3918,2.5168,2.7782,3.0023,22.41,-0.73,-2.12,-3.14,-5.86,-4.42,-3.59,2053,1.5,4.35,4.3,2,2.02,2.02
2016/6/13,2.4081,2.5481,2.7862,3.003,21.68,-4.15,-2.76,-5.02,-4.27,-3.13,-3.18,2054,1.5,4.35,4.3,2.02,2.02,2.02
2016/6/14,2.3943,2.5252,2.7927,2.968,17.53,2.59,0.95,-2.21,0.81,3.21,2.35,2055,1.5,4.35,4.3,2.02,2.02,2.02
2016/6/15,2.3804,2.472,2.7765,2.9777,20.12,-5.04,-1.36,-2.6,-6.17,0.32,-1.6,2056,1.5,4.35,4.3,2.02,2.02,2.02
2016/6/16,2.391,2.5203,2.7954,2.9462,15.08,5.21,3.5,2.82,0.91,5.92,5.05,2057,1.5,4.35,4.3,2.02,2.02,2.02
2016/6/17,2.392,2.5263,2.7594,2.9623,20.29,-1.37,-1.02,-4.43,-3.68,-1.63,-0.86,2058,1.5,4.35,4.3,2.03,2.02,2.02
2016/6/20,2.3993,2.5228,2.759,2.9482,18.92,-0.44,-2.26,-2.45,-3.73,0.5,-0.83,2059,1.5,4.35,4.3,2.03,2.02,2.03
2016/6/21,2.399,2.5238,2.765,2.9498,18.48,0.28,-3.16,-2,-2.19,1.59,-1.19,2060,1.5,4.35,4.3,2.04,2.02,2.03
2016/6/22,2.4028,2.5396,2.7463,2.9339,18.76,-0.18,-1.24,-2.62,-3.51,-0.22,0.38,2061,1.5,4.35,4.3,2.04,2.02,2.03
2016/6/23,2.3988,2.5308,2.737,2.9228,18.58,0.69,-0.68,-2.21,-4.34,1.21,-2.7,2062,1.5,4.35,4.3,2.05,2.03,2.04
2016/6/24,2.3951,2.5177,2.7166,2.9093,19.27,-2.61,-3.41,-2.72,-1.28,-0.45,-0.93,2063,1.5,4.35,4.3,2.05,2.03,2.04
2016/6/27,2.396,2.5235,2.675,2.8416,16.66,-1.34,-0.19,0.75,1.89,1.84,2.43,2064,1.5,4.35,4.3,2.05,2.03,2.04
2016/6/28,2.4033,2.5456,2.6664,2.8196,15.32,2.2,1.16,3.02,5.42,4.56,2.97,2065,1.5,4.35,4.3,2.05,2.04,2.05
2016/6/29,2.3969,2.5323,2.6768,2.852,17.52,0.38,-1.38,-3.57,2.92,1,0.52,2066,1.5,4.35,4.3,2.04,2.04,2.05
2016/6/30,2.3963,2.5225,2.6765,2.8555,17.9,-2.04,-1.53,-1.91,3.1,2.23,0.65,2067,1.5,4.35,4.3,2.12,2.05,2.06
2016/7/1,2.3914,2.5154,2.6542,2.8128,15.86,0.61,0.69,0.75,2.8,3.57,-1.07,2068,1.5,4.35,4.3,2.02,2.05,2.05
2016/7/4,2.3887,2.5248,2.6475,2.8122,16.47,0.01,0.94,-1.28,2.95,1.62,0.11,2069,1.5,4.35,4.3,2.02,2.05,2.05
2016/7/5,2.3846,2.5164,2.6718,2.8366,16.48,-0.34,1.86,-0.19,3.59,0.81,1.18,2070,1.5,4.35,4.3,2.03,2.05,2.04
2016/7/6,2.38,2.5039,2.6751,2.8365,16.14,0.23,-2.19,-0.89,2.4,3,2.64,2071,1.5,4.35,4.3,2.03,2.04,2.04
2016/7/7,2.351,2.4742,2.6457,2.8094,16.37,0.18,-0.38,-2.13,3.42,-0.49,1.17,2072,1.5,4.35,4.3,2.02,2.04,2.02
2016/7/8,2.3508,2.4696,2.635,2.8005,16.55,0.86,0.06,1.44,2.27,1.79,1.6,2073,1.5,4.35,4.3,2.02,2.04,2.02
2016/7/11,2.3412,2.4681,2.6444,2.8185,17.41,0.93,-2.22,1.14,1.09,1.68,0.16,2074,1.5,4.35,4.3,2.03,2.04,2.03
2016/7/12,2.3291,2.4721,2.6466,2.83,18.34,-4.39,-2.05,2.4,1.54,-0.05,-0.43,2075,1.5,4.35,4.3,2.03,2.04,2.03
2016/7/13,2.3183,2.4286,2.6967,2.8362,13.95,2.04,1.3,6.49,4.57,4.09,3.91,2076,1.5,4.35,4.3,2.03,2.03,2.03
2016/7/14,2.3295,2.4654,2.6798,2.8397,15.99,0.62,-1.75,5.01,4.14,2.56,3.78,2077,1.5,4.35,4.3,2.03,2.03,2.03
2016/7/15,2.3254,2.4669,2.6722,2.8383,16.61,-1.42,1.38,2.05,2.82,-1.82,3.15,2078,1.5,4.35,4.3,2.03,2.03,2.03
2016/7/18,2.3113,2.4475,2.6721,2.824,15.19,1.1,3.36,4.23,2.9,1.39,5.66,2079,1.5,4.35,4.3,2.03,2.03,2.03
2016/7/19,2.293,2.4357,2.6583,2.8212,16.29,-1.04,4.45,3.78,1,1.37,1.72,2080,1.5,4.35,4.3,2.04,2.03,2.03
2016/7/20,2.2638,2.4099,2.6522,2.8047,15.25,-1.01,5.19,3.29,3.89,3.53,0.6,2081,1.5,4.35,4.3,2.04,2.03,2.04
2016/7/21,2.262,2.395,2.6225,2.7649,14.24,3.75,6.76,5.55,1.64,3.3,3.1,2082,1.5,4.35,4.3,2.07,2.04,2.04
2016/7/22,2.257,2.3962,2.6075,2.7874,17.99,0.56,0.67,0.83,0.35,0.16,-0.2,2083,1.5,4.35,4.3,2.1,2.04,2.06
2016/7/25,2.2638,2.3974,2.6042,2.7897,18.55,2.19,0.87,-0.05,0.54,-0.98,-2.81,2084,1.5,4.35,4.3,2.13,2.05,2.08
2016/7/26,2.2724,2.4142,2.5912,2.7986,20.74,-0.3,-0.67,-0.86,-2.45,-2.83,-3.31,2085,1.5,4.35,4.3,2.14,2.06,2.1
2016/7/27,2.254,2.4014,2.578,2.7824,20.44,0.56,-1.9,-1.92,-2.4,-2.58,-3.88,2086,1.5,4.35,4.3,2.06,2.07,2.1
2016/7/28,2.2432,2.3946,2.578,2.788,21,-2.34,-1.21,-0.87,-2.45,-1.23,-5.07,2087,1.5,4.35,4.3,2.03,2.07,2.09
2016/7/29,2.2423,2.3863,2.5836,2.7702,18.66,0.76,0.16,0.77,-3.87,1.1,-2.82,2088,1.5,4.35,4.3,2.04,2.07,2.08
2016/8/1,2.2495,2.385,2.5793,2.7735,19.42,0.65,-0.92,-1.33,-2.84,1.43,-3.49,2089,1.5,4.35,4.3,2.04,2.07,2.06
2016/8/2,2.2357,2.3541,2.5815,2.7822,20.07,-1.53,-0.19,-2.78,-2.41,-2.06,-4.22,2090,1.5,4.35,4.3,2.04,2.07,2.04
2016/8/3,2.2316,2.3497,2.5868,2.7722,18.54,1.25,-0.02,0.6,0.24,-2.69,-2.78,2091,1.5,4.35,4.3,2.04,2.07,2.04
2016/8/4,2.2211,2.3395,2.5741,2.772,19.79,-0.97,0.34,-3.91,-2.25,-2.45,0.24,2092,1.5,4.35,4.3,2.04,2.06,2.04
2016/8/5,2.2058,2.3311,2.5744,2.7626,18.82,-0.32,0.61,-0.48,-0.67,-1.03,0.01,2093,1.5,4.35,4.3,2.04,2.06,2.04
2016/8/8,2.1941,2.3297,2.5639,2.7489,18.5,1.38,-0.41,0.59,-0.93,-2.76,-3.96,2094,1.5,4.35,4.3,2.04,2.05,2.04
2016/8/9,2.1863,2.2991,2.5361,2.7349,19.88,-1.36,-2.59,-1.59,-1.97,-2.45,-1.24,2095,1.5,4.35,4.3,2.06,2.04,2.04
2016/8/10,2.1716,2.2881,2.5075,2.6927,18.52,1.61,0.62,-0.48,-0.66,-1.96,1.72,2096,1.5,4.35,4.3,2.07,2.04,2.05
2016/8/11,2.1627,2.2972,2.4897,2.691,20.13,-0.7,-4.25,-1.58,-0.36,-4.2,1.65,2097,1.5,4.35,4.3,2.07,2.05,2.06
2016/8/12,2.1543,2.288,2.4912,2.6855,19.43,-1.34,-1.09,-4.64,0.33,-3.59,2.27,2098,1.5,4.35,4.3,2.05,2.05,2.06
2016/8/15,2.1358,2.2637,2.465,2.6459,18.09,-0.8,1,-1.51,2.76,-2.16,5.25,2099,1.5,4.35,4.3,2.05,2.05,2.06
2016/8/16,2.1106,2.2515,2.4694,2.6423,17.29,1.85,1,0.37,0.72,-1.44,4.54,2100,1.5,4.35,4.3,2.05,2.05,2.06
2016/8/17,2.1137,2.2549,2.4894,2.6808,19.14,-3.26,-1.1,-0.36,-3.29,-3.38,2.32,2101,1.5,4.35,4.3,2.05,2.05,2.05
2016/8/18,2.1074,2.2435,2.5185,2.6773,15.88,2.46,2.67,1.66,1.46,4.15,5.89,2102,1.5,4.35,4.3,2.05,2.05,2.05
2016/8/19,2.1175,2.2625,2.513,2.6964,18.34,0.75,-3.55,-0.19,-0.55,0.49,7.12,2103,1.5,4.35,4.3,2.05,2.05,2.05
2016/8/22,2.1144,2.2681,2.5101,2.701,19.09,-0.8,-2.51,-1.52,-3.35,-4.55,4.56,2104,1.5,4.35,4.3,2,2.05,2.04
2016/8/23,2.1097,2.2792,2.5125,2.6954,18.29,-0.25,-0.63,-0.38,-0.86,0.35,8.39,2105,1.5,4.35,4.3,2.1,2.05,2.05
2016/8/24,2.121,2.2828,2.549,2.7294,18.04,0.51,0.74,-0.18,-1.48,2.2,8.53,2106,1.5,4.35,4.3,2.14,2.06,2.07
2016/8/25,2.1339,2.3016,2.5288,2.7143,18.55,-3.76,-1.01,1.22,-2.62,3.23,7.85,2107,1.5,4.35,4.3,2.09,2.06,2.07
2016/8/26,2.1299,2.2843,2.5587,2.7066,14.79,1.79,3.36,4.97,1.05,6.91,16.95,2108,1.5,4.35,4.3,2.07,2.06,2.08
2016/8/29,2.1383,2.3065,2.5357,2.7015,16.58,1.08,0.99,4.27,-0.65,6.76,12.22,2109,1.5,4.35,4.3,2.11,2.07,2.1
2016/8/30,2.1418,2.3041,2.5568,2.7334,17.66,1.12,0.25,0.35,-1.81,4.17,10.14,2110,1.5,4.35,4.3,2.11,2.08,2.1
2016/8/31,2.1417,2.3136,2.5548,2.7426,18.78,-1.24,-0.92,-2.93,-3.02,2.68,8.52,2111,1.5,4.35,4.3,2.1,2.08,2.09
2016/9/1,2.1338,2.2923,2.5604,2.7358,17.54,0.61,2.23,-0.2,2.49,4.23,10.75,2112,1.5,4.35,4.3,2.1,2.09,2.1
2016/9/2,2.131,2.2925,2.5566,2.7381,18.15,-0.58,1.61,-0.36,0.68,7.31,10.78,2113,1.5,4.35,4.3,2.09,2.09,2.1
2016/9/5,2.1458,2.3011,2.5752,2.7509,17.57,0.34,3.28,-1.83,-3.03,6.08,9.27,2114,1.5,4.35,4.3,2.1,2.1,2.1
2016/9/6,2.1466,2.3143,2.5848,2.7639,17.91,-0.05,0.1,-0.48,0.73,8.77,11.68,2115,1.5,4.35,4.3,2.1,2.1,2.1
2016/9/7,2.1484,2.3218,2.5862,2.7648,17.86,1.91,-2.01,-1.3,2.38,8.71,11.25,2116,1.5,4.35,4.3,2.11,2.1,2.1
2016/9/8,2.1505,2.3331,2.5814,2.7791,19.77,-0.01,-2.43,-3.84,2.01,6.63,6.19,2117,1.5,4.35,4.3,2.12,2.1,2.11
2016/9/9,2.1611,2.3332,2.5791,2.7767,19.76,1.09,-1.97,-3.92,1.94,11.98,6.63,2118,1.5,4.35,4.3,2.12,2.11,2.11
2016/9/12,2.1732,2.3316,2.5902,2.7987,20.85,-2.84,-5.11,-4.92,2.49,7.95,2.14,2119,1.5,4.35,4.3,2.16,2.11,2.12
2016/9/13,2.1688,2.3324,2.5931,2.7732,18.01,-2.16,-0.58,-2.16,3.82,9.79,3.28,2120,1.5,4.35,4.3,2.19,2.12,2.14
2016/9/14,2.1761,2.3404,2.5997,2.7582,15.85,1.49,0.71,-0.09,5.61,11.45,6.99,2121,1.5,4.35,4.3,2.16,2.12,2.15
2016/9/19,2.1815,2.3305,2.5841,2.7575,17.34,0.45,-1.41,2.69,4.43,10.95,4.55,2122,1.5,4.35,4.3,2.27,2.14,2.18
2016/9/20,2.1838,2.3373,2.5735,2.7514,17.79,-2.05,-1.95,1.04,7.67,11.14,1.06,2123,1.5,4.35,4.3,2.26,2.16,2.21
2016/9/21,2.19,2.3349,2.5956,2.753,15.74,1.69,0.19,-1.2,7.91,11.1,5.57,2124,1.5,4.35,4.3,2.27,2.18,2.23
2016/9/22,2.2165,2.3112,2.5895,2.7638,17.43,-0.87,-1.58,1.21,9.25,12.16,2.05,2125,1.5,4.35,4.3,2.2,2.19,2.23
2016/9/23,2.1881,2.3192,2.5745,2.7401,16.56,-0.63,-0.8,3.68,10.01,12.55,3.43,2126,1.5,4.35,4.3,2.17,2.19,2.24
2016/9/26,2.1789,2.3075,2.5684,2.7277,15.93,-0.09,4.1,5.85,10.47,10.03,4.53,2127,1.5,4.35,4.3,2.22,2.2,2.23
2016/9/27,2.1882,2.3162,2.5665,2.7249,15.84,0.09,2.99,5.86,15.9,10.55,4.49,2128,1.5,4.35,4.3,2.27,2.22,2.23
2016/9/28,2.1686,2.2915,2.5692,2.7285,15.93,-0.08,-1.39,7.41,12.87,7.06,9.01,2129,1.5,4.35,4.3,2.34,2.24,2.24
2016/9/29,2.1805,2.3162,2.5652,2.7237,15.85,-0.09,2.79,5.98,11.95,5.44,5.84,2130,1.5,4.35,4.3,2.31,2.25,2.26
2016/9/30,2.1598,2.3175,2.5801,2.7377,15.76,4.27,4.48,5.7,11.54,7.08,6.71,2131,1.5,4.35,4.3,2.34,2.27,2.3
2016/10/10,2.1773,2.3012,2.5178,2.7181,20.03,-1.2,1.75,1.74,8.26,1.86,4.92,2132,1.5,4.35,4.3,2.12,2.25,2.28
2016/10/11,2.1923,2.3181,2.515,2.7033,18.83,-4.29,2.87,6.63,10.1,0.02,-0.28,2133,1.5,4.35,4.3,2.12,2.24,2.25
2016/10/12,2.2178,2.3403,2.5359,2.6813,14.54,4.1,8.8,9.11,12.3,6.77,3.66,2134,1.5,4.35,4.3,2.14,2.22,2.21
2016/10/13,2.1754,2.2997,2.5278,2.7142,18.64,1.6,3.19,8.04,10.95,0.84,0.41,2135,1.5,4.35,4.3,2.15,2.22,2.17
2016/10/14,2.1621,2.2882,2.4985,2.7009,20.24,1.54,1.22,6.33,8.87,-0.25,-1.1,2136,1.5,4.35,4.3,2.16,2.22,2.14
2016/10/17,2.1608,2.2899,2.4773,2.6951,21.78,-0.08,-0.01,4.62,4.18,-1.32,3.73,2137,1.5,4.35,4.3,2.2,2.21,2.15
2016/10/18,2.1818,2.2805,2.4793,2.6963,21.7,1.64,3.76,10.04,4.69,-1.37,0.02,2138,1.5,4.35,4.3,2.31,2.22,2.19
2016/10/19,2.1677,2.2723,2.4583,2.6917,23.34,-1.51,0.31,5.46,-0.35,1.6,0.67,2139,1.5,4.35,4.3,2.33,2.22,2.23
2016/10/20,2.172,2.2508,2.4311,2.6494,21.83,-0.37,4.85,5.97,-0.54,-0.14,0.89,2140,1.5,4.35,4.3,2.3,2.22,2.26
2016/10/21,2.1553,2.236,2.4275,2.6421,21.46,0.31,5.11,5.84,1.38,1.01,-3,2141,1.5,4.35,4.3,2.4,2.22,2.31
2016/10/24,2.1578,2.2475,2.4302,2.6479,21.77,3.69,4.63,6.52,0.12,3.18,1,2142,1.5,4.35,4.3,2.33,2.24,2.33
2016/10/25,2.15,2.2618,2.4327,2.6873,25.46,-1.81,6.28,3.47,-6.61,-6.91,-6.44,2143,1.5,4.35,4.3,2.48,2.28,2.37
2016/10/26,2.1641,2.277,2.473,2.7095,23.65,3.03,5.15,3.19,-2.34,-5.45,-9.95,2144,1.5,4.35,4.3,2.44,2.31,2.39
2016/10/27,2.1818,2.2906,2.4481,2.7149,26.68,-0.11,1.12,2.91,-7.2,-7.63,-13.46,2145,1.5,4.35,4.3,2.46,2.34,2.42
2016/10/28,2.1934,2.2915,2.4375,2.7032,26.57,-0.17,0.73,2.54,-6.58,-7.43,-11.75,2146,1.5,4.35,4.3,2.43,2.37,2.43
2016/10/31,2.1907,2.286,2.4592,2.7232,26.4,5.34,1.89,-0.44,-5.94,-0.89,-5.67,2147,1.5,4.35,4.3,2.39,2.39,2.44
2016/11/1,2.1843,2.2925,2.4338,2.7512,31.74,-2.94,-2.81,-5.35,-11.41,-10.02,-11.68,2148,1.5,4.35,4.3,2.33,2.39,2.41
2016/11/2,2.1836,2.3052,2.4544,2.7424,28.8,-1,-1.96,-5.81,-3.86,-4.79,-7.01,2149,1.5,4.35,4.3,2.3,2.39,2.38
2016/11/3,2.1884,2.3042,2.4535,2.7315,27.8,-0.5,1.79,-6.51,-6.11,-5.08,-13.66,2150,1.5,4.35,4.3,2.22,2.38,2.34
2016/11/4,2.1555,2.2958,2.4561,2.7291,27.3,0.99,1.81,-4.46,-4.83,-8.84,-14.23,2151,1.5,4.35,4.3,2.13,2.35,2.28
2016/11/7,2.1492,2.2934,2.465,2.7479,28.29,0.64,-2.33,-6.4,-3.34,-5.52,-9.26,2152,1.5,4.35,4.3,2.13,2.33,2.22
2016/11/8,2.1639,2.2869,2.4844,2.7737,28.93,-2.09,-2.54,-10.08,-10.38,-9.91,-4.72,2153,1.5,4.35,4.3,2.15,2.3,2.19
2016/11/9,2.1626,2.2795,2.5015,2.7699,26.84,2.75,-3.85,-5.53,-8.64,-13.14,-1.58,2154,1.5,4.35,4.3,2.16,2.27,2.16
2016/11/10,2.1604,2.292,2.496,2.7919,29.59,-0.48,-8.3,-10.11,-10.54,-16.37,-2.95,2155,1.5,4.35,4.3,2.28,2.25,2.17
2016/11/11,2.1455,2.2896,2.5082,2.7993,29.11,-3.15,-6.27,-9.12,-9.97,-14.29,-6.27,2156,1.5,4.35,4.3,2.27,2.24,2.2
2016/11/14,2.1499,2.2757,2.5864,2.846,25.96,0.43,-4.07,-5.5,-0.45,-5.23,-3.72,2157,1.5,4.35,4.3,2.34,2.23,2.24
2016/11/15,2.1975,2.3241,2.6009,2.8648,26.39,-3.4,-7.54,-6.06,-4.67,-6.33,1.14,2158,1.5,4.35,4.3,2.33,2.23,2.28
