"","date_id","T_name","T_irret","T_close","T_settle","TF_name","TF_irret","TF_close","TF_settle","FutYHret","X10_5","rsv","K","D","DL","vt","ER","smooth","C","AMA","quan90","quan80","quan70","quan60","quan50","quan40","quan30","quan20","quan10","position_T","position_TF","lag_position_T","lag_position_TF","change_T","change_TF","return","cumret","ZHJE","KCSS"
"326",2017-03-02,"T1706.CFE",0.0361,95.115,95.09,"TF1706.CFE",0.0333,98.485,98.49,28,32.31,-0.233,-0.155797587374091,-0.0689459276979447,0.329999999999998,3.67,0.0899182561307897,0.366980837092956,0.134674934793447,26.3512656417407,28.364,28.33,27.769,27.67,27.165,26.67,24.37,23.33,21.933,0,0,0,0,-0.129999999999995,-0.0700000000000074,0,-0.250000000000057,859249.999999979,0
"327",2017-03-03,"T1706.CFE",0.036166667,94.975,95.04,"TF1706.CFE",0.0334,98.425,98.44,27.67,31.27,-0.233,-0.176347587374091,-0.089227684515127,0.659999999999997,3.34,0.19760479041916,0.327436929419849,0.107214942747899,26.4926536704612,28.364,28.33,27.769,27.67,27.33,26.67,25.832,23.33,22.536,0,0,0,0,-0.0499999999999972,-0.0499999999999972,0,-0.250000000000057,859249.999999979,0
"328",2017-03-06,"T1706.CFE",0.036266667,94.935,94.98,"TF1706.CFE",0.0335,98.35,98.395,27.67,32.89,-0.37,-0.204521462043111,-0.109879080371081,1,3,0.333333333333333,0.277595628415301,0.0770593329152856,26.5833791932257,28.364,28.33,27.769,27.67,27.5,26.868,26.568,23.602,23.264,0,0,0,0,-0.0600000000000023,-0.0450000000000017,0,-0.250000000000057,859249.999999979,0
"329",2017-03-07,"T1706.CFE",0.036066667,95.155,95.14,"TF1706.CFE",0.0333,98.49,98.49,27.67,32.04,-0.37,-0.229430552952202,-0.13024715851382,0.659999999999997,2.66,0.248120300751879,0.308886971527179,0.0954111611792323,26.6870549461616,28.364,28.33,27.769,27.67,27.67,27.198,26.67,24.47,23.33,0,0,0,0,0.159999999999997,0.0949999999999989,0,-0.250000000000057,859249.999999979,0
"330",2017-03-08,"T1706.CFE",0.036566667,94.675,94.73,"TF1706.CFE",0.0339,98.14,98.21,26.67,34.32,-0.682128240109141,-0.282085738725066,-0.153973388514487,1.33,3.33,0.399399399399399,0.253335302515631,0.064178775500686,26.6859603806007,28.364,28.33,27.769,27.67,27.67,27.198,26.67,25.998,23.33,0,0,0,0,-0.409999999999997,-0.280000000000001,0,-0.250000000000057,859249.999999979,0
"331",2017-03-09,"T1706.CFE",0.036766667,94.55,94.57,"TF1706.CFE",0.0342,98.05,98.095,25.67,28.45,-0.682128240109141,-0.334740924497929,-0.181057770373082,1.66,3.66,0.453551912568306,0.233449789483114,0.0544988042097103,26.6305917547335,28.364,28.33,27.769,27.67,27.67,27.198,26.67,26.198,23.636,1,-2,0,0,-0.160000000000011,-0.114999999999995,0,-0.250000000000057,859249.999999979,0
"332",2017-03-10,"T1706.CFE",0.036666667,94.685,94.665,"TF1706.CFE",0.0342,98.115,98.105,24.67,29.62,-0.682128240109141,-0.387396110270793,-0.211523086869104,2.66,4.66,0.570815450643776,0.190389080419335,0.0362480019429198,26.5595242209987,28.364,28.33,27.769,27.67,27.67,27.198,26.67,26.198,24.57,1,-2,1,-2,0.0950000000000131,0.0100000000000051,0.0314227524003512,-0.175000000000054,886249.99999998,36
"333",2017-03-13,"T1706.CFE",0.035866667,95.48,95.265,"TF1706.CFE",0.0335,98.505,98.405,23.67,28.85,-0.682128240109141,-0.440051296043656,-0.246039419752527,4.66,4.66,1,0.0327868852459016,0.00107497984412792,26.556418040702,28.364,28.33,27.769,27.67,27.67,27.198,26.67,26.198,24.57,1,-2,1,-2,0.599999999999994,0.299999999999997,0,-0.175000000000054,886249.99999998,36
"334",2017-03-14,"T1706.CFE",0.035566667,95.55,95.53,"TF1706.CFE",0.0332,98.61,98.55,23.67,24.94,-0.947867298578199,-0.511538025901476,-0.285715687255651,4.66,4.66,1,0.0327868852459016,0.00107497984412792,26.5533151994865,28.364,28.33,27.769,27.67,27.67,27.198,26.67,26.198,24.57,1,-2,1,-2,0.265000000000001,0.144999999999996,-0.0101551480959066,-0.200000000000045,877249.999999983,36
"335",2017-03-15,"T1706.CFE",0.035433333,95.67,95.63,"TF1706.CFE",0.033066667,98.605,98.6,23.67,25.43,-0.947867298578199,-0.583024755759296,-0.330493404094171,4.33,4.33,1,0.0327868852459016,0.00107497984412792,26.5502156937628,28.364,28.33,27.769,27.67,27.67,27.198,26.67,26.198,24.57,1,-2,1,-2,0.0999999999999943,0.0499999999999972,0,-0.200000000000045,877249.999999983,36
"336",2017-03-16,"T1706.CFE",0.034566667,96.355,96.295,"TF1706.CFE",0.032433333,98.89,98.88,21.33,20.39,-0.422145328719723,-0.601939288631268,-0.375107574219889,6.34,6.34,1,0.0327868852459016,0.00107497984412792,26.54460406711,28.364,28.33,27.769,27.67,27.67,27.198,26.67,26.198,23.67,1,-2,1,-2,0.665000000000006,0.280000000000001,0.0430891992020543,-0.0950000000000415,915049.999999984,36
"337",2017-03-17,"T1706.CFE",0.034466667,96.28,96.38,"TF1706.CFE",0.032433333,98.82,98.885,20.33,22.31,-0.275077559462254,-0.606147044577494,-0.418087519940229,7.34,7.34,1,0.0327868852459016,0.00107497984412792,26.5379234929986,28.364,28.33,27.769,27.67,27.67,27.198,26.67,25.47,23.67,1,-2,1,-2,0.0849999999999937,0.00500000000000966,0.029506584339644,-0.0200000000000671,942049.999999975,36
"338",2017-03-20,"T1706.CFE",0.034466667,96.365,96.4,"TF1706.CFE",0.0325,98.815,98.86,19.67,20.77,-0.193610842207164,-0.58850812879821,-0.456486186615739,8,8,1,0.0327868852459016,0.00107497984412792,26.5305406136726,28.364,28.33,27.769,27.67,27.67,27.198,26.67,24.47,23.436,1,-2,1,-2,0.0200000000000102,-0.0250000000000057,0.026750172496161,0.0499999999999545,967249.999999983,36
"339",2017-03-21,"T1706.CFE",0.034366667,96.58,96.48,"TF1706.CFE",0.032433333,98.955,98.89,19.33,20.52,-0.155576382380506,-0.567065767036261,-0.490249708024145,7.34,7.34,1,0.0327868852459016,0.00107497984412792,26.5228001776461,28.364,28.33,27.769,27.67,27.67,27.198,26.37,23.67,21.23,1,-2,1,-2,0.0799999999999983,0.0300000000000011,0.0074437839234931,0.0699999999999505,974449.999999982,36
"340",2017-03-22,"T1706.CFE",0.034266667,96.58,96.515,"TF1706.CFE",0.032533333,98.865,98.85,17.33,17.45,0.0268350434096293,-0.496169438684384,-0.511658078020077,8.34,8.34,1,0.0327868852459016,0.00107497984412792,26.512918102744,28.364,28.33,27.769,27.67,27.67,27.066,25.37,23.67,20.264,0,0,1,-2,0.0349999999999966,-0.0400000000000063,0.0424855046436492,0.18499999999996,1015849.99999998,36
"341",2017-03-23,"T1706.CFE",0.034133333,96.7,96.655,"TF1706.CFE",0.032333333,98.945,98.945,18,19.62,0.0268350434096293,-0.425273110332507,-0.520711296603534,6.67,8.01000000000001,0.83270911360799,0.0942182927078857,0.00887708668078883,26.4373481908395,28.364,28.33,27.769,27.67,27.67,27.066,24.37,23.202,19.636,0,0,0,0,0.140000000000001,0.0949999999999989,0,0.18499999999996,1015849.99999998,0
"342",2017-03-24,"T1706.CFE",0.033266667,97.315,97.33,"TF1706.CFE",0.031533333,99.26,99.3,17.33,15.54,0.0268350434096293,-0.35437678198063,-0.517409363774518,6.34,7.68000000000001,0.825520833333333,0.0968579234972679,0.00938145734420259,26.3519079922683,28.364,28.33,27.769,27.67,27.5,26.27,23.67,21.13,19.197,0,0,0,0,0.674999999999997,0.355000000000004,0,0.18499999999996,1015849.99999998,0
"343",2017-03-27,"T1706.CFE",0.0333,97.31,97.3,"TF1706.CFE",0.031433333,99.375,99.34,18.67,16.23,0.0268350434096293,-0.283480453628753,-0.501752279533028,5,9.02000000000001,0.554323725055432,0.1964450583403,0.0385906609463241,26.0554580855179,28.364,28.33,27.769,27.67,27.33,25.27,23.67,20.198,18.603,0,0,0,0,-0.0300000000000011,0.0400000000000063,0,0.18499999999996,1015849.99999998,0
"344",2017-03-28,"T1706.CFE",0.033766667,96.91,96.945,"TF1706.CFE",0.031733333,99.22,99.22,20.33,17.18,0.0268350434096293,-0.18601021942997,-0.469199498885877,3.34,10.68,0.312734082397004,0.285159943513231,0.0813161933844693,25.5898856286212,28.364,28.33,27.769,27.67,27,24.27,22.968,20.198,18.603,0,0,0,0,-0.355000000000004,-0.120000000000005,0,0.18499999999996,1015849.99999998,0
"345",2017-03-29,"T1706.CFE",0.0336,96.905,97.075,"TF1706.CFE",0.031633333,99.205,99.255,19.67,19.74,0.0268350434096293,-0.088539985231187,-0.419751021833066,1.66,9,0.184444444444444,0.332269581056466,0.11040307449544,24.9363120545601,28.33,28.066,27.67,27.466,26.17,23.67,21.03,19.67,18.603,0,0,0,0,0.13000000000001,0.0349999999999966,0,0.18499999999996,1015849.99999998,0
"346",2017-03-30,"T1706.CFE",0.033966667,96.85,96.785,"TF1706.CFE",0.0319,99.21,99.135,20.67,19.29,0.0299823633156969,-0.0433272160276451,-0.363889814572704,0.340000000000003,9,0.0377777777777782,0.386127504553734,0.149094449772894,24.300228606226,28.33,28,27.67,27.33,25.17,23.67,20.568,19.67,18.603,0,0,0,0,-0.290000000000006,-0.11999999999999,0,0.18499999999996,1015849.99999998,0
"347",2017-03-31,"T1706.CFE",0.033866667,96.84,96.85,"TF1706.CFE",0.031733333,99.24,99.205,21.33,19.77,0.0299823633156969,-0.01282122374985,-0.30455723248994,1.66,9,0.184444444444444,0.332269581056466,0.11040307449544,23.9723062361443,28.33,28,27.67,26.934,24.17,22.734,20.568,19.67,18.603,0,0,0,0,0.0649999999999977,0.0699999999999932,0,0.18499999999996,1015849.99999998,0
"348",2017-04-05,"T1706.CFE",0.034266667,96.54,96.52,"TF1706.CFE",0.032033333,99.055,99.06,22.33,21.14,0.0299823633156969,0.00953809680243609,-0.244752609929875,3,9.66,0.31055900621118,0.285958660014255,0.0817723552371484,23.8380109871941,28.33,27.736,27.432,26.07,23.67,21.93,20.568,19.67,18.603,0,0,0,0,-0.329999999999998,-0.144999999999996,0,0.18499999999996,1015849.99999998,0
"349",2017-04-06,"T1706.CFE",0.034066667,96.81,96.715,"TF1706.CFE",0.031933333,99.145,99.115,21.33,21.79,0.0309090909090912,0.0281866441313958,-0.185227368813109,4,8.66,0.46189376443418,0.230386552076629,0.0530779633777572,23.7048908718648,28.033,27.67,27.33,25.07,23.67,21.33,20.568,19.67,18.603,0,0,0,0,0.195000000000007,0.0549999999999926,0,0.18499999999996,1015849.99999998,0
"350",2017-04-07,"T1706.CFE",0.0336,97.16,97.06,"TF1706.CFE",0.031666667,99.265,99.24,19.33,18.46,0.0309090909090912,0.028594048881342,-0.132751020056537,1.33,9.98999999999999,0.133133133133133,0.35111176750521,0.123279473280633,23.1655566295211,28,27.67,26.868,24.07,23,21.33,20.33,19.602,18.603,0,0,0,0,0.344999999999999,0.125,0,0.18499999999996,1015849.99999998,0
"351",2017-04-10,"T1706.CFE",0.033866667,96.835,96.845,"TF1706.CFE",0.031933333,99.11,99.115,19.33,21.24,0.0309090909090912,0.0290014536312882,-0.0873235636601572,2,9.31999999999999,0.214592274678112,0.321198902413284,0.103168734911498,22.769847104372,27.703,27.398,25.97,23.67,21.83,21.066,20.132,19.33,18.603,0,0,0,0,-0.215000000000003,-0.125,0,0.18499999999996,1015849.99999998,0
"352",2017-04-11,"T1706.CFE",0.033766667,96.935,96.915,"TF1706.CFE",0.031866667,99.15,99.145,19,21.54,0.0309090909090912,0.0294088583812344,-0.0489449996239708,0.329999999999998,8.30999999999999,0.0397111913357399,0.385417529739007,0.148546672230118,22.2098488622012,27.703,27.398,24.97,23.67,21.33,20.534,19.67,19.33,18.603,0,0,0,0,0.0700000000000074,0.0300000000000011,0,0.18499999999996,1015849.99999998,0
"353",2017-04-12,"T1706.CFE",0.033966667,96.77,96.795,"TF1706.CFE",0.032166667,99,99.01,18,18.84,0.0309090909090912,0.0298162631311806,-0.0176153279479775,2.33,7.64999999999999,0.304575163398693,0.288156005571628,0.0830338835469958,21.8602887620267,27.703,26.87,23.97,22.866,21.33,20.33,19.568,19.264,18,0,0,0,0,-0.120000000000005,-0.134999999999991,0,0.18499999999996,1015849.99999998,0
"354",2017-04-13,"T1706.CFE",0.033933333,96.905,96.805,"TF1706.CFE",0.032233333,99.05,98.99,17,16.87,0.0591350397175641,0.033046262761974,0.0042903202712169,2.67,7.98999999999999,0.334167709637047,0.277289234493937,0.0768893195662335,21.4865844662191,27.67,25.87,23.67,21.73,21,20.066,19.33,18.934,17.933,0,0,0,0,0.0100000000000051,-0.0200000000000102,0,0.18499999999996,1015849.99999998,0
"355",2017-04-14,"T1706.CFE",0.0342,96.49,96.585,"TF1706.CFE",0.032466667,98.815,98.865,17.33,20.61,0.0609090909090911,0.0364536675119202,0.0167896855455276,3.34,7.31999999999999,0.456284153005465,0.232446474961927,0.054031363722226,21.2619985390826,27.67,24.87,23.67,21.33,20.5,19.67,19.33,18.536,17.33,0,0,0,0,-0.220000000000013,-0.125,0,0.18499999999996,1015849.99999998,0
"356",2017-04-17,"T1706.CFE",0.034833333,96.065,96.09,"TF1706.CFE",0.033133333,98.555,98.56,17,17.5,0.0627928772258671,0.0397347189029372,0.0250958790385858,4.33,6.98999999999999,0.619456366237482,0.172527498299679,0.0297657376695456,21.1351370086203,26.77,23.87,22.732,21.33,20.33,19.534,19.231,18,17.33,0,0,0,0,-0.49499999999999,-0.304999999999993,0,0.18499999999996,1015849.99999998,0
"357",2017-04-18,"T1706.CFE",0.034766667,96.15,96.16,"TF1706.CFE",0.0331,98.57,98.595,16.67,12.99,0.0909090909090909,0.0458273916622766,0.0309607405797985,5.66,6.31999999999999,0.895569620253165,0.0711350902676902,0.00506020106739243,21.1125425175632,25.77,23.67,21.63,20.934,20,19.33,18.901,17.866,17.297,0,0,0,0,0.0699999999999932,0.0349999999999966,0,0.18499999999996,1015849.99999998,0
"358",2017-04-19,"T1706.CFE",0.0347,96.275,96.19,"TF1706.CFE",0.033,98.67,98.625,17,14.9,0.0909090909090909,0.051920064421616,0.0351989373417165,4.33,5.64999999999999,0.76637168141593,0.118578267807921,0.014060805596327,21.0547168567172,24.77,23.67,21.33,20.466,19.67,19.33,18.469,17.33,17,0,0,0,0,0.0300000000000011,0.0300000000000011,0,0.18499999999996,1015849.99999998,0
"359",2017-04-20,"T1706.CFE",0.034666667,96.225,96.24,"TF1706.CFE",0.0329,98.655,98.67,17.67,15.02,0.1,0.0588291553307069,0.0382631884616476,1.66,4.31999999999999,0.384259259259259,0.258894960534305,0.0670266005900593,20.8278507918515,23.77,22.598,21.33,20.33,19.5,19.198,18,17.33,17,0,0,0,0,0.0499999999999972,0.0450000000000017,0,0.18499999999996,1015849.99999998,0
"360",2017-04-21,"T1706.CFE",0.035166667,95.835,95.85,"TF1706.CFE",0.033433333,98.41,98.43,17.33,14.84,0.111111111111111,0.0668493573509089,0.0420887193086043,2,4.66,0.429184549356223,0.242397804826567,0.0587566957847385,20.6223286369743,23.67,21.53,20.868,19.934,19.33,18.868,17.901,17.33,17,0,0,0,0,-0.390000000000001,-0.239999999999995,0,0.18499999999996,1015849.99999998,0
"361",2017-04-24,"T1706.CFE",0.035766667,95.39,95.355,"TF1706.CFE",0.0342,98.14,98.105,15.67,10.36,0.222222222222222,0.085980670482222,0.0477866409936977,3.33,5.99,0.555926544240401,0.195856482115,0.0383597615864634,20.4323584911622,23.67,21.33,20.432,19.67,19.33,18.402,17.568,17.33,17,0,0,0,0,-0.49499999999999,-0.325000000000003,0,0.18499999999996,1015849.99999998,0
"362",2017-04-25,"T1706.CFE",0.035133333,95.88,95.865,"TF1706.CFE",0.0335,98.385,98.4,16.33,13.21,0.25,0.107889761391313,0.0556347312947055,1.67,5.65,0.295575221238939,0.291460902364718,0.0849494576072555,20.0838653624274,22.464,21.33,20.33,19.466,19.165,18,17.33,17.264,16.967,0,0,0,0,0.509999999999991,0.295000000000002,0,0.18499999999996,1015849.99999998,0
"363",2017-04-26,"T1706.CFE",0.035066667,95.93,95.91,"TF1706.CFE",0.033533333,98.42,98.38,15.33,12.24,0.280575539568345,0.132856406257238,0.0659387456073113,1.67,5.64999999999999,0.295575221238938,0.291460902364718,0.0849494576072555,19.6800270783513,21.43,20.802,19.868,19.33,18.835,17.868,17.33,17,16.636,0,0,0,0,0.0450000000000017,-0.0200000000000102,0,0.18499999999996,1015849.99999998,0
"364",2017-04-27,"T1706.CFE",0.034766667,96.095,96.125,"TF1706.CFE",0.0334,98.405,98.455,13.67,11.73,0.4,0.166942902285482,0.0793284095596621,3.66,6.98,0.524355300859599,0.207449856733524,0.0430354430587598,19.4213829002393,21.33,20.398,19.67,19.33,18.335,17.534,17.33,17,16.264,0,0,0,0,0.215000000000003,0.0750000000000028,0,0.18499999999996,1015849.99999998,0
"365",2017-04-28,"T1706.CFE",0.035066667,95.91,95.885,"TF1706.CFE",0.0338,98.305,98.28,12.67,11.75,0.5175983436853,0.212611827563103,0.0969442255647804,4.33,7.65,0.566013071895425,0.192152576877746,0.0369226128007579,19.1721042035441,21.33,20.33,19.432,19.132,18,17.33,17.231,16.934,15.636,0,0,0,0,-0.239999999999995,-0.174999999999997,0,0.18499999999996,1015849.99999998,0
"366",2017-05-02,"T1706.CFE",0.035266667,95.775,95.735,"TF1706.CFE",0.0339,98.26,98.21,13.67,11.45,0.5175983436853,0.258092374209046,0.118779991095391,3,8.32,0.360576923076923,0.267591424968474,0.0716051707166585,18.7781250927485,20.736,19.802,19.33,18.802,17.835,17.33,17,16.602,15.164,0,0,0,0,-0.150000000000006,-0.0700000000000074,0,0.18499999999996,1015849.99999998,0
"367",2017-05-03,"T1706.CFE",0.035466667,95.665,95.6,"TF1706.CFE",0.0341,98.155,98.125,13.67,7.88,0.5175983436853,0.300761299486667,0.14427338187783,3.33,7.99,0.416770963704631,0.246956236278955,0.0609873826370672,18.466593913159,20.736,19.67,19.33,18.268,17.5,17.33,17,16.198,13.67,0,0,0,0,-0.135000000000005,-0.0849999999999937,0,0.18499999999996,1015849.99999998,0
"368",2017-05-04,"T1706.CFE",0.035866667,95.18,95.3,"TF1706.CFE",0.0348,97.765,97.81,10.67,11.77,0.600343053173242,0.351704695713082,0.174251845006977,7,10.32,0.678294573643411,0.1509213368916,0.0227772499291478,18.2890089450029,20.736,19.398,19.099,18,17.33,17.198,16.901,15.602,13.67,0,0,0,0,-0.299999999999997,-0.314999999999998,0,0.18499999999996,1015849.99999998,0
"369",2017-05-05,"T1706.CFE",0.036033333,95.235,95.145,"TF1706.CFE",0.0351,97.715,97.675,9.33,8.39,0.641538461538462,0.405858541866928,0.208954783660599,8,11.32,0.706713780918728,0.140485431269188,0.0197361563988899,18.1121925432853,20.736,19.398,18.769,17.802,17.33,17,16.568,14.998,13.57,0,0,0,0,-0.155000000000001,-0.135000000000005,0,0.18499999999996,1015849.99999998,0
"370",2017-05-08,"T1706.CFE",0.036366667,94.84,94.905,"TF1706.CFE",0.0355,97.465,97.5,8.67,6.68,0.658857979502196,0.460633228706037,0.248333170796112,7,10.32,0.678294573643411,0.1509213368916,0.0227772499291478,17.8971253638478,20.736,19.398,18.769,17.802,17.33,17,16.132,13.67,12.47,0,0,0,0,-0.239999999999995,-0.174999999999997,0,0.18499999999996,1015849.99999998,0
"371",2017-05-09,"T1706.CFE",0.036533333,94.7,94.76,"TF1706.CFE",0.0357,97.375,97.405,8.33,10.83,0.667142857142857,0.5051252921981,0.2902476329677,8,10,0.8,0.106229508196721,0.0112847084117173,17.7891631437784,20.736,19.398,18.769,17.466,17.165,16.868,15.568,13.67,10.536,0,0,0,0,-0.144999999999996,-0.0949999999999989,0,0.18499999999996,1015849.99999998,0
"372",2017-05-10,"T1706.CFE",0.037266667,94.255,94.19,"TF1706.CFE",0.036733333,96.97,96.95,5.33,7.14,0.725882352941177,0.552713527492218,0.33473000957779,10,12,0.833333333333333,0.0939890710382513,0.00883394547463345,17.6790995759067,20.736,19.398,18.769,17.466,17,16.534,14.832,13.47,9.264,0,0,0,0,-0.570000000000007,-0.454999999999998,0,0.18499999999996,1015849.99999998,0
"373",2017-05-11,"T1709.CFE",0.0372,94.315,94.295,"TF1709.CFE",0.0359,97.41,97.375,13,-1.49,0.725882352941177,0.597244208829501,0.381168789835017,0.67,18.01,0.0372015546918379,0.386339101227915,0.149257901137593,16.9807069939931,20.736,19.398,18.3,17.33,17,16.066,13.67,12.934,9.264,0,0,0,0,0.105000000000004,0.424999999999997,0,0.18499999999996,1015849.99999998,0
"374",2017-05-12,"T1709.CFE",0.037466667,93.995,94.09,"TF1709.CFE",0.0364,97.095,97.14,10.67,-1.93,0.725882352941177,0.629832444123619,0.42745774401883,2,19.34,0.103412616339193,0.362025531049214,0.131062485131466,16.1536100524238,20.736,19.33,17.769,17.132,16.835,15.534,13.67,12.27,9.264,0,0,0,0,-0.204999999999998,-0.234999999999999,0,0.18499999999996,1015849.99999998,0
"375",2017-05-15,"T1709.CFE",0.036933333,94.515,94.49,"TF1709.CFE",0.035833333,97.39,97.4,11,-2.14,0.725882352941177,0.650660845049206,0.471262645767441,2.67,18.67,0.143010176754151,0.347484787552574,0.120745677580458,15.5313339146584,20.736,19.066,17.432,17,16.5,14.666,13.469,10.934,9.264,0,0,0,0,0.399999999999991,0.260000000000005,0,0.18499999999996,1015849.99999998,0
"376",2017-05-16,"T1709.CFE",0.037266667,94.325,94.245,"TF1709.CFE",0.0361,97.345,97.27,11.67,-3.15,0.725882352941177,0.671489245974794,0.512602332944015,2,19.34,0.103412616339193,0.362025531049214,0.131062485131466,15.0252578958809,19.53,18.2,17.33,17,16,13.67,12.901,10.934,9.264,0,0,0,0,-0.24499999999999,-0.13000000000001,0,0.18499999999996,1015849.99999998,0
"377",2017-05-17,"T1709.CFE",0.0371,94.445,94.365,"TF1709.CFE",0.036166667,97.29,97.255,9.33,-4.2,0.725882352941177,0.692317646900382,0.551757967685387,1.34,18.68,0.0717344753747323,0.373658159862393,0.13962042043175,14.2300835939908,19.33,17.736,17.099,16.802,15.5,13.67,12.37,10.67,9.264,0,0,0,0,0.11999999999999,-0.0150000000000006,0,0.18499999999996,1015849.99999998,0
"378",2017-05-18,"T1709.CFE",0.0366,94.705,94.76,"TF1709.CFE",0.0358,97.355,97.41,8,-5.93,0.77125,0.709408341583057,0.587528332272384,1.33,18.67,0.0712372790573112,0.373840736870758,0.139756896544071,13.3593864456845,19.033,17.398,17,16.466,14.5,13.402,11.469,10.402,8.636,0,0,0,0,0.39500000000001,0.155000000000001,0,0.18499999999996,1015849.99999998,0
"379",2017-05-19,"T1709.CFE",0.0368,94.66,94.6,"TF1709.CFE",0.0363,97.265,97.205,5,-5.37,0.884159106769016,0.733670406106113,0.620309518696303,3.67,21.01,0.174678724416944,0.335855681525581,0.112799038813013,12.4164556895447,18.1,17.33,17,15.934,13.67,12.868,10.901,9.33,8.297,0,0,0,0,-0.160000000000011,-0.204999999999998,0,0.18499999999996,1015849.99999998,0
"380",2017-05-22,"T1709.CFE",0.037366667,94.085,94.175,"TF1709.CFE",0.0369,96.895,96.935,4.67,-4.24,0.886766712141883,0.756461279370082,0.649892323762707,3.66,21,0.174285714285714,0.336,0.112896,11.5419118280179,17.703,17.066,16.769,15.466,13.67,12.27,10.67,9.198,7.733,0,0,0,0,-0.424999999999997,-0.269999999999996,0,0.18499999999996,1015849.99999998,0
"381",2017-05-23,"T1709.CFE",0.0374,94.065,94.13,"TF1709.CFE",0.0366,97.06,97.055,8,-3.7,0.907187718073971,0.780465765463193,0.677426371089217,2.67,21.33,0.125175808720113,0.354033801388024,0.125339932525255,11.0979688384837,17.364,17,16.432,14.334,13.335,11.402,10.268,8.602,7.733,0,0,0,0,-0.0450000000000017,0.120000000000005,0,0.18499999999996,1015849.99999998,0
"382",2017-05-24,"T1709.CFE",0.0372,94.305,94.3,"TF1709.CFE",0.0361,97.255,97.29,11,0.29,0.975243810952738,0.805401911264349,0.70269520946643,2,16.66,0.120048019207683,0.355916792946687,0.126676763501455,11.0855584631006,17.33,17,15.868,13.67,12.835,11,10.268,8.602,7.733,0,0,0,0,0.170000000000002,0.234999999999999,0,0.18499999999996,1015849.99999998,0
"383",2017-05-25,"T1709.CFE",0.0372,94.395,94.3,"TF1709.CFE",0.036166667,97.295,97.25,10.33,0.88,1,0.832813675970231,0.726252156180503,0.34,15,0.0226666666666667,0.39167650273224,0.153410482792559,10.9696478744983,17.033,16.736,15.432,13.67,12.17,10.868,10.03,8.602,7.733,0,0,0,0,0,-0.0400000000000063,0,0.18499999999996,1015849.99999998,0
"384",2017-05-26,"T1709.CFE",0.0372,94.3,94.27,"TF1709.CFE",0.036266667,97.22,97.22,9.33,-1.49,1,0.860225440676114,0.749291455835752,1.67,15.67,0.106573069559668,0.360864971178089,0.130223527423363,10.7561271445489,17.033,16.398,14.168,13.268,11.335,10.67,9.33,8.602,7.733,0,0,0,0,-0.0300000000000011,-0.0300000000000011,0,0.18499999999996,1015849.99999998,0
"385",2017-05-31,"T1709.CFE",0.0367,94.71,94.67,"TF1709.CFE",0.035566667,97.54,97.525,11.33,2.68,1,0.887637205381996,0.772989091869031,0.34,17,0.02,0.392655737704918,0.154178528352593,10.8446060168639,17,15.802,13.67,12.802,11.165,10.67,9.33,8.602,7.733,0,0,0,0,0.400000000000006,0.305000000000007,0,0.18499999999996,1015849.99999998,0
"386",2017-06-01,"T1709.CFE",0.036633333,94.81,94.72,"TF1709.CFE",0.035333333,97.7,97.62,13,5.25,1,0.915048970087879,0.79734506428034,3.67,16.33,0.224739742804654,0.317472619035668,0.100788863837366,11.0618457275461,16.703,15.398,13.67,12.802,11.165,10.67,9.33,8.602,7.733,0,0,0,0,0.0499999999999972,0.0949999999999989,0,0.18499999999996,1015849.99999998,0
"387",2017-06-02,"T1709.CFE",0.0366,94.78,94.765,"TF1709.CFE",0.035266667,97.66,97.645,13.33,5.15,1,0.942460734793761,0.822359373069677,5.33,15.33,0.347684279191128,0.272325772887192,0.0741613265786066,11.2300550572762,16.397,14.002,13.432,12.802,11.165,10.67,9.33,8.602,7.733,0,0,0,0,0.0450000000000017,0.0249999999999915,0,0.18499999999996,1015849.99999998,0
"388",2017-06-05,"T1709.CFE",0.0362,95.01,95.085,"TF1709.CFE",0.0349,97.785,97.81,13,3.31,1,0.965335734793761,0.847952112390748,8,12.66,0.631911532385466,0.167953797943698,0.0282084782437124,11.2799825106856,15.736,13.67,13.099,12.802,11.165,10.67,9.33,8.602,7.733,0,0,0,0,0.319999999999993,0.165000000000006,0,0.18499999999996,1015849.99999998,0
"389",2017-06-06,"T1709.CFE",0.0365,94.835,94.83,"TF1709.CFE",0.035166667,97.69,97.695,13.33,5.07,1.02685624012638,0.979605448129497,0.872545616593086,8.66,12.66,0.684044233807267,0.148809986274053,0.0221444120148838,11.3253789426067,15.364,13.67,13.099,12.802,11.165,10.67,9.33,8.602,7.733,-1,2,0,0,-0.254999999999995,-0.115000000000009,0,0.18499999999996,1015849.99999998,0
"390",2017-06-07,"T1709.CFE",0.036433333,94.94,94.875,"TF1709.CFE",0.035433333,97.63,97.58,10,3.89,1.11492281303602,1.00242105821891,0.897141594477969,2,12.66,0.157977883096367,0.341988449485924,0.116956099581787,11.1703677910116,13.836,13.398,13,12.07,11,10.534,9.33,8.602,7.733,0,0,-1,2,0.0450000000000017,-0.114999999999995,-0.11640498105035,-0.0900000000000318,897599.999999989,43
