sec_name,LASTDELIVERY_DATE,bond_cd,ptmyear,anal_precupn,nxcupn,couponrate,interestfrequency
TF1503.CFE,2015/3/18,140003.IB,5.832876712,2015/1/16,2016/1/16,4.44,1
TF1503.CFE,2015/3/18,140006.IB,6.043835616,2014/4/3,2015/4/3,4.33,1
TF1503.CFE,2015/3/18,140008.IB,4.101369863,2014/4/24,2015/4/24,4.04,1
TF1503.CFE,2015/3/18,140013.IB,6.293150685,2014/7/3,2015/7/3,4.02,1
TF1503.CFE,2015/3/18,140024.IB,6.6,2014/10/23,2015/10/23,3.7,1
TF1503.CFE,2015/3/18,140026.IB,4.619178082,2014/10/30,2015/10/30,3.53,1
TF1503.CFE,2015/3/18,150002.IB,6.849315068,2015/1/22,2016/1/22,3.36,1
TF1503.CFE,2015/3/18,150003.IB,4.887671233,2015/2/5,2016/2/5,3.31,1
TF1506.CFE,2015/6/17,050012.IB,5.41369863,2015/5/15,2015/11/15,3.65,2
TF1506.CFE,2015/6/17,060019.IB,6.41369863,2015/5/15,2015/11/15,3.27,2
TF1506.CFE,2015/6/17,090016.IB,4.098630137,2015/1/23,2015/7/23,3.48,2
TF1506.CFE,2015/6/17,090023.IB,4.252054795,2015/3/17,2015/9/17,3.44,2
TF1506.CFE,2015/6/17,090027.IB,4.38630137,2015/5/5,2015/11/5,3.68,2
TF1506.CFE,2015/6/17,100002.IB,4.635616438,2015/2/4,2015/8/4,3.43,2
TF1506.CFE,2015/6/17,100007.IB,4.770491803,2015/3/25,2015/9/25,3.36,2
TF1506.CFE,2015/6/17,100012.IB,4.904371585,2015/5/13,2015/11/13,3.25,2
TF1506.CFE,2015/6/17,100024.IB,5.134246575,2015/2/5,2015/8/5,3.28,2
TF1506.CFE,2015/6/17,100031.IB,5.249315068,2015/3/16,2015/9/16,3.29,2
TF1506.CFE,2015/6/17,100034.IB,5.364383562,2015/4/28,2015/10/28,3.67,2
TF1506.CFE,2015/6/17,110002.IB,5.594520548,2015/1/20,2015/7/20,3.94,2
TF1506.CFE,2015/6/17,110008.IB,5.74863388,2015/3/17,2015/9/17,3.83,2
TF1506.CFE,2015/6/17,110019.IB,6.169863014,2015/2/18,2015/8/18,3.93,2
TF1506.CFE,2015/6/17,110024.IB,6.419178082,2015/5/17,2015/11/17,3.57,2
TF1506.CFE,2015/6/17,120004.IB,6.687671233,2015/2/23,2015/8/23,3.51,2
TF1506.CFE,2015/6/17,120009.IB,6.93442623,2015/5/24,2015/11/24,3.36,2
TF1506.CFE,2015/6/17,120016.IB,4.221917808,2014/9/6,2015/9/6,3.25,1
TF1506.CFE,2015/6/17,130003.IB,4.605479452,2015/1/24,2016/1/24,3.42,1
TF1506.CFE,2015/6/17,130008.IB,4.836065574,2015/4/18,2016/4/18,3.29,1
TF1506.CFE,2015/6/17,130015.IB,5.065753425,2014/7/11,2015/7/11,3.46,1
TF1506.CFE,2015/6/17,130020.IB,5.334246575,2014/10/17,2015/10/17,4.07,1
TF1506.CFE,2015/6/17,140003.IB,5.583561644,2015/1/16,2016/1/16,4.44,1
TF1506.CFE,2015/6/17,140006.IB,5.795081967,2015/4/3,2016/4/3,4.33,1
TF1506.CFE,2015/6/17,140024.IB,6.350684932,2014/10/23,2015/10/23,3.7,1
TF1506.CFE,2015/6/17,140026.IB,4.369863014,2014/10/30,2015/10/30,3.53,1
TF1506.CFE,2015/6/17,150002.IB,6.6,2015/1/22,2016/1/22,3.36,1
TF1506.CFE,2015/6/17,150003.IB,4.638356164,2015/2/5,2016/2/5,3.31,1
TF1506.CFE,2015/6/17,150007.IB,6.830601093,2015/4/16,2016/4/16,3.54,1
TF1506.CFE,2015/6/17,150011.IB,4.945355191,2015/5/28,2016/5/28,3.1,1
TF1509.CFE,2015/9/16,050012.IB,5.164383562,2015/5/15,2015/11/15,3.65,2
TF1509.CFE,2015/9/16,060019.IB,6.164383562,2015/5/15,2015/11/15,3.27,2
TF1509.CFE,2015/9/16,090027.IB,4.136986301,2015/5/5,2015/11/5,3.68,2
TF1509.CFE,2015/9/16,100002.IB,4.38630137,2015/8/4,2016/2/4,3.43,2
TF1509.CFE,2015/9/16,100012.IB,4.655737705,2015/5/13,2015/11/13,3.25,2
TF1509.CFE,2015/9/16,100019.IB,4.770491803,2015/6/24,2015/12/24,3.41,2
TF1509.CFE,2015/9/16,100024.IB,4.885245902,2015/8/5,2016/2/5,3.28,2
TF1509.CFE,2015/9/16,100034.IB,5.115068493,2015/4/28,2015/10/28,3.67,2
TF1509.CFE,2015/9/16,100041.IB,5.249315068,2015/6/16,2015/12/16,3.77,2
TF1509.CFE,2015/9/16,110002.IB,5.345205479,2015/7/20,2016/1/20,3.94,2
TF1509.CFE,2015/9/16,110015.IB,5.74863388,2015/6/16,2015/12/16,3.99,2
TF1509.CFE,2015/9/16,110019.IB,5.920765027,2015/8/18,2016/2/18,3.93,2
TF1509.CFE,2015/9/16,110024.IB,6.169863014,2015/5/17,2015/11/17,3.57,2
TF1509.CFE,2015/9/16,120004.IB,6.438356164,2015/8/23,2016/2/23,3.51,2
TF1509.CFE,2015/9/16,120009.IB,6.68579235,2015/5/24,2015/11/24,3.36,2
TF1509.CFE,2015/9/16,120015.IB,6.93442623,2015/8/23,2016/2/23,3.39,2
TF1509.CFE,2015/9/16,130003.IB,4.356164384,2015/1/24,2016/1/24,3.42,1
TF1509.CFE,2015/9/16,130008.IB,4.587431694,2015/4/18,2016/4/18,3.29,1
TF1509.CFE,2015/9/16,130015.IB,4.816939891,2015/7/11,2016/7/11,3.46,1
TF1509.CFE,2015/9/16,130020.IB,5.084931507,2014/10/17,2015/10/17,4.07,1
TF1509.CFE,2015/9/16,140003.IB,5.334246575,2015/1/16,2016/1/16,4.44,1
TF1509.CFE,2015/9/16,140006.IB,5.546448087,2015/4/3,2016/4/3,4.33,1
TF1509.CFE,2015/9/16,140013.IB,5.795081967,2015/7/3,2016/7/3,4.02,1
TF1509.CFE,2015/9/16,140024.IB,6.101369863,2014/10/23,2015/10/23,3.7,1
TF1509.CFE,2015/9/16,140026.IB,4.120547945,2014/10/30,2015/10/30,3.53,1
TF1509.CFE,2015/9/16,150002.IB,6.350684932,2015/1/22,2016/1/22,3.36,1
TF1509.CFE,2015/9/16,150003.IB,4.389041096,2015/2/5,2016/2/5,3.31,1
TF1509.CFE,2015/9/16,150007.IB,6.581967213,2015/4/16,2016/4/16,3.54,1
TF1509.CFE,2015/9/16,150011.IB,4.696721311,2015/5/28,2016/5/28,3.1,1
TF1509.CFE,2015/9/16,150014.IB,6.81147541,2015/7/9,2016/7/9,3.3,1
TF1512.CFE,2015/12/16,050012.IB,4.915300546,2015/11/15,2016/5/15,3.65,2
TF1512.CFE,2015/12/16,100002.IB,4.136986301,2015/8/4,2016/2/4,3.43,2
TF1512.CFE,2015/12/16,100007.IB,4.273224044,2015/9/25,2016/3/25,3.36,2
TF1512.CFE,2015/12/16,100012.IB,4.407103825,2015/11/13,2016/5/13,3.25,2
TF1512.CFE,2015/12/16,100024.IB,4.636612022,2015/8/5,2016/2/5,3.28,2
TF1512.CFE,2015/12/16,100031.IB,4.75136612,2015/9/16,2016/3/16,3.29,2
TF1512.CFE,2015/12/16,100034.IB,4.866120219,2015/10/28,2016/4/28,3.67,2
TF1512.CFE,2015/12/16,110002.IB,5.095890411,2015/7/20,2016/1/20,3.94,2
TF1512.CFE,2015/12/16,130003.IB,4.106849315,2015/1/24,2016/1/24,3.42,1
TF1512.CFE,2015/12/16,130008.IB,4.338797814,2015/4/18,2016/4/18,3.29,1
TF1512.CFE,2015/12/16,130015.IB,4.568306011,2015/7/11,2016/7/11,3.46,1
TF1512.CFE,2015/12/16,130020.IB,4.836065574,2015/10/17,2016/10/17,4.07,1
TF1512.CFE,2015/12/16,140003.IB,5.084931507,2015/1/16,2016/1/16,4.44,1
TF1512.CFE,2015/12/16,150003.IB,4.139726027,2015/2/5,2016/2/5,3.31,1
TF1512.CFE,2015/12/16,150011.IB,4.448087432,2015/5/28,2016/5/28,3.1,1
TF1512.CFE,2015/12/16,150019.IB,4.729508197,2015/9/8,2016/9/8,3.14,1
TF1603.CFE,2016/3/16,050012.IB,4.666666667,2015/11/15,2016/5/15,3.65,2
TF1603.CFE,2016/3/16,100012.IB,4.158469945,2015/11/13,2016/5/13,3.25,2
TF1603.CFE,2016/3/16,100019.IB,4.273224044,2015/12/24,2016/6/24,3.41,2
TF1603.CFE,2016/3/16,100024.IB,4.387978142,2016/2/5,2016/8/5,3.28,2
TF1603.CFE,2016/3/16,100034.IB,4.617486339,2015/10/28,2016/4/28,3.67,2
TF1603.CFE,2016/3/16,100041.IB,4.75136612,2015/12/16,2016/6/16,3.77,2
TF1603.CFE,2016/3/16,110002.IB,4.846994536,2016/1/20,2016/7/20,3.94,2
TF1603.CFE,2016/3/16,130008.IB,4.090163934,2015/4/18,2016/4/18,3.29,1
TF1603.CFE,2016/3/16,130015.IB,4.319672131,2015/7/11,2016/7/11,3.46,1
TF1603.CFE,2016/3/16,130020.IB,4.587431694,2015/10/17,2016/10/17,4.07,1
TF1603.CFE,2016/3/16,140003.IB,4.836065574,2016/1/16,2017/1/16,4.44,1
TF1603.CFE,2016/3/16,140006.IB,5.049180328,2015/4/3,2016/4/3,4.33,1
TF1603.CFE,2016/3/16,150011.IB,4.199453552,2015/5/28,2016/5/28,3.1,1
TF1603.CFE,2016/3/16,150019.IB,4.480874317,2015/9/8,2016/9/8,3.14,1
TF1603.CFE,2016/3/16,160002.IB,4.830601093,2016/1/14,2017/1/14,2.53,1
TF1606.CFE,2016/6/16,050012.IB,4.415300546,2016/5/15,2016/11/15,3.65,2
TF1606.CFE,2016/6/16,100024.IB,4.136612022,2016/2/5,2016/8/5,3.28,2
TF1606.CFE,2016/6/16,100031.IB,4.25136612,2016/3/16,2016/9/16,3.29,2
TF1606.CFE,2016/6/16,100034.IB,4.366120219,2016/4/28,2016/10/28,3.67,2
TF1606.CFE,2016/6/16,110002.IB,4.595628415,2016/1/20,2016/7/20,3.94,2
TF1606.CFE,2016/6/16,110008.IB,4.750684932,2016/3/17,2016/9/17,3.83,2
TF1606.CFE,2016/6/16,110019.IB,5.172131148,2016/2/18,2016/8/18,3.93,2
TF1606.CFE,2016/6/16,130015.IB,4.068306011,2015/7/11,2016/7/11,3.46,1
TF1606.CFE,2016/6/16,130020.IB,4.336065574,2015/10/17,2016/10/17,4.07,1
TF1606.CFE,2016/6/16,140003.IB,4.584699454,2016/1/16,2017/1/16,4.44,1
TF1606.CFE,2016/6/16,140006.IB,4.797260274,2016/4/3,2017/4/3,4.33,1
TF1606.CFE,2016/6/16,140013.IB,5.046448087,2015/7/3,2016/7/3,4.02,1
TF1606.CFE,2016/6/16,150019.IB,4.229508197,2015/9/8,2016/9/8,3.14,1
TF1606.CFE,2016/6/16,160002.IB,4.579234973,2016/1/14,2017/1/14,2.53,1
TF1606.CFE,2016/6/16,160007.IB,4.82739726,2016/4/14,2017/4/14,2.58,1
TF1609.CFE,2016/9/14,050012.IB,4.169398907,2016/5/15,2016/11/15,3.65,2
TF1609.CFE,2016/9/14,060019.IB,5.169398907,2016/5/15,2016/11/15,3.27,2
TF1609.CFE,2016/9/14,100034.IB,4.120218579,2016/4/28,2016/10/28,3.67,2
TF1609.CFE,2016/9/14,100041.IB,4.254098361,2016/6/16,2016/12/16,3.77,2
TF1609.CFE,2016/9/14,110002.IB,4.349726776,2016/7/20,2017/1/20,3.94,2
TF1609.CFE,2016/9/14,110015.IB,4.753424658,2016/6/16,2016/12/16,3.99,2
TF1609.CFE,2016/9/14,110019.IB,4.926027397,2016/8/18,2017/2/18,3.93,2
TF1609.CFE,2016/9/14,110024.IB,5.174863388,2016/5/17,2016/11/17,3.57,2
TF1609.CFE,2016/9/14,130020.IB,4.090163934,2015/10/17,2016/10/17,4.07,1
TF1609.CFE,2016/9/14,140003.IB,4.338797814,2016/1/16,2017/1/16,4.44,1
TF1609.CFE,2016/9/14,140006.IB,4.550684932,2016/4/3,2017/4/3,4.33,1
TF1609.CFE,2016/9/14,140013.IB,4.8,2016/7/3,2017/7/3,4.02,1
TF1609.CFE,2016/9/14,140024.IB,5.106557377,2015/10/23,2016/10/23,3.7,1
TF1609.CFE,2016/9/14,160002.IB,4.333333333,2016/1/14,2017/1/14,2.53,1
TF1609.CFE,2016/9/14,160007.IB,4.580821918,2016/4/14,2017/4/14,2.58,1
TF1609.CFE,2016/9/14,160015.IB,4.830136986,2016/7/14,2017/7/14,2.65,1
TF1612.CFE,2016/12/14,060019.IB,4.920547945,2016/11/15,2017/5/15,3.27,2
TF1612.CFE,2016/12/14,110002.IB,4.101092896,2016/7/20,2017/1/20,3.94,2
TF1612.CFE,2016/12/14,110008.IB,4.254794521,2016/9/17,2017/3/17,3.83,2
TF1612.CFE,2016/12/14,110019.IB,4.676712329,2016/8/18,2017/2/18,3.93,2
TF1612.CFE,2016/12/14,110024.IB,4.926027397,2016/11/17,2017/5/17,3.57,2
TF1612.CFE,2016/12/14,120004.IB,5.193989071,2016/8/23,2017/2/23,3.51,2
TF1612.CFE,2016/12/14,140003.IB,4.090163934,2016/1/16,2017/1/16,4.44,1
TF1612.CFE,2016/12/14,140006.IB,4.301369863,2016/4/3,2017/4/3,4.33,1
TF1612.CFE,2016/12/14,140013.IB,4.550684932,2016/7/3,2017/7/3,4.02,1
TF1612.CFE,2016/12/14,140024.IB,4.857534247,2016/10/23,2017/10/23,3.7,1
TF1612.CFE,2016/12/14,150002.IB,5.106557377,2016/1/22,2017/1/22,3.36,1
TF1612.CFE,2016/12/14,160002.IB,4.084699454,2016/1/14,2017/1/14,2.53,1
TF1612.CFE,2016/12/14,160007.IB,4.331506849,2016/4/14,2017/4/14,2.58,1
TF1612.CFE,2016/12/14,160015.IB,4.580821918,2016/7/14,2017/7/14,2.65,1
TF1612.CFE,2016/12/14,160021.IB,4.849315068,2016/10/20,2017/10/20,2.39,1
TF1703.CFE,2017/3/15,060019.IB,4.671232877,2016/11/15,2017/5/15,3.27,2
TF1703.CFE,2017/3/15,110015.IB,4.254794521,2016/12/16,2017/6/16,3.99,2
TF1703.CFE,2017/3/15,110019.IB,4.42739726,2017/2/18,2017/8/18,3.93,2
TF1703.CFE,2017/3/15,110024.IB,4.676712329,2016/11/17,2017/5/17,3.57,2
TF1703.CFE,2017/3/15,120004.IB,4.945205479,2017/2/23,2017/8/23,3.51,2
TF1703.CFE,2017/3/15,120009.IB,5.191780822,2016/11/24,2017/5/24,3.36,2
TF1703.CFE,2017/3/15,140006.IB,4.052054795,2016/4/3,2017/4/3,4.33,1
TF1703.CFE,2017/3/15,140013.IB,4.301369863,2016/7/3,2017/7/3,4.02,1
TF1703.CFE,2017/3/15,140024.IB,4.608219178,2016/10/23,2017/10/23,3.7,1
TF1703.CFE,2017/3/15,150002.IB,4.857534247,2017/1/22,2018/1/22,3.36,1
TF1703.CFE,2017/3/15,150007.IB,5.087671233,2016/4/16,2017/4/16,3.54,1
TF1703.CFE,2017/3/15,160007.IB,4.082191781,2016/4/14,2017/4/14,2.58,1
TF1703.CFE,2017/3/15,160015.IB,4.331506849,2016/7/14,2017/7/14,2.65,1
TF1703.CFE,2017/3/15,160021.IB,4.6,2016/10/20,2017/10/20,2.39,1
TF1703.CFE,2017/3/15,170001.IB,4.830136986,2017/1/12,2018/1/12,2.88,1
TF1706.CFE,2017/6/14,060019.IB,4.421917808,2017/5/15,2017/11/15,3.27,2
TF1706.CFE,2017/6/14,110019.IB,4.178082192,2017/2/18,2017/8/18,3.93,2
TF1706.CFE,2017/6/14,110024.IB,4.42739726,2017/5/17,2017/11/17,3.57,2
TF1706.CFE,2017/6/14,120004.IB,4.695890411,2017/2/23,2017/8/23,3.51,2
TF1706.CFE,2017/6/14,120009.IB,4.942465753,2017/5/24,2017/11/24,3.36,2
TF1706.CFE,2017/6/14,120015.IB,5.191780822,2017/2/23,2017/8/23,3.39,2
TF1706.CFE,2017/6/14,140013.IB,4.052054795,2016/7/3,2017/7/3,4.02,1
TF1706.CFE,2017/6/14,140024.IB,4.35890411,2016/10/23,2017/10/23,3.7,1
TF1706.CFE,2017/6/14,150002.IB,4.608219178,2017/1/22,2018/1/22,3.36,1
TF1706.CFE,2017/6/14,150007.IB,4.838356164,2017/4/16,2018/4/16,3.54,1
TF1706.CFE,2017/6/14,150014.IB,5.068493151,2016/7/9,2017/7/9,3.3,1
TF1706.CFE,2017/6/14,160015.IB,4.082191781,2016/7/14,2017/7/14,2.65,1
TF1706.CFE,2017/6/14,160021.IB,4.350684932,2016/10/20,2017/10/20,2.39,1
TF1706.CFE,2017/6/14,170001.IB,4.580821918,2017/1/12,2018/1/12,2.88,1
TF1706.CFE,2017/6/14,170007.IB,4.830136986,2017/4/13,2018/4/13,3.13,1
TF1709.CFE,2017/9/13,060019.IB,4.17260274,2017/5/15,2017/11/15,3.27,2
TF1709.CFE,2017/9/13,110024.IB,4.178082192,2017/5/17,2017/11/17,3.57,2
TF1709.CFE,2017/9/13,120004.IB,4.446575342,2017/8/23,2018/2/23,3.51,2
TF1709.CFE,2017/9/13,120009.IB,4.693150685,2017/5/24,2017/11/24,3.36,2
TF1709.CFE,2017/9/13,120015.IB,4.942465753,2017/8/23,2018/2/23,3.39,2
TF1709.CFE,2017/9/13,140024.IB,4.109589041,2016/10/23,2017/10/23,3.7,1
TF1709.CFE,2017/9/13,150002.IB,4.35890411,2017/1/22,2018/1/22,3.36,1
TF1709.CFE,2017/9/13,150007.IB,4.589041096,2017/4/16,2018/4/16,3.54,1
TF1709.CFE,2017/9/13,150014.IB,4.819178082,2017/7/9,2018/7/9,3.3,1
TF1709.CFE,2017/9/13,150026.IB,5.106849315,2016/10/22,2017/10/22,3.05,1
TF1709.CFE,2017/9/13,160021.IB,4.101369863,2016/10/20,2017/10/20,2.39,1
TF1709.CFE,2017/9/13,170001.IB,4.331506849,2017/1/12,2018/1/12,2.88,1
TF1709.CFE,2017/9/13,170007.IB,4.580821918,2017/4/13,2018/4/13,3.13,1
TF1709.CFE,2017/9/13,170014.IB,4.830136986,2017/7/13,2018/7/13,3.47,1
TF1712.CFE,2017/12/13,080002.IB,5.210958904,2017/8/28,2018/2/28,4.16,2
TF1712.CFE,2017/12/13,120004.IB,4.197260274,2017/8/23,2018/2/23,3.51,2
TF1712.CFE,2017/12/13,120009.IB,4.443835616,2017/11/24,2018/5/24,3.36,2
TF1712.CFE,2017/12/13,120015.IB,4.693150685,2017/8/23,2018/2/23,3.39,2
TF1712.CFE,2017/12/13,130005.IB,5.191780822,2017/8/21,2018/2/21,3.52,2
TF1712.CFE,2017/12/13,150002.IB,4.109589041,2017/1/22,2018/1/22,3.36,1
TF1712.CFE,2017/12/13,150007.IB,4.339726027,2017/4/16,2018/4/16,3.54,1
TF1712.CFE,2017/12/13,150014.IB,4.569863014,2017/7/9,2018/7/9,3.3,1
TF1712.CFE,2017/12/13,150026.IB,4.857534247,2017/10/22,2018/10/22,3.05,1
TF1712.CFE,2017/12/13,1700003.IB,4.767123288,2017/9/19,2018/9/19,3.59,1
TF1712.CFE,2017/12/13,170001.IB,4.082191781,2017/1/12,2018/1/12,2.88,1
TF1712.CFE,2017/12/13,170007.IB,4.331506849,2017/4/13,2018/4/13,3.13,1
TF1712.CFE,2017/12/13,170014.IB,4.580821918,2017/7/13,2018/7/13,3.47,1
TF1712.CFE,2017/12/13,170021.IB,4.849315068,2017/10/19,2018/10/19,3.73,1
TF1803.CFE,2018/3/14,080002.IB,4.961643836,2018/2/28,2018/8/28,4.16,2
TF1803.CFE,2018/3/14,120009.IB,4.194520548,2017/11/24,2018/5/24,3.36,2
TF1803.CFE,2018/3/14,120015.IB,4.443835616,2018/2/23,2018/8/23,3.39,2
TF1803.CFE,2018/3/14,120021.IB,4.750684932,2017/12/13,2018/6/13,3.55,2
TF1803.CFE,2018/3/14,130005.IB,4.942465753,2018/2/21,2018/8/21,3.52,2
TF1803.CFE,2018/3/14,130011.IB,5.191780822,2017/11/23,2018/5/23,3.38,2
TF1803.CFE,2018/3/14,150007.IB,4.090410959,2017/4/16,2018/4/16,3.54,1
TF1803.CFE,2018/3/14,150014.IB,4.320547945,2017/7/9,2018/7/9,3.3,1
TF1803.CFE,2018/3/14,150026.IB,4.608219178,2017/10/22,2018/10/22,3.05,1
TF1803.CFE,2018/3/14,1700003.IB,4.517808219,2017/9/19,2018/9/19,3.59,1
TF1803.CFE,2018/3/14,170007.IB,4.082191781,2017/4/13,2018/4/13,3.13,1
TF1803.CFE,2018/3/14,170014.IB,4.331506849,2017/7/13,2018/7/13,3.47,1
TF1803.CFE,2018/3/14,170021.IB,4.6,2017/10/19,2018/10/19,3.73,1
TF1803.CFE,2018/3/14,180001.IB,4.849315068,2018/1/18,2019/1/18,3.81,1
TF1806.CFE,2018/6/13,080002.IB,4.712328767,2018/2/28,2018/8/28,4.16,2
TF1806.CFE,2018/6/13,120015.IB,4.194520548,2018/2/23,2018/8/23,3.39,2
TF1806.CFE,2018/6/13,130005.IB,4.693150685,2018/2/21,2018/8/21,3.52,2
TF1806.CFE,2018/6/13,130011.IB,4.942465753,2018/5/23,2018/11/23,3.38,2
TF1806.CFE,2018/6/13,130018.IB,5.191780822,2018/2/22,2018/8/22,4.08,2
TF1806.CFE,2018/6/13,150014.IB,4.071232877,2017/7/9,2018/7/9,3.3,1
TF1806.CFE,2018/6/13,150026.IB,4.35890411,2017/10/22,2018/10/22,3.05,1
TF1806.CFE,2018/6/13,160006.IB,4.75890411,2018/3/17,2019/3/17,2.75,1
TF1806.CFE,2018/6/13,1700003.IB,4.268493151,2017/9/19,2018/9/19,3.59,1
TF1806.CFE,2018/6/13,170014.IB,4.082191781,2017/7/13,2018/7/13,3.47,1
TF1806.CFE,2018/6/13,170021.IB,4.350684932,2017/10/19,2018/10/19,3.73,1
TF1806.CFE,2018/6/13,180001.IB,4.6,2018/1/18,2019/1/18,3.81,1
TF1806.CFE,2018/6/13,180009.IB,4.849315068,2018/4/19,2019/4/19,3.17,1
TF1809.CFE,2018/9/19,080002.IB,4.443835616,2018/8/28,2019/2/28,4.16,2
TF1809.CFE,2018/9/19,080023.IB,5.189041096,2018/5/27,2018/11/27,3.62,2
TF1809.CFE,2018/9/19,120021.IB,4.232876712,2018/6/13,2018/12/13,3.55,2
TF1809.CFE,2018/9/19,130005.IB,4.424657534,2018/8/21,2019/2/21,3.52,2
TF1809.CFE,2018/9/19,130011.IB,4.673972603,2018/5/23,2018/11/23,3.38,2
TF1809.CFE,2018/9/19,130018.IB,4.923287671,2018/8/22,2019/2/22,4.08,2
TF1809.CFE,2018/9/19,150026.IB,4.090410959,2017/10/22,2018/10/22,3.05,1
TF1809.CFE,2018/9/19,160006.IB,4.490410959,2018/3/17,2019/3/17,2.75,1
TF1809.CFE,2018/9/19,160014.IB,4.739726027,2018/6/16,2019/6/16,2.95,1
TF1809.CFE,2018/9/19,160025.IB,5.161643836,2017/11/17,2018/11/17,2.79,1
TF1809.CFE,2018/9/19,170021.IB,4.082191781,2017/10/19,2018/10/19,3.73,1
TF1809.CFE,2018/9/19,180001.IB,4.331506849,2018/1/18,2019/1/18,3.81,1
TF1809.CFE,2018/9/19,180009.IB,4.580821918,2018/4/19,2019/4/19,3.17,1
TF1809.CFE,2018/9/19,180016.IB,4.810958904,2018/7/12,2019/7/12,3.3,1
TF1812.CFE,2018/12/19,160006.IB,4.24109589,2018/3/17,2019/3/17,2.75,1
TF1812.CFE,2018/12/19,160014.IB,4.490410959,2018/6/16,2019/6/16,2.95,1
TF1812.CFE,2018/12/19,160020.IB,4.701369863,2018/9/1,2019/9/1,2.75,1
TF1812.CFE,2018/12/19,160025.IB,4.912328767,2018/11/17,2019/11/17,2.79,1
TF1812.CFE,2018/12/19,180001.IB,4.082191781,2018/1/18,2019/1/18,3.81,1
TF1812.CFE,2018/12/19,180009.IB,4.331506849,2018/4/19,2019/4/19,3.17,1
TF1812.CFE,2018/12/19,180016.IB,4.561643836,2018/7/12,2019/7/12,3.3,1
TF1812.CFE,2018/12/19,180023.IB,4.830136986,2018/10/18,2019/10/18,3.29,1
TF1903.CFE,2019/3/13,160014.IB,4.260273973,2018/6/16,2019/6/16,2.95,1
TF1903.CFE,2019/3/13,160020.IB,4.471232877,2018/9/1,2019/9/1,2.75,1
TF1903.CFE,2019/3/13,160025.IB,4.682191781,2018/11/17,2019/11/17,2.79,1
TF1903.CFE,2019/3/13,180009.IB,4.101369863,2018/4/19,2019/4/19,3.17,1
TF1903.CFE,2019/3/13,180016.IB,4.331506849,2018/7/12,2019/7/12,3.3,1
TF1903.CFE,2019/3/13,180023.IB,4.6,2018/10/18,2019/10/18,3.29,1
TF1906.CFE,2019/6/19,160020.IB,4.202739726,2018/9/1,2019/9/1,2.75,1
TF1906.CFE,2019/6/19,160025.IB,4.41369863,2018/11/17,2019/11/17,2.79,1
TF1906.CFE,2019/6/19,170006.IB,4.740437158,2019/3/16,2020/3/16,3.2,1
TF1906.CFE,2019/6/19,180016.IB,4.063013699,2018/7/12,2019/7/12,3.3,1
TF1906.CFE,2019/6/19,180023.IB,4.331506849,2018/10/18,2019/10/18,3.29,1
TF1906.CFE,2019/6/19,190004.IB,4.81147541,2019/4/11,2020/4/11,3.19,1
TF1909.CFE,2019/9/19,160025.IB,4.161643836,2018/11/17,2019/11/17,2.79,1
TF1909.CFE,2019/9/19,170006.IB,4.489071038,2019/3/16,2020/3/16,3.2,1
TF1909.CFE,2019/9/19,170013.IB,4.756830601,2019/6/22,2020/6/22,3.57,1
TF1909.CFE,2019/9/19,180023.IB,4.079452055,2018/10/18,2019/10/18,3.29,1
TF1909.CFE,2019/9/19,190004.IB,4.56010929,2019/4/11,2020/4/11,3.19,1
TF1912.CFE,2019/12/18,170006.IB,4.243169399,2019/3/16,2020/3/16,3.2,1
TF1912.CFE,2019/12/18,170013.IB,4.510928962,2019/6/22,2020/6/22,3.57,1
TF1912.CFE,2019/12/18,170020.IB,4.759562842,2019/9/21,2020/9/21,3.69,1
TF1912.CFE,2019/12/18,190004.IB,4.31420765,2019/4/11,2020/4/11,3.19,1
TF1912.CFE,2019/12/18,190013.IB,4.830601093,2019/10/17,2020/10/17,2.94,1
TF2003.CFE,2020/3/18,170013.IB,4.262295082,2019/6/22,2020/6/22,3.57,1
TF2003.CFE,2020/3/18,170020.IB,4.510928962,2019/9/21,2020/9/21,3.69,1
TF2003.CFE,2020/3/18,170027.IB,4.759562842,2019/12/21,2020/12/21,3.9,1
TF2003.CFE,2020/3/18,190004.IB,4.06557377,2019/4/11,2020/4/11,3.19,1
TF2003.CFE,2020/3/18,190013.IB,4.581967213,2019/10/17,2020/10/17,2.94,1
TF2006.CFE,2020/6/17,170020.IB,4.262295082,2019/9/21,2020/9/21,3.69,1
TF2006.CFE,2020/6/17,170027.IB,4.510928962,2019/12/21,2020/12/21,3.9,1
TF2006.CFE,2020/6/17,180005.IB,4.723287671,2020/3/8,2021/3/8,3.77,1
TF2006.CFE,2020/6/17,190013.IB,4.333333333,2019/10/17,2020/10/17,2.94,1
TF2006.CFE,2020/6/17,200005.IB,4.810958904,2020/4/9,2021/4/9,1.99,1
TF2009.CFE,2020/9/16,170027.IB,4.262295082,2019/12/21,2020/12/21,3.9,1
TF2009.CFE,2020/9/16,180005.IB,4.473972603,2020/3/8,2021/3/8,3.77,1
TF2009.CFE,2020/9/16,180013.IB,4.723287671,2020/6/7,2021/6/7,3.61,1
TF2009.CFE,2020/9/16,190013.IB,4.084699454,2019/10/17,2020/10/17,2.94,1
TF2009.CFE,2020/9/16,2000001.IB,4.756164384,2020/6/19,2021/6/19,2.41,1
TF2009.CFE,2020/9/16,200005.IB,4.561643836,2020/4/9,2021/4/9,1.99,1
