sec_name,LASTDELIVERY_DATE,bond_cd,ptmyear,anal_precupn,nxcupn,couponrate,interestfrequency
T1909.CFE,20190919,180027.IB,9.175342466,2019/5/22 0:00,2019/11/22 0:00,3.25,2
T1909.CFE,20190919,190006.IB,9.674863388,2019/5/23 0:00,2019/11/23 0:00,3.29,2
T1909.CFE,20190919,190007.IB,6.713114754,2019/6/6 0:00,2020/6/6 0:00,3.25,1
T1912.CFE,20191218,160017.IB,6.628415301,2019/8/4 0:00,2020/2/4 0:00,2.74,2
T1912.CFE,20191218,160023.IB,6.87704918,2019/11/3 0:00,2020/5/3 0:00,2.7,2
T1912.CFE,20191218,170004.IB,7.145205479,2019/8/9 0:00,2020/2/9 0:00,3.4,2
T1912.CFE,20191218,170010.IB,7.37704918,2019/11/4 0:00,2020/5/4 0:00,3.52,2
T1912.CFE,20191218,170018.IB,7.62568306,2019/8/3 0:00,2020/2/3 0:00,3.59,2
T1912.CFE,20191218,170025.IB,7.87431694,2019/11/2 0:00,2020/5/2 0:00,3.82,2
T1912.CFE,20191218,180004.IB,8.123287671,2019/8/1 0:00,2020/2/1 0:00,3.85,2
T1912.CFE,20191218,180011.IB,8.412568306,2019/11/17 0:00,2020/5/17 0:00,3.69,2
T1912.CFE,20191218,180019.IB,8.661202186,2019/8/16 0:00,2020/2/16 0:00,3.54,2
T1912.CFE,20191218,180027.IB,8.928961749,2019/11/22 0:00,2020/5/22 0:00,3.25,2
T1912.CFE,20191218,190006.IB,9.428961749,2019/11/23 0:00,2020/5/23 0:00,3.29,2
T1912.CFE,20191218,190007.IB,6.467213115,2019/6/6 0:00,2020/6/6 0:00,3.25,1
T1912.CFE,20191218,190015.IB,9.926229508,2019/11/21 0:00,2020/5/21 0:00,3.13,2
T1912.CFE,20191218,190016.IB,6.964480874,2019/12/5 0:00,2020/12/5 0:00,3.12,1
T2003.CFE,20200318,160023.IB,6.628415301,2019/11/3 0:00,2020/5/3 0:00,2.7,2
T2003.CFE,20200318,170004.IB,6.896174863,2020/2/9 0:00,2020/8/9 0:00,3.4,2
T2003.CFE,20200318,170010.IB,7.128415301,2019/11/4 0:00,2020/5/4 0:00,3.52,2
T2003.CFE,20200318,170018.IB,7.37704918,2020/2/3 0:00,2020/8/3 0:00,3.59,2
T2003.CFE,20200318,170025.IB,7.62568306,2019/11/2 0:00,2020/5/2 0:00,3.82,2
T2003.CFE,20200318,180004.IB,7.87431694,2020/2/1 0:00,2020/8/1 0:00,3.85,2
T2003.CFE,20200318,180011.IB,8.163934426,2019/11/17 0:00,2020/5/17 0:00,3.69,2
T2003.CFE,20200318,180019.IB,8.412568306,2020/2/16 0:00,2020/8/16 0:00,3.54,2
T2003.CFE,20200318,180027.IB,8.680327869,2019/11/22 0:00,2020/5/22 0:00,3.25,2
T2003.CFE,20200318,190006.IB,9.180327869,2019/11/23 0:00,2020/5/23 0:00,3.29,2
T2003.CFE,20200318,190015.IB,9.677595628,2019/11/21 0:00,2020/5/21 0:00,3.13,2
T2003.CFE,20200318,190016.IB,6.715846995,2019/12/5 0:00,2020/12/5 0:00,3.12,1
T2006.CFE,20200617,170004.IB,6.647540984,2020/2/9 0:00,2020/8/9 0:00,3.4,2
T2006.CFE,20200617,170010.IB,6.879452055,2020/5/4 0:00,2020/11/4 0:00,3.52,2
T2006.CFE,20200617,170018.IB,7.128415301,2020/2/3 0:00,2020/8/3 0:00,3.59,2
T2006.CFE,20200617,170025.IB,7.37704918,2020/5/2 0:00,2020/11/2 0:00,3.82,2
T2006.CFE,20200617,180004.IB,7.62568306,2020/2/1 0:00,2020/8/1 0:00,3.85,2
T2006.CFE,20200617,180011.IB,7.915068493,2020/5/17 0:00,2020/11/17 0:00,3.69,2
T2006.CFE,20200617,180019.IB,8.163934426,2020/2/16 0:00,2020/8/16 0:00,3.54,2
T2006.CFE,20200617,180027.IB,8.431693989,2020/5/22 0:00,2020/11/22 0:00,3.25,2
T2006.CFE,20200617,190006.IB,8.931506849,2020/5/23 0:00,2020/11/23 0:00,3.29,2
T2006.CFE,20200617,190015.IB,9.428961749,2020/5/21 0:00,2020/11/21 0:00,3.13,2
T2006.CFE,20200617,190016.IB,6.467213115,2019/12/5 0:00,2020/12/5 0:00,3.12,1
T2006.CFE,20200617,200006.IB,9.926027397,2020/5/21 0:00,2020/11/21 0:00,2.68,2
T2006.CFE,20200617,200008.IB,6.964383562,2020/6/4 0:00,2021/6/4 0:00,2.85,1
T2009.CFE,20200916,170010.IB,6.630136986,2020/5/4 0:00,2020/11/4 0:00,3.52,2
T2009.CFE,20200916,170018.IB,6.879452055,2020/8/3 0:00,2021/2/3 0:00,3.59,2
T2009.CFE,20200916,170025.IB,7.128415301,2020/5/2 0:00,2020/11/2 0:00,3.82,2
T2009.CFE,20200916,180004.IB,7.37704918,2020/8/1 0:00,2021/2/1 0:00,3.85,2
T2009.CFE,20200916,180011.IB,7.665753425,2020/5/17 0:00,2020/11/17 0:00,3.69,2
T2009.CFE,20200916,180019.IB,7.915068493,2020/8/16 0:00,2021/2/16 0:00,3.54,2
T2009.CFE,20200916,180027.IB,8.183060109,2020/5/22 0:00,2020/11/22 0:00,3.25,2
T2009.CFE,20200916,190006.IB,8.682191781,2020/5/23 0:00,2020/11/23 0:00,3.29,2
T2009.CFE,20200916,190015.IB,9.180327869,2020/5/21 0:00,2020/11/21 0:00,3.13,2
T2009.CFE,20200916,2000002.IB,6.756164384,2020/6/19 0:00,2021/6/19 0:00,2.71,1
T2009.CFE,20200916,2000003.IB,9.769863014,2020/6/24 0:00,2020/12/24 0:00,2.77,2
T2009.CFE,20200916,2000004.IB,9.830136986,2020/7/16 0:00,2021/1/16 0:00,2.86,2
T2009.CFE,20200916,200006.IB,9.676712329,2020/5/21 0:00,2020/11/21 0:00,2.68,2
T2009.CFE,20200916,200008.IB,6.715068493,2020/6/4 0:00,2021/6/4 0:00,2.85,1
T2012.CFE,20201216,170018.IB,6.630136986,2020/8/3 0:00,2021/2/3 0:00,3.59,2
T2012.CFE,20201216,170025.IB,6.879452055,2020/11/2 0:00,2021/5/2 0:00,3.82,2
T2012.CFE,20201216,180004.IB,7.128415301,2020/8/1 0:00,2021/2/1 0:00,3.85,2
T2012.CFE,20201216,180011.IB,7.416438356,2020/11/17 0:00,2021/5/17 0:00,3.69,2
T2012.CFE,20201216,180019.IB,7.665753425,2020/8/16 0:00,2021/2/16 0:00,3.54,2
T2012.CFE,20201216,180027.IB,7.934246575,2020/11/22 0:00,2021/5/22 0:00,3.25,2
T2012.CFE,20201216,190006.IB,8.432876712,2020/11/23 0:00,2021/5/23 0:00,3.29,2
T2012.CFE,20201216,190015.IB,8.931506849,2020/11/21 0:00,2021/5/21 0:00,3.13,2
T2012.CFE,20201216,2000002.IB,6.506849315,2020/6/19 0:00,2021/6/19 0:00,2.71,1
T2012.CFE,20201216,2000004.IB,9.580821918,2020/7/16 0:00,2021/1/16 0:00,2.86,2
T2012.CFE,20201216,200006.IB,9.42739726,2020/11/21 0:00,2021/5/21 0:00,2.68,2
T2012.CFE,20201216,200008.IB,6.465753425,2020/6/4 0:00,2021/6/4 0:00,2.85,1
T2103.CFE,20210317,170025.IB,6.630136986,2020/11/2 0:00,2021/5/2 0:00,3.82,2
T2103.CFE,20210317,180004.IB,6.879452055,2021/2/1 0:00,2021/8/1 0:00,3.85,2
T2103.CFE,20210317,180011.IB,7.167123288,2020/11/17 0:00,2021/5/17 0:00,3.69,2
T2103.CFE,20210317,180019.IB,7.416438356,2021/2/16 0:00,2021/8/16 0:00,3.54,2
T2103.CFE,20210317,180027.IB,7.684931507,2020/11/22 0:00,2021/5/22 0:00,3.25,2
T2103.CFE,20210317,190006.IB,8.183561644,2020/11/23 0:00,2021/5/23 0:00,3.29,2
T2103.CFE,20210317,190015.IB,8.682191781,2020/11/21 0:00,2021/5/21 0:00,3.13,2
T2103.CFE,20210317,2000003.IB,9.271232877,2020/12/24 0:00,2021/6/24 0:00,2.77,2
T2103.CFE,20210317,2000004.IB,9.331506849,2021/1/16 0:00,2021/7/16 0:00,2.86,2
T2103.CFE,20210317,200006.IB,9.178082192,2020/11/21 0:00,2021/5/21 0:00,2.68,2
T2106.CFE,20210617,180004.IB,6.62739726,2021/2/1 0:00,2021/8/1 0:00,3.85,2
T2106.CFE,20210617,180011.IB,6.915068493,2021/5/17 0:00,2021/11/17 0:00,3.69,2
T2106.CFE,20210617,180019.IB,7.164383562,2021/2/16 0:00,2021/8/16 0:00,3.54,2
T2106.CFE,20210617,180027.IB,7.432876712,2021/5/22 0:00,2021/11/22 0:00,3.25,2
T2106.CFE,20210617,190006.IB,7.931506849,2021/5/23 0:00,2021/11/23 0:00,3.29,2
T2106.CFE,20210617,190015.IB,8.430136986,2021/5/21 0:00,2021/11/21 0:00,3.13,2
T2106.CFE,20210617,2000004.IB,9.079452055,2021/1/16 0:00,2021/7/16 0:00,2.86,2
T2106.CFE,20210617,200006.IB,8.926027397,2021/5/21 0:00,2021/11/21 0:00,2.68,2
TS1812.CFE,20181219,150019.IB,1.720547945,2018/9/8 0:00,2019/9/8 0:00,3.14,1
TS1812.CFE,20181219,160002.IB,2.071232877,2018/1/14 0:00,2019/1/14 0:00,2.53,1
TS1812.CFE,20181219,170016.IB,1.602739726,2018/7/27 0:00,2019/7/27 0:00,3.46,1
TS1812.CFE,20181219,170023.IB,1.852054795,2018/10/26 0:00,2019/10/26 0:00,3.6,1
TS1812.CFE,20181219,180002.IB,2.101369863,2018/1/25 0:00,2019/1/25 0:00,3.56,1
TS1812.CFE,20181219,180015.IB,1.561643836,2018/7/12 0:00,2019/7/12 0:00,3.14,1
TS1812.CFE,20181219,180022.IB,1.830136986,2018/10/18 0:00,2019/10/18 0:00,3,1
TS1903.CFE,20190313,150019.IB,1.490410959,2018/9/8 0:00,2019/9/8 0:00,3.14,1
TS1903.CFE,20190313,160002.IB,1.84109589,2019/1/14 0:00,2020/1/14 0:00,2.53,1
TS1903.CFE,20190313,160007.IB,2.087671233,2018/4/14 0:00,2019/4/14 0:00,2.58,1
TS1903.CFE,20190313,170023.IB,1.621917808,2018/10/26 0:00,2019/10/26 0:00,3.6,1
TS1903.CFE,20190313,180002.IB,1.871232877,2019/1/25 0:00,2020/1/25 0:00,3.56,1
TS1903.CFE,20190313,180007.IB,2.082191781,2018/4/12 0:00,2019/4/12 0:00,3.42,1
TS1903.CFE,20190313,180022.IB,1.6,2018/10/18 0:00,2019/10/18 0:00,3,1
TS1903.CFE,20190313,190002.IB,1.945205479,2019/2/21 0:00,2020/2/21 0:00,2.44,1
TS1906.CFE,20190619,160002.IB,1.57260274,2019/1/14 0:00,2020/1/14 0:00,2.53,1
TS1906.CFE,20190619,160007.IB,1.819672131,2019/4/14 0:00,2020/4/14 0:00,2.58,1
TS1906.CFE,20190619,160015.IB,2.068493151,2018/7/14 0:00,2019/7/14 0:00,2.65,1
TS1906.CFE,20190619,180002.IB,1.602739726,2019/1/25 0:00,2020/1/25 0:00,3.56,1
TS1906.CFE,20190619,180007.IB,1.81420765,2019/4/12 0:00,2020/4/12 0:00,3.42,1
TS1906.CFE,20190619,180014.IB,2.043835616,2018/7/5 0:00,2019/7/5 0:00,3.24,1
